	Astro_0	Astro_1	Astro_2	Astro_3	Astro_4	Ext_Amy_1	Ext_Amy_2	Ext_ClauPyr	Ext_Hpc_1	Ext_Hpc_2	Ext_Hpc_3	Ext_Hpc_4	Ext_L23	Ext_L25	Ext_L56	Ext_L5_1	Ext_L5_2	Ext_L6	Ext_L6B	Ext_Pir	Ext_Thal_1	Ext_Thal_2	Ext_Unk_3	Inh_1	Inh_2	Inh_3	Inh_4	Inh_5	Inh_6	Inh_Lamp5	Inh_Meis2_1	Inh_Meis2_2	Inh_Meis2_3	Inh_Meis2_4	Inh_Pvalb	Inh_Sst	Inh_Vip	LowQ_2	Micro	Nb_1	Nb_2	OPC_1	OPC_2	Oligo_1	Oligo_2	Unk_1
Spotx432	0.008206221	1.5591774e-10	1.5623894e-10	1.5595521e-10	0.013968577	0.063609764	1.5637489e-10	1.5604416e-10	0.052561425	0.4702744	0.037897453	0.016779596	0.1442396	1.5600815e-10	1.5605577e-10	1.5604357e-10	1.5617578e-10	1.5615581e-10	0.023905471	1.561862e-10	1.5637845e-10	1.5620676e-10	0.097264916	1.5601886e-10	1.5603555e-10	1.5615134e-10	1.5612514e-10	0.005317045	1.5596502e-10	1.5594212e-10	1.5612038e-10	0.008948974	0.022717915	1.5611532e-10	1.5591207e-10	1.5598257e-10	1.5590611e-10	6.5008354e-10	1.5600904e-10	1.5646619e-10	0.005041245	0.01066414	1.5616536e-10	1.5633106e-10	1.5602632e-10	0.018603288
Spotx433	5.327194e-10	5.3307625e-10	0.14872625	0.09758662	0.057747222	5.323741e-10	5.326463e-10	5.3206956e-10	5.322888e-10	5.3203e-10	5.3182503e-10	5.317987e-10	5.3208987e-10	5.3194676e-10	5.325986e-10	0.0506611	0.06417957	0.0015273958	5.326199e-10	5.322918e-10	0.026759358	0.07951536	0.1640783	0.007270617	5.343344e-10	0.061064273	5.3484833e-10	0.012955025	0.016708871	5.3491056e-10	0.075192705	5.323873e-10	5.3221877e-10	0.008974337	0.020517841	0.04005885	5.3270927e-10	5.3218935e-10	5.3250715e-10	5.319549e-10	5.3221977e-10	5.3245125e-10	5.32163e-10	5.319204e-10	5.321112e-10	0.06647633
Spotx434	0.02889893	3.11456e-10	0.036705375	0.03678209	0.014554195	0.03690636	3.1175854e-10	0.05211745	3.1103092e-10	3.1113123e-10	0.04378763	3.110019e-10	3.1115438e-10	3.1111758e-10	3.1111635e-10	3.109906e-10	0.057166006	3.1236386e-10	3.1208097e-10	1.690092e-09	0.035980575	0.124861695	0.18576911	0.029362358	3.1141087e-10	3.1115974e-10	3.1158076e-10	0.106450245	0.008395636	3.113372e-10	0.009051219	0.06255388	0.06387197	3.1146966e-10	3.1127248e-10	3.1100247e-10	3.112915e-10	3.1096747e-10	3.1099834e-10	3.11263e-10	3.111496e-10	0.063384	0.0034011772	3.1104516e-10	3.1136393e-10	3.1123273e-10
Spotx435	2.241018e-10	0.040641967	0.0035176105	2.2372001e-10	2.2361335e-10	2.2373962e-10	0.0018827342	2.235515e-10	2.2387152e-10	2.2362101e-10	2.2363637e-10	0.026453147	2.2364491e-10	2.2343684e-10	2.2354042e-10	0.009052272	2.2371231e-10	2.2382157e-10	2.2360311e-10	2.2386212e-10	0.02966465	0.020287054	0.3526355	0.095962964	2.2382841e-10	2.2451681e-10	0.059171088	0.027669925	0.0064100516	0.01659541	2.2363254e-10	2.2361378e-10	0.23339148	2.2360608e-10	2.2384379e-10	2.2385402e-10	2.2373109e-10	2.2368243e-10	0.0028298234	0.025947543	2.2349567e-10	2.2340234e-10	2.233448e-10	2.2350717e-10	0.0026458732	0.045240927
Spotx436	0.010638698	0.0018402112	2.0903429e-10	2.0892627e-10	0.035548374	2.0895337e-10	2.0897886e-10	0.031848945	0.025046444	2.0902831e-10	2.0900598e-10	2.0975277e-10	2.0895177e-10	2.0929958e-10	2.0931276e-10	2.0931078e-10	2.092046e-10	2.0921617e-10	0.028739894	2.0904903e-10	0.08349718	2.0917748e-10	0.12323884	2.0889958e-10	0.012552384	2.0898246e-10	2.0902631e-10	0.030592667	2.0893184e-10	2.0910487e-10	2.0892507e-10	0.06451368	0.21597119	2.1004623e-10	0.16506475	0.042919066	0.019400923	2.090606e-10	0.020995911	2.0912362e-10	0.01524081	2.0895057e-10	2.0899601e-10	0.019738505	0.05261158	2.0911364e-10
Spotx437	3.1189834e-10	3.1206854e-10	0.10607099	3.1197867e-10	0.03416765	0.0005094492	0.0147969015	0.034775697	3.1175146e-10	3.1162187e-10	3.1186267e-10	3.1276154e-10	3.115476e-10	3.117919e-10	0.21896575	3.1194775e-10	0.028431002	3.1167893e-10	0.03962215	3.116599e-10	0.026346462	0.010351207	3.118222e-10	3.1216793e-10	3.1209652e-10	3.12554e-10	0.059224486	3.1172648e-10	3.1149644e-10	0.025235733	0.004926152	3.1158084e-10	3.1155944e-10	3.1169853e-10	0.14921796	3.116908e-10	3.1186267e-10	0.18557125	3.116052e-10	2.2097243e-05	3.1173122e-10	3.1175681e-10	3.119644e-10	0.05309739	0.00866758	3.1189537e-10
Spotx438	1.0417388e-10	1.03943645e-10	1.0392066e-10	0.0019351998	0.00967838	0.0008053313	1.0393076e-10	0.0079479925	1.03847535e-10	0.018253105	1.03886566e-10	1.03882805e-10	0.12459184	0.031268254	0.095008396	1.03847736e-10	1.0382734e-10	0.040392354	0.3948868	1.0393968e-10	0.037031632	1.0393313e-10	0.16476354	1.0390064e-10	1.04058505e-10	1.0382159e-10	1.03994015e-10	0.008060371	0.0043792943	1.0387388e-10	1.0381823e-10	1.0380516e-10	1.037919e-10	1.0382416e-10	1.0390598e-10	1.03919665e-10	1.0386993e-10	0.004127843	0.010744377	0.02665986	1.0382239e-10	1.03795056e-10	0.008393073	0.0075742225	0.0034980236	1.03875075e-10
Spotx439	0.040520903	2.1256755e-10	0.038984817	2.1252375e-10	2.1284424e-10	2.1279595e-10	2.1258093e-10	2.1238193e-10	0.46162522	2.1374087e-10	2.1276873e-10	2.128682e-10	0.002422548	0.019432453	2.1264053e-10	2.1309446e-10	2.1252053e-10	2.1246743e-10	0.03656605	2.1255661e-10	0.022912746	2.1264826e-10	2.1264093e-10	2.1249418e-10	2.1262797e-10	2.1250796e-10	2.127156e-10	0.12012195	0.002643057	0.013308351	2.1246743e-10	2.1295346e-10	0.15548019	2.1254727e-10	2.1252135e-10	0.030597584	2.1259106e-10	2.1237505e-10	0.021280758	2.1237505e-10	2.1284871e-10	0.009911283	2.1261945e-10	0.008608515	0.015583628	2.1267786e-10
Spotx440	3.520962e-10	3.5203582e-10	3.5210027e-10	0.03539523	3.5191022e-10	3.516962e-10	3.518794e-10	3.517673e-10	3.5154063e-10	3.5162043e-10	3.5185588e-10	0.046539996	3.5175793e-10	3.5168818e-10	3.516533e-10	3.5175457e-10	3.518653e-10	3.5160028e-10	3.5180353e-10	3.527375e-10	3.516821e-10	3.5154799e-10	3.5186262e-10	3.5255185e-10	3.5199013e-10	3.516982e-10	3.5184514e-10	0.019223304	3.5191966e-10	3.5180825e-10	0.081098974	0.035100393	0.46225032	3.5161302e-10	0.28954497	0.0069871442	0.0220476	3.5200762e-10	3.5165929e-10	3.5168277e-10	0.0015349665	0.0002770629	3.5177067e-10	3.517425e-10	3.5140116e-10	3.5159292e-10
Spotx441	2.4639182e-10	2.474595e-10	0.019249314	0.011323258	2.4624006e-10	0.032437876	2.4607713e-10	2.470445e-10	2.460227e-10	2.462424e-10	2.461973e-10	2.4607058e-10	0.042571276	2.461189e-10	2.462039e-10	0.15728757	0.020448813	0.02610548	2.4617053e-10	2.4621047e-10	2.46428e-10	0.023583848	0.36170575	2.4630487e-10	0.077398375	0.063675106	0.01565024	2.464548e-10	0.028454829	2.4606073e-10	0.03409619	2.4630206e-10	2.4632416e-10	2.4638147e-10	2.4601285e-10	2.4621657e-10	2.4622362e-10	0.038123105	2.4629174e-10	0.04486643	0.0030225185	2.4623675e-10	2.461457e-10	2.461743e-10	2.4636315e-10	2.4622784e-10
Spotx442	0.010285303	0.011492156	0.040016916	2.070023e-10	2.0697388e-10	2.0694586e-10	2.0701653e-10	0.042072646	0.046843756	2.0709393e-10	0.009207078	2.07267e-10	2.0768014e-10	0.11699614	0.052808326	0.2557493	0.0010321686	0.027827134	0.08721311	2.070801e-10	0.02520854	2.0703468e-10	0.091406204	2.0688824e-10	2.0696954e-10	2.0685272e-10	2.0685074e-10	2.0687166e-10	2.070801e-10	2.0719862e-10	2.0698848e-10	0.02042603	0.051064614	2.0684758e-10	2.0695572e-10	2.0702402e-10	2.0685983e-10	0.0055984454	2.0709036e-10	2.0699759e-10	0.030910619	2.070564e-10	2.0678566e-10	0.031622186	0.0007132726	0.041506022
Spotx443	4.7200344e-10	4.725394e-10	4.7232585e-10	4.7229426e-10	4.7236093e-10	4.7242044e-10	4.7287657e-10	4.7230964e-10	4.7236276e-10	0.0144444825	0.05787085	0.026553342	0.0017217804	4.7259074e-10	4.721862e-10	4.7235377e-10	4.7272775e-10	4.7256643e-10	4.721457e-10	4.7359777e-10	4.7224297e-10	4.7213217e-10	0.38417208	4.7272064e-10	4.7281346e-10	0.12501097	0.02405644	0.03537478	4.730895e-10	4.7263854e-10	4.7220605e-10	4.726665e-10	4.7218984e-10	0.016163485	0.07157578	0.07869915	0.07651352	0.029720254	4.726872e-10	0.04109091	0.007153214	4.7244475e-10	4.7243126e-10	0.009878829	4.726277e-10	4.726241e-10
Spotx444	5.866978e-10	5.8639016e-10	5.8597976e-10	0.06972299	5.866776e-10	5.85877e-10	5.861844e-10	5.866251e-10	0.117235206	5.863767e-10	5.8635435e-10	0.0070769386	0.074829236	5.871288e-10	0.073279485	5.870414e-10	0.00071636704	0.15644409	5.8631405e-10	5.8629396e-10	5.871668e-10	5.8601335e-10	0.13131388	5.8615307e-10	5.866429e-10	5.8643046e-10	5.860815e-10	0.008775765	0.00896792	0.029464286	5.859228e-10	0.033003535	0.019628564	0.0102851	0.09864364	0.064714186	0.04605141	5.8728666e-10	5.860513e-10	5.8590827e-10	5.8644156e-10	5.8694516e-10	5.8617766e-10	5.8677724e-10	0.049847353	5.8727545e-10
Spotx445	1.0885766e-10	1.0848332e-10	0.015959699	1.08548934e-10	1.0850443e-10	1.0857958e-10	1.0889752e-10	0.07027933	0.0027218454	1.0900039e-10	0.057170782	0.0040231463	0.2381839	1.08762596e-10	1.0899976e-10	0.008117156	1.0852802e-10	0.06500943	1.0853734e-10	1.0888943e-10	0.046415307	1.08846245e-10	0.06764423	1.0908274e-10	0.008745237	1.0902577e-10	0.057324715	0.042119794	0.0036257461	0.006334294	0.010263823	1.087093e-10	0.09404343	0.015065366	0.05640146	1.0851022e-10	0.0498469	0.04055603	0.019420713	1.08628884e-10	1.08508355e-10	0.0033850179	0.00074217026	0.016600376	1.08459325e-10	1.08683805e-10
Spotx446	4.0190115e-10	4.0194412e-10	4.017885e-10	0.0030693144	4.0201237e-10	0.187419	4.0285056e-10	0.015567455	0.19293688	0.0035003247	4.0307419e-10	0.010379947	4.0236525e-10	0.43237114	4.0209747e-10	4.029666e-10	4.0226927e-10	4.0198936e-10	4.0223477e-10	0.06596284	4.020668e-10	4.0234371e-10	4.0201542e-10	4.020737e-10	4.022041e-10	4.019755e-10	4.0202078e-10	4.0179005e-10	4.020108e-10	0.0013637593	0.032164726	4.0172876e-10	4.0208137e-10	0.018460602	4.0219184e-10	4.0176015e-10	4.0212508e-10	4.0202922e-10	0.006768953	4.0192108e-10	0.0065793213	0.0100450255	4.0206066e-10	4.0177703e-10	0.013410738	4.0176631e-10
Spotx447	3.4532197e-10	3.455104e-10	3.451863e-10	3.4558223e-10	0.08325398	3.4534237e-10	0.14247724	0.033879418	3.4547676e-10	3.4526335e-10	3.4543e-10	3.452133e-10	3.4545436e-10	0.008372398	3.4520736e-10	3.4538522e-10	0.017105082	0.1563322	0.046304367	0.11034509	3.4542272e-10	3.4509742e-10	3.4536216e-10	3.452818e-10	3.45264e-10	3.452607e-10	3.4547612e-10	0.036506645	3.454109e-10	0.029593771	0.081872545	0.038331263	0.0043624565	3.46104e-10	0.036194623	0.047868904	3.4503492e-10	0.035904907	0.05768029	3.452054e-10	0.013091589	3.4509282e-10	0.010202853	3.4535425e-10	3.45941e-10	0.010320407
Spotx448	0.0029977125	2.2778522e-10	2.2807736e-10	2.2818353e-10	0.028371984	0.0015560695	2.2846311e-10	2.2813261e-10	2.281992e-10	0.01342747	2.2793863e-10	0.0049789795	0.031097645	2.2843609e-10	0.0006093748	0.12670651	0.08913192	2.2865448e-10	0.0552308	0.030461658	0.040126093	0.057356667	2.2844962e-10	2.2810304e-10	2.2785214e-10	0.09381191	2.28053e-10	2.2801473e-10	0.0033133775	2.2802733e-10	2.2795558e-10	0.011157366	0.1990174	2.2779478e-10	2.2786387e-10	2.2795167e-10	0.064681746	0.03999476	2.2796863e-10	0.004904977	0.004297939	2.2784258e-10	0.07692651	2.2801125e-10	0.019841049	2.2903686e-10
Spotx449	2.379858e-10	2.3803706e-10	2.3778296e-10	2.379127e-10	2.3801663e-10	0.03570651	2.388015e-10	2.378977e-10	2.3782604e-10	2.3816832e-10	0.012423563	0.051939074	2.3801164e-10	2.3785054e-10	2.3803842e-10	2.3800756e-10	2.3806068e-10	0.064366244	0.26533523	0.09473888	2.3786006e-10	2.3837282e-10	0.027580762	0.13622305	2.3889674e-10	0.028202133	2.3790456e-10	2.3843877e-10	0.0027370113	2.3798033e-10	0.017439008	2.379894e-10	0.1928298	0.03585921	2.3815333e-10	2.3883612e-10	0.008879763	2.3816013e-10	2.3780655e-10	2.3804977e-10	0.009628378	2.3802618e-10	2.3799576e-10	2.3796354e-10	0.016111467	2.378755e-10
Spotx450	1.3898965e-10	0.0013717432	1.389955e-10	1.3979205e-10	1.3903924e-10	1.390838e-10	1.3918518e-10	0.024600416	0.0053130784	0.00050880143	1.3898463e-10	0.03810106	1.391674e-10	1.3904745e-10	1.3906179e-10	1.3910582e-10	1.390679e-10	1.3910875e-10	4.673964e-09	1.3903897e-10	1.3908408e-10	1.3919314e-10	0.30010322	1.3931532e-10	1.3914192e-10	0.11401354	1.3914536e-10	1.3907452e-10	0.00089306093	0.006410627	1.3923855e-10	0.027709907	0.060486015	1.3931639e-10	0.07744348	0.040848307	0.005492376	0.011904389	0.010808927	0.03643771	0.00817483	0.07699367	0.018911637	0.005887013	0.015590402	0.11199582
Spotx451	3.3177455e-10	3.318746e-10	3.3190625e-10	3.3170497e-10	3.3194297e-10	3.319499e-10	3.3238262e-10	3.3214498e-10	3.3185052e-10	3.320354e-10	0.005832691	3.324803e-10	3.3204492e-10	0.14448601	3.3219505e-10	3.322806e-10	0.07600271	0.0030628766	0.022113038	0.0754958	3.3186132e-10	0.0041476153	3.3189926e-10	3.321051e-10	3.31917e-10	0.12090977	0.08224505	3.320943e-10	3.3222924e-10	0.0268983	0.028395195	0.044911113	0.17418373	3.3169362e-10	0.13253483	3.3183786e-10	3.3171446e-10	0.0037494306	0.046332818	0.0048983917	3.3181127e-10	3.3159428e-10	3.3198727e-10	3.3197714e-10	0.0038005938	3.3220643e-10
Spotx452	3.008368e-10	3.0080813e-10	0.022989474	0.002447461	3.0054315e-10	3.0119277e-10	3.008615e-10	0.02059161	3.0194341e-10	3.0066014e-10	3.007628e-10	3.0105496e-10	3.0086264e-10	3.0075248e-10	3.0079722e-10	3.007215e-10	3.0063432e-10	3.006653e-10	3.0082478e-10	3.0062172e-10	3.007387e-10	0.048575915	0.5592479	0.02912721	3.011853e-10	3.0066644e-10	3.007806e-10	3.0130481e-10	0.020752097	0.039741866	0.019413132	0.090066336	3.010205e-10	3.0074387e-10	0.049692586	3.0140196e-10	3.008001e-10	3.006865e-10	0.04505968	0.01358544	0.018090514	0.0067793094	0.006803488	3.0056552e-10	0.007035935	3.0067676e-10
Spotx453	3.4435382e-10	0.043138836	0.03394209	0.099237114	3.4430128e-10	0.06118941	3.449428e-10	0.03065097	0.0030335388	0.10285351	3.43977e-10	3.443223e-10	3.4429604e-10	0.0058804024	3.4428949e-10	3.4402622e-10	0.008040347	3.4450687e-10	3.44212e-10	3.4465938e-10	3.4430322e-10	3.4419753e-10	3.440033e-10	0.011895044	3.4425462e-10	3.443847e-10	3.4404463e-10	3.442678e-10	3.4435318e-10	3.447718e-10	0.09991705	3.442205e-10	0.37177578	3.4464884e-10	0.007851621	0.042831756	0.023831967	3.448757e-10	3.4420147e-10	3.4429534e-10	0.039293572	0.014636936	3.4431505e-10	3.439711e-10	3.439862e-10	3.4411088e-10
Spotx454	2.529461e-10	2.5325989e-10	2.5300062e-10	0.001545194	2.5321642e-10	0.008798756	2.5368146e-10	0.026326517	2.537163e-10	2.5332172e-10	0.06083574	2.5441652e-10	0.0035482282	0.18472259	0.029841188	2.5351604e-10	0.13826883	2.5373711e-10	0.015017316	2.5379568e-10	0.02466302	0.027501004	0.13870111	2.5362776e-10	2.5334299e-10	2.5325506e-10	2.5335697e-10	0.015641583	0.013771876	2.5322558e-10	0.0015516137	2.5350683e-10	0.2444314	0.034558862	2.530291e-10	2.535102e-10	2.5308267e-10	2.5318694e-10	0.0029948542	2.5310198e-10	2.530783e-10	2.530875e-10	2.5331254e-10	0.027280357	2.5308122e-10	2.5320965e-10
Spotx455	0.06295445	0.014583959	2.1220747e-10	0.0007471375	0.013837328	2.1219572e-10	2.1237917e-10	2.1331899e-10	2.1205777e-10	2.12169e-10	0.08552947	2.1241521e-10	0.0022348654	0.02118758	2.1218358e-10	2.12318e-10	2.1210426e-10	0.055018406	2.1248288e-10	2.1220464e-10	0.092348486	2.123346e-10	0.25840297	2.1232771e-10	2.1259883e-10	0.006145934	0.0077442317	0.07392937	2.1219654e-10	0.065385096	2.1221394e-10	2.1204888e-10	2.1202297e-10	2.1225198e-10	0.0826328	0.018384233	0.022434745	0.0066759484	2.1303398e-10	0.046898097	0.005224435	0.04117765	2.1219572e-10	0.013266462	0.0032563873	2.1244924e-10
Spotx456	0.06526312	1.9096824e-10	0.0020240012	0.013719968	1.9108228e-10	1.909584e-10	1.9104109e-10	1.9114425e-10	0.009173369	1.9172956e-10	1.908215e-10	1.9092161e-10	0.028038507	0.02062961	0.021830745	1.9198461e-10	0.087531134	1.9110341e-10	1.9081241e-10	0.24160782	1.908914e-10	1.909027e-10	0.027535262	1.9124052e-10	0.08970917	0.017372651	0.007859187	1.9116284e-10	0.021151531	1.9099992e-10	0.050072733	0.023682054	0.21476896	1.9087355e-10	1.9089684e-10	1.9113294e-10	1.9112965e-10	1.9102143e-10	1.9087393e-10	1.9084442e-10	1.908255e-10	1.9094455e-10	1.908164e-10	0.0046627666	0.038910843	0.014456588
Spotx457	3.148726e-10	3.1456887e-10	0.060827225	0.032622896	3.1435413e-10	0.009864359	3.1432956e-10	3.1445008e-10	0.014795978	0.005624179	0.03006405	3.1498312e-10	3.147471e-10	0.017357957	3.1518269e-10	3.1472733e-10	3.144903e-10	3.148456e-10	3.1465527e-10	3.147081e-10	0.015111012	0.08973767	0.06316478	0.068739414	3.1604108e-10	0.05507713	3.1564168e-10	3.155237e-10	0.017588573	3.1466427e-10	0.014173019	3.1487862e-10	0.25271228	3.148522e-10	0.11919447	0.041171778	3.1432956e-10	0.05149992	0.005885495	3.143248e-10	3.1450045e-10	0.0036708226	0.030383104	0.00073402235	3.1519828e-10	3.1474892e-10
Spotx458	2.874168e-10	2.8736802e-10	0.015338995	2.8735214e-10	0.0692092	0.025933363	2.8753525e-10	2.874574e-10	2.8739106e-10	2.8757857e-10	2.876949e-10	0.013978394	2.873061e-10	2.8730393e-10	2.8752867e-10	2.873543e-10	2.8827163e-10	2.8736255e-10	2.8754457e-10	2.8736202e-10	0.0038963025	2.877591e-10	0.27856532	2.8757036e-10	2.8757036e-10	0.20016776	2.877849e-10	2.8753688e-10	0.10175957	2.8763564e-10	0.18477021	0.022635467	2.8781344e-10	0.017225312	2.8731212e-10	2.8761862e-10	2.878074e-10	0.0075177723	0.0013245794	0.04105129	2.8738775e-10	0.00752738	0.0090990765	2.879743e-10	2.8742064e-10	2.8777997e-10
Spotx459	0.013119533	0.013497072	1.7248517e-10	1.7254538e-10	1.724901e-10	1.7240162e-10	0.0039119064	0.058409933	1.7222251e-10	1.7261484e-10	0.017524391	0.0033158	0.23870721	0.038670436	1.7257765e-10	1.7240097e-10	0.0022327316	1.72656e-10	1.7236512e-10	0.019483544	0.040252227	1.7241611e-10	0.13444398	1.7303611e-10	0.0022672827	0.17935058	0.03477698	1.727087e-10	1.7240294e-10	1.7238978e-10	1.7248418e-10	1.7244503e-10	1.7223564e-10	0.01887271	1.7234968e-10	1.7246281e-10	0.007872062	0.119312964	0.037631758	1.7246872e-10	0.01099298	1.722754e-10	1.7238683e-10	1.7242299e-10	0.0053539905	1.7268761e-10
Spotx460	1.4998283e-10	1.5007239e-10	1.4998541e-10	1.5004349e-10	0.012329524	1.5003576e-10	1.5013023e-10	0.007267025	0.005618707	1.4999113e-10	0.038481034	1.5058507e-10	1.5015887e-10	0.032425575	0.0063719316	1.5030387e-10	1.5016088e-10	5.8835834e-09	1.5034285e-10	1.5011134e-10	0.0342331	1.5003118e-10	0.475147	1.5025084e-10	0.10956419	0.17630051	1.5032335e-10	0.0027628373	0.005737479	1.501709e-10	1.5012652e-10	0.005351008	0.011811534	0.028100908	1.5015085e-10	1.5000028e-10	1.5010733e-10	1.5004922e-10	0.017954243	1.5069626e-10	0.008103674	0.008912092	1.5012652e-10	0.009891073	0.0036366517	1.5025428e-10
Spotx461	2.4485472e-10	0.054447625	2.4464789e-10	2.449271e-10	2.4465538e-10	2.4467123e-10	2.4468802e-10	0.005477802	2.4484678e-10	2.447436e-10	2.4488087e-10	2.4494953e-10	2.447618e-10	2.4515145e-10	2.4472024e-10	2.4466332e-10	2.4486357e-10	2.4503785e-10	2.4484118e-10	2.4482807e-10	0.05011877	0.01945141	0.12259272	2.4484817e-10	2.449444e-10	2.4494579e-10	0.22834712	0.05857115	2.4544058e-10	0.038447894	2.446414e-10	0.0483994	0.3074266	2.4468103e-10	2.4469646e-10	2.4535263e-10	2.4493177e-10	2.4464836e-10	2.4487803e-10	0.03199048	2.4497848e-10	2.447305e-10	2.4485844e-10	0.0285975	0.0061315456	2.445751e-10
Spotx462	1.92717e-10	0.0139438305	0.04966906	1.9226834e-10	0.012331235	1.921928e-10	1.9241765e-10	0.021932775	1.9264974e-10	1.9288653e-10	0.012129608	0.010061139	0.011209334	0.0722714	1.9341553e-10	1.9302122e-10	0.0025051446	0.017426511	0.0061247437	1.9231088e-10	0.060650088	1.9237471e-10	0.17719889	0.006671817	1.922621e-10	1.9256562e-10	1.9246463e-10	0.0028802236	0.020828208	0.058492668	0.11462696	1.9239783e-10	1.9290823e-10	1.9237288e-10	1.924349e-10	1.9238572e-10	1.9232299e-10	0.1055585	0.020567194	1.9275448e-10	0.016262464	1.9249657e-10	0.16736217	0.01929607	1.9262769e-10	1.927942e-10
Spotx463	2.4422708e-10	0.10614403	2.441698e-10	0.0070802993	2.447391e-10	2.44372e-10	2.4440555e-10	2.4441535e-10	0.008670303	0.030149441	0.0031972826	2.444023e-10	2.4427507e-10	2.4452912e-10	2.4477084e-10	2.443352e-10	2.4444005e-10	2.442322e-10	2.4434915e-10	2.4440278e-10	2.4516472e-10	2.4467237e-10	0.10958329	0.05297194	2.444923e-10	2.446663e-10	2.447601e-10	0.05517135	0.02182848	0.034680806	0.06624425	0.01795736	0.2194568	2.4430816e-10	2.4464017e-10	2.448236e-10	0.036010403	2.4472696e-10	0.017797543	2.4435895e-10	2.451666e-10	0.10238576	0.023094414	2.4429136e-10	2.444107e-10	0.08757626
Spotx464	3.7684175e-10	3.7638342e-10	3.7660894e-10	3.7642364e-10	3.7639997e-10	0.033482026	3.7690426e-10	3.7656725e-10	3.7666206e-10	3.769086e-10	3.7686548e-10	3.7658668e-10	3.7654857e-10	3.767512e-10	3.7670952e-10	3.7678927e-10	3.7669157e-10	3.768899e-10	3.7648967e-10	3.7672027e-10	3.765917e-10	3.7680437e-10	0.27497587	3.770632e-10	3.7684317e-10	3.776109e-10	3.773445e-10	0.4529346	0.03234483	0.0402678	0.049024697	0.025253821	3.7661899e-10	3.7786235e-10	3.768209e-10	3.7657447e-10	0.02781794	3.764545e-10	0.03182095	0.028264733	3.767246e-10	3.7662615e-10	3.7673895e-10	0.0038127317	3.7660608e-10	3.767907e-10
Spotx465	2.68698e-10	0.006734384	0.010371704	2.6865546e-10	0.011501406	2.6853714e-10	2.6848795e-10	2.6908728e-10	0.0034418232	2.6866467e-10	2.6847413e-10	2.684731e-10	2.6875746e-10	0.021939494	2.686944e-10	2.6891234e-10	0.022062637	2.6878152e-10	0.01347667	2.6861807e-10	2.6863753e-10	0.020526266	0.256983	0.055811595	2.686288e-10	0.084631205	0.08507159	0.04649401	0.07353234	2.6904828e-10	0.031022873	2.688641e-10	2.6880206e-10	0.06582105	0.05103296	2.6861552e-10	2.6860011e-10	2.6995864e-10	2.684127e-10	0.07480323	0.025415553	2.6844135e-10	2.6859706e-10	0.025917593	0.013408647	2.6870517e-10
Spotx466	0.0052455426	0.17947128	0.020174306	0.1126824	0.0057599777	0.043431636	4.2463963e-10	4.2436837e-10	4.2478382e-10	4.2444123e-10	0.0061448533	0.021229565	4.24336e-10	4.248308e-10	0.0058438033	4.2479192e-10	4.2478382e-10	4.247109e-10	0.026542107	4.2455459e-10	4.2451329e-10	0.06344297	0.28020304	0.12600411	4.251656e-10	4.248211e-10	4.2571496e-10	0.037294377	4.2438136e-10	4.2474005e-10	4.2479759e-10	4.2490214e-10	4.2484136e-10	4.2545925e-10	4.2483975e-10	4.2485673e-10	4.2461776e-10	4.248867e-10	0.0010366357	0.053007383	4.2458534e-10	0.012109577	4.2432144e-10	0.00037650284	4.258733e-10	4.2454892e-10
Spotx467	5.1829757e-10	5.1850824e-10	0.09456695	0.016600888	5.181928e-10	5.183421e-10	5.1880994e-10	0.0022982005	5.185458e-10	5.18264e-10	5.1829663e-10	5.1798527e-10	5.190217e-10	5.1865756e-10	5.185893e-10	5.18436e-10	5.1815824e-10	5.208018e-10	5.1817406e-10	5.184726e-10	5.1814336e-10	0.016057331	0.5145397	5.187318e-10	5.1857246e-10	0.08332807	5.1889604e-10	5.18093e-10	5.180871e-10	5.183688e-10	0.12441646	5.1878124e-10	5.1803867e-10	5.1827287e-10	5.183411e-10	5.1828575e-10	5.2027554e-10	0.007439774	0.051258627	5.185814e-10	5.1853294e-10	5.1820764e-10	5.1828475e-10	5.1832627e-10	5.180288e-10	0.08949394
Spotx468	1.5936116e-10	1.5911969e-10	0.0033103519	0.0024471106	0.04337956	1.5942134e-10	1.5957345e-10	1.5927273e-10	1.5917069e-10	0.022910666	1.5966113e-10	0.046921205	1.5936996e-10	1.5926786e-10	1.5930889e-10	0.16245687	0.09204617	1.5934565e-10	0.018525302	0.012281435	1.5915581e-10	1.5915064e-10	1.5908752e-10	0.050303236	1.596325e-10	1.5920043e-10	1.5947973e-10	0.051469114	1.5908115e-10	1.5934352e-10	0.05878441	1.5914457e-10	0.09445109	0.026865857	0.12905891	1.5947973e-10	1.59477e-10	0.0109437965	0.0018286404	0.0129326135	0.007288409	1.5909996e-10	0.01190356	0.0066670226	0.0068264296	0.1263982
