rn,Astro.AMY,Astro.AMY.CTX,Astro.CTX,Astro.HPC,Astro.HYPO,Astro.THAL.lat,Astro.THAL.med,Astro.WM,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.CA1,Ext.Hpc.CA3,Ext.Hpc.DG1,Ext.Hpc.DG2,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
exper0_location_551,0,0,0.0230811598119097,0,0,0.0170972347059982,0,0.0768397037146231,0,0,0.0231884461612788,0.0355212967185205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247436513340675,0,0.0462172145492101,0,0,0,0.0155366711190157,0,0,0.0209927203036375,0.0180867021315519,0,0,0,0,0,0,0.0179040058503119,0.0124919888959246,0,0,0,0.668299204703951,0.0032681468305115
exper0_location_552,0,0,0.0498126616475733,0,0,0.0285192798734053,0,0.0798680794017447,0,0,0.0136476081951547,0.0146107627256271,0,0,0.0237521119238173,0.0134209597171041,0,0,0.0181810705436452,0,0,0,0,0,0,0,0,0,0.0415503997661526,0,0,0,0.025775585020039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690861481185737,0.0021447123599023
exper0_location_553,0,0,0.0630299217997275,0,0,0,0,0.0896206815264812,0,0,0.0138749831417003,0.0522175000968845,0,0,0,0,0,0,0,0,0.0118188763350667,0,0,0,0,0,0,0,0,0,0,0,0.0124550943267103,0,0,0,0,0,0,0,0,0,0,0.0170679467995201,0,0.0169120489658727,0.0128037359078591,0,0.710199211100178,0.00408268934466758
exper0_location_554,0,0,0.0575358403074985,0,0,0,0,0.0532289806403125,0,0,0,0.0368284044043446,0,0,0,0.0113463696440931,0,0,0,0,0.0213013844393281,0,0,0,0,0,0,0,0.0605099761174544,0,0,0,0.0182900450996654,0,0,0,0,0.01459378999627,0,0.0173340742237119,0,0,0,0,0,0.0264973665495993,0,0,0.682533768577722,0.0190322829604151
exper0_location_555,0,0,0.0621187211587812,0,0,0,0,0.0589472612740579,0,0,0,0.0441438545456218,0,0,0,0,0.0133681546153391,0,0.0121286802536201,0,0,0,0,0,0,0,0,0,0.0738110413183887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118063697814643,0,0,0.01302675525042,0,0,0.710649161802307,0.00485247216506037
exper0_location_556,0,0,0.024989653671791,0,0,0.0142879057284717,0,0.0524174151519831,0,0,0,0.024508980524945,0,0,0,0.0164379378289619,0.020897738728039,0,0.0155619194810514,0,0,0,0,0,0.027084986213252,0,0,0,0,0,0,0.0158444980722244,0,0,0,0,0,0,0,0,0,0,0,0.011544278569229,0,0,0,0,0.776424686030052,0.0191573826697066
exper0_location_557,0,0.0275415983905779,0,0,0,0.0163901439201659,0,0.0831933099688978,0,0,0.0115086454193768,0.0206330593564588,0,0.0129660988761497,0,0,0,0.0131713582038702,0,0,0.0128808495723076,0,0,0,0.0140425263905629,0,0,0,0.0972708344565916,0,0,0,0,0.0164181744235913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67398340102145,0.00724023412517307
exper0_location_558,0,0,0,0,0,0,0,0.0798846489397259,0,0,0,0,0,0.0161875443268858,0,0,0,0.0249962028884042,0.0126533925876459,0.013150576426557,0.0113855844348423,0,0,0,0.0451695446389082,0,0,0,0.0790884600890076,0,0,0,0,0,0,0,0,0,0,0.0347691809999488,0,0,0,0.0110261505891271,0.0135071885682646,0.0264112706951796,0,0,0.631770254815503,0.0151732697134409
exper0_location_559,0,0,0,0,0,0,0,0.0571682227222734,0,0,0,0,0,0,0.0164215504486482,0.0174332715888183,0,0.0245038763610738,0,0,0,0,0.011953594339137,0,0,0,0,0,0.0551101878061771,0,0,0.0141780232647191,0,0,0,0,0,0,0.0198204729799782,0.023080656673098,0,0.0148016232497361,0,0,0.0371612617170263,0.0135696331605174,0,0,0.694797625688797,0.0156386179005087
exper0_location_560,0,0,0,0,0,0.0131142678506779,0,0.0394720227604563,0,0,0,0.0112406536941509,0,0,0,0.0190094168440239,0.0177318658377656,0,0,0,0.016749107618372,0,0,0,0.0167079511659221,0,0,0,0.0452551106456823,0,0,0,0,0,0.0163456542324222,0,0,0,0.0139693424844326,0.0286648464391079,0,0,0,0,0.0434209127311819,0,0.0174971147511469,0,0.700821732944658,0.0101751316999086
exper0_location_561,0,0,0,0,0.011452627369685,0,0,0.0601072503681118,0.0142148228756533,0.0122124544718314,0,0,0,0,0,0,0.0151716567301966,0,0,0,0,0,0.0165113069908595,0,0.0112642673254487,0.0199823928684755,0,0,0,0,0,0,0,0.0206577661067842,0,0,0,0,0,0.0487928594864908,0,0.0122529487163835,0,0,0.0290424126585992,0.0195130822916213,0,0,0.708824151739859,0.00305922012417667
exper0_location_562,0,0,0,0,0,0,0,0.0483257340436274,0,0,0,0.0163540687022636,0,0,0.0294983008035332,0,0,0,0,0.0130789077402378,0,0.0148746635610496,0,0,0.0179981369962823,0,0,0,0.0648584876726264,0,0,0.0160245939073373,0,0,0.0315882954014513,0.0162553262260214,0,0,0,0,0,0,0,0.0167202620163514,0.0181868426834057,0,0,0,0.696236380245813,0.0167319777484191
exper0_location_563,0,0,0.0125583429500718,0,0,0,0,0.065565377331136,0,0,0,0,0,0,0,0,0.029260328758758,0,0,0.0256178944760194,0,0,0,0,0,0,0,0,0.0445625065115561,0,0.0154096095312233,0.0178187366225275,0,0.0516845794584816,0.0147920551096145,0.0564241588224419,0,0,0,0,0,0.0124997402887102,0,0.01587964055179,0,0.0163498005487079,0,0,0.621577229038962,0.0143576236883587
exper0_location_564,0,0,0,0,0,0.013118631061558,0,0.0589783246030502,0,0,0.0144181153291266,0,0,0,0,0,0,0.0116269705480261,0,0.0207461002286928,0,0,0,0,0.02668993694322,0,0.0414290437665133,0,0.0145314567026852,0,0,0,0,0.0530366238794947,0,0.0144784683738191,0,0,0,0.0276671360562161,0,0,0.0174094024163296,0.0248302882965547,0.0130393718835357,0.0113944797304436,0,0,0.636605650180735,0.0105963967265891
exper0_location_565,0,0,0,0,0,0.0193847331746636,0,0.0538211133930193,0,0,0,0,0,0,0,0,0.0126827053676924,0,0.0146026344553225,0.0119828963637513,0,0,0,0,0.0150409879971319,0,0.0150217432020396,0,0.0955265245881952,0,0,0.0209496447921257,0,0.0124756781991355,0,0.0131779878499722,0,0,0,0,0,0,0,0,0.0120798445110586,0,0.0253941005848824,0,0.67785940552101,0.0152976742681164
exper0_location_566,0,0,0,0,0,0.0199896051949602,0,0.0390551917917221,0,0,0,0,0.0106819394577929,0,0.0153817082640177,0,0,0,0,0.0177087414637835,0,0.0110539090275274,0,0.0134678312255416,0,0,0,0,0.136804261881679,0,0,0.0254517530708504,0,0,0,0.022875222173216,0,0,0,0.0144433646787841,0,0,0,0.0290321479990251,0,0,0.0129929589500178,0,0.631061364821082,0.00576251307013403
exper0_location_567,0,0,0,0,0.0349990784479008,0,0,0.0434240070116091,0,0,0.0127062074815234,0,0,0,0,0,0,0.0117436819906068,0,0.0163736089254927,0,0,0,0.0405301844973535,0.0117606434564885,0.0142139417617193,0.0192820396038649,0,0.0941099811598624,0,0,0.0108205890043901,0,0,0,0,0,0,0,0.022401307248969,0,0,0.0111379184921884,0,0.0132268807643363,0,0,0,0.643269930153695,0.00335905190989671
exper0_location_568,0,0,0,0,0,0,0,0.0740843197948569,0,0,0.0125969489840019,0,0,0,0.043060379607426,0,0.0173029511490442,0,0,0.0108941161835437,0,0,0,0,0.0725140226206307,0,0,0,0,0.0150075457566744,0,0.0126444882553831,0,0,0,0,0,0,0,0,0,0,0,0.0118018033803013,0.0120823224552967,0,0,0,0.718011101812841,0.0119942252914966
exper0_location_569,0,0,0,0,0,0,0,0.0802204730495308,0,0,0,0,0,0,0,0,0.0170193160925108,0,0,0,0.0122135870293961,0,0,0.0406509897461217,0.0461700479963487,0,0,0,0.0624494714017231,0,0,0.016213151213821,0,0,0.011323500873905,0,0,0,0.0107615769572355,0.0182635998508282,0,0,0,0,0,0,0,0,0.684714285788579,0.0058204599824764
exper0_location_570,0,0,0.0125569418748841,0,0,0,0.0211859001087211,0.0755028639627225,0,0,0,0,0,0.029593401570335,0,0,0,0,0,0.0142581789667898,0,0,0,0,0.0412077445441388,0,0,0,0,0,0,0,0,0,0.0114362402352685,0.0165177524885682,0,0,0,0.0196059828999117,0,0.0207454973920572,0,0,0,0.0315523729517141,0,0,0.705837123004889,0.00979649254333515
exper0_location_571,0,0,0,0,0.0286653426620268,0,0,0.0413334766715174,0,0,0,0,0,0,0.0250127152802025,0,0,0,0,0,0,0,0.0162340315471085,0,0.0118165399036898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258872622232552,0,0,0,0,0.0217695544753525,0,0,0,0.829281077236847,0.0106740889435805
exper0_location_572,0,0,0.020400180830679,0,0,0.0182522361810447,0,0.0340944185135823,0,0,0,0.0139786519408061,0,0,0,0.0115349267201271,0.0134601809411555,0,0.0139869938068198,0,0,0,0,0,0,0,0.0244034844296753,0.0159412379988294,0.0659653154697178,0,0,0.0208842380055755,0,0,0,0,0,0,0.0209757665210491,0,0,0.0268122341740282,0.0162733164087385,0,0.0149809884213317,0,0,0,0.66805582963684,0.00886315147380593
exper0_location_573,0,0,0,0,0.0685942259605585,0,0,0.0802095195670941,0,0,0,0,0,0,0.0465511821466279,0.0147777892431517,0,0,0.0222245044103883,0,0,0,0,0,0,0,0.0242792848453029,0,0,0,0,0,0,0,0.0111666846357218,0,0,0,0,0.0167720788362393,0.0276340007623333,0.021221971479432,0,0.0200827774307946,0,0.0123855460906633,0,0,0.634100434591692,0.00567196721032995
exper0_location_574,0,0,0,0,0,0.0480096607585295,0,0.0420407667488473,0,0,0.0172776049454096,0,0,0,0.0159889694997599,0.0204585356049402,0,0,0,0,0.0129152436920252,0,0.0209551890710177,0,0,0,0,0,0.131967295600694,0,0,0,0.0137021645892894,0,0.0141779783811949,0,0,0,0.0137888743337301,0,0,0.0267968347797999,0.019163169765305,0,0,0.018559263673177,0,0,0.58419844855628,0.0196523763162553
exper0_location_575,0,0,0,0,0.0391883145819965,0,0,0.0481643478785057,0,0.0172078587923241,0,0,0,0,0,0,0.0184841090679646,0,0,0.0190990307923181,0.0125573858678576,0,0,0,0,0,0,0,0.0398780380197857,0,0,0.017579680639804,0,0,0,0,0,0,0.0166222867618337,0,0,0.0309128148066062,0,0,0,0,0.0124003052343675,0,0.727905827556636,0.012729016088496
exper0_location_576,0,0,0,0,0,0,0.0260954160777063,0.0443284021569486,0,0,0.0123494544637127,0,0,0,0,0.013210094890099,0,0,0,0.019116795792754,0,0,0,0,0,0,0.0293606678773092,0,0.0524809438589345,0,0,0.0119045463211776,0,0,0,0,0,0,0,0.0261007179589767,0,0.0148343523333447,0,0.0331794484419274,0.015845546615156,0.031038282714904,0.0132124720837991,0.01471742598362,0.64222543242963,0.0129233881732642
exper0_location_577,0,0,0,0,0.0232081970158656,0,0,0.0390089907383497,0,0.0398143737742078,0.0140083540290832,0,0,0,0,0,0,0.0419922914144327,0,0,0,0,0,0,0,0,0,0,0.0482709647141197,0,0,0.0122502686441308,0,0.0142895128037638,0,0,0,0,0,0,0.0126300998684955,0,0.0192058843500264,0,0.0151289468862484,0,0,0.0238167038936554,0.696375411867621,0.010133146094278
exper0_location_578,0,0,0,0,0.0131606104568662,0,0,0.0421969061726245,0,0.0374730207034352,0,0.0151055763964058,0,0,0,0.0195980260744817,0,0,0,0.0175829865448001,0,0.017270823698042,0,0,0.0121286952443967,0,0,0,0.0837365427445784,0,0,0,0,0.0167956603894933,0,0.011689825898131,0,0,0,0.0114030649889972,0,0.0144705625778354,0.0130640919453224,0,0.0203908055637066,0,0,0.0177032569464528,0.636229543654431,0.0113762230565143
exper0_location_579,0,0,0,0,0.0124581845596971,0,0,0.0524012146094487,0,0.03498081133331,0,0,0,0.0110246649493452,0,0,0.0127571306697834,0,0,0.0267477958066596,0,0,0,0,0.0125184861405938,0,0.014103110109874,0,0,0,0,0.0250369021879263,0,0.0123167477154499,0,0,0,0,0,0,0,0.0166759630000984,0,0.0132597097376,0.0176540667304361,0,0.0243297260653941,0.0115573021251618,0.702178184259222,0.00957722368318442
exper0_location_580,0,0,0,0,0,0.0227507154131249,0,0.0406828876277461,0,0.0281733769925047,0,0,0,0.0113931866876031,0.0149283583119771,0.0177962106755432,0,0.0143772347272356,0.0150055663513517,0.0172784753757467,0,0,0,0,0,0,0,0,0.0470858411297943,0,0,0,0,0,0.0219717927745664,0,0,0,0,0.0149953827659656,0,0.0165920476568644,0,0.0182156911132042,0,0.012744729864738,0,0.0125512739358055,0.673457228596229,0.0128098285388419
exper0_location_581,0,0,0.0139661207584918,0,0,0,0.019570951941697,0.0410867113281198,0,0,0,0,0,0.0240120482941154,0,0.0274983356662979,0.0130332468005576,0.014874463602344,0,0.0146796227916868,0,0,0.0124526569179492,0,0,0,0,0.0130660006409865,0,0,0,0,0,0,0,0,0,0,0,0,0.0174224338779229,0.0190195491354226,0,0.0244379038370305,0,0.0232380738397621,0,0,0.721641880567616,0.017316884533397
exper0_location_582,0,0,0,0,0,0,0.0373390448799124,0.0432881760352715,0,0,0,0,0,0,0.0310058217926948,0.0225584574210338,0,0.0149391784343772,0,0.0172193940643463,0,0,0.0179169911124702,0,0,0,0,0,0.0582018995542859,0,0,0,0,0.0132973341340645,0,0,0,0,0,0.014520364856964,0.0172300823595285,0.021292786566654,0,0.0341907879988123,0,0.0115607142338558,0,0,0.645438966555729,0.00805818229772295
exper0_location_583,0,0,0,0,0,0.0270011451884804,0,0.0410428385234038,0,0,0,0,0,0.0143201009660939,0,0.0251055064771309,0,0.0155169627272798,0.012567569414035,0,0,0,0.0444796356756371,0,0,0,0,0,0.0749675696389449,0,0,0.0174152409593077,0,0,0,0,0,0,0.0117332700053945,0,0.0127207912727107,0.0272344765728842,0.0132341211109135,0,0,0.0114117472316121,0.0157704569865329,0,0.635478567249639,0.0149417518258063
exper0_location_584,0,0,0.0246357750254548,0,0,0.0312177024162587,0,0.0484553277203856,0,0,0,0,0,0.0166484155050617,0.0136182106366932,0,0.011756462356252,0.0254438360161941,0,0,0,0,0,0,0,0,0,0,0.116382532717925,0,0,0,0,0,0,0.0142155095144876,0,0,0,0,0.0117682695488868,0.0297566207203159,0.0266525299248931,0,0,0.0140218718506906,0,0,0.615426936046501,0.00682120291778556
exper0_location_585,0,0,0,0,0.0188676069552162,0,0,0.0304846319780848,0,0,0,0,0,0,0.0525275196992299,0.0206023592429986,0,0,0,0,0,0,0,0,0,0,0,0,0.399363311059562,0,0,0,0,0,0,0,0,0,0,0,0,0.0122374157380275,0,0,0,0,0,0,0.465917155326881,0.0139850703869541
exper0_location_586,0,0,0,0,0.0153282070252851,0,0,0.0673850515730453,0,0,0,0,0,0.0143586927766033,0.0517063874756767,0.0174432348193211,0,0,0.026910742494423,0,0,0,0,0,0,0,0,0,0.0748034314716925,0,0,0,0,0,0,0,0,0,0.0170282866927078,0.018716672175804,0,0,0,0.0250815938519134,0,0,0,0,0.671237699643528,0.0154855799321595
exper0_location_587,0,0,0.0142785116471634,0,0.0167278627739869,0,0,0.0486127622885354,0,0,0,0,0,0.0282701483037976,0.0201282850455812,0,0,0.0197448543225669,0.0110840495873111,0,0,0,0,0,0,0,0,0,0.0295670231318072,0,0,0,0,0,0,0,0,0,0.0143257412497118,0.0213226779920483,0,0,0,0.0225537961472231,0,0,0,0,0.753384287510267,0.0467330082295137
exper0_location_588,0,0,0.0605343001268532,0,0,0,0.0136049840008599,0.040761316832321,0,0,0,0,0,0.0264036132117238,0,0,0.0131893573948104,0,0.028150287509942,0,0,0,0,0,0.0169430961264751,0,0,0,0.0363346234452659,0,0,0,0,0,0,0,0,0,0,0.0196962432015097,0,0.0373389420198929,0.0150157438233545,0.0285863269459187,0,0.0187875697643535,0,0.0125557186455935,0.632097876951126,0.0178264533146339
exper0_location_589,0,0,0.0329998404238058,0,0,0,0,0.0698830152443299,0,0,0.0112660971465343,0,0,0,0.0296748142038199,0,0.0126147474902479,0,0.018493519407917,0.0167865628653165,0,0,0,0,0,0,0,0,0.208701752948215,0,0,0,0,0,0,0,0,0,0,0.0164105475725834,0,0,0,0.0343470857746224,0,0.0115197677581047,0.0148057907244879,0,0.522496458440015,0.0138277646381027
exper0_location_590,0,0,0.0641567589444166,0,0,0.0192557881955601,0,0.0767614757972072,0,0,0,0.0229844170529267,0,0,0,0,0,0.0131312932461896,0,0,0,0,0,0,0,0,0,0,0.182074413362769,0,0,0,0,0,0,0,0,0,0,0,0,0.0375892054568929,0,0,0,0.0282496612900632,0.0152853236290316,0,0.540511663024943,0.0203426269542377
exper0_location_591,0,0,0.0179981785206642,0,0,0,0.037025630925107,0.0396917000087265,0,0,0,0,0,0.0116692074294318,0,0,0.0146518414136445,0,0.0215046965901582,0,0,0,0,0,0.0139673455126237,0,0,0.0112568856679854,0.0369442381153053,0,0,0.0150774263315815,0,0.0126566880291838,0,0,0,0.012872995804001,0.0344611425736008,0,0,0,0,0.0193364658880125,0.0118205921746728,0,0,0,0.689064965015301,0.00761903224891914
exper0_location_592,0,0,0.0221187245196891,0,0,0,0.0466585571870576,0.027711330599185,0,0,0,0,0,0.0118019649510794,0,0,0,0,0.0106311650418253,0,0,0,0,0,0,0,0,0,0.110726622812154,0.0259031526684571,0,0.0150968790665365,0,0.0159125071591324,0,0,0,0,0.0373779880163305,0,0,0,0.0133303709822668,0.0219916443452865,0,0.0412359475660607,0,0,0.599503145084939,0.00837776529613029
exper0_location_593,0,0,0,0,0,0,0.10782587391915,0.0919500893321944,0,0,0,0,0,0,0.0148924975782517,0,0,0,0.0158725680247672,0,0,0,0,0,0,0,0,0,0,0,0,0.0358813768819611,0,0,0,0,0,0.0166716721029408,0.0220987317306011,0.0117039253110772,0,0,0,0.0198591905779584,0,0.0120549966013045,0.0175379236976996,0,0.633651154242094,0.0145088432586407
exper0_location_594,0,0,0.0124593181701327,0,0,0,0.0815999794742311,0.0220998029321134,0,0,0,0,0,0,0.0300307705892446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690827117032173,0.0109302826001893,0,0,0,0,0,0,0,0,0.0376436154129675,0.0222683219941505,0,0.0146857619445542,0,0.0254777248187172,0,0.021474723106512,0,0,0.65224698725397,0.0182325183023011
exper0_location_595,0,0,0,0,0,0,0.0713557436288983,0.0609990807565193,0,0,0.0117992387523208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239327040054462,0,0.081077820599132,0,0,0.0213930509412993,0,0.0204480291967389,0,0,0,0.0117653243486502,0.0276524773562532,0,0,0.0325656200543424,0,0,0,0,0,0,0.6370109103604,0.0147766634206831
exper0_location_596,0,0,0.0403445220857861,0,0,0,0.030962453743249,0.0279835352274324,0,0,0.0116290162484426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177078579957454,0,0,0.0117936216145855,0,0,0,0,0,0,0.019753000052987,0,0,0.0279487774310572,0,0.0462566283642484,0,0,0.0161659994293166,0,0.590083865845441,0.0174833255389956
exper0_location_597,0,0,0,0,0.0522859112356996,0,0,0.0917238800144962,0,0,0.0156119321865667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027835450550583,0,0,0,0.0130778804312046,0.0195389894397933,0,0,0,0,0,0,0.023437034139944,0.0134136933959632,0,0,0.0519888252253143,0,0,0.0211477282421578,0,0,0.669938675138277,0.00711889085331427
exper0_location_598,0,0,0,0,0,0.0768385263669581,0,0.0232679321364356,0,0,0,0,0,0,0,0,0,0,0,0.0133961910144019,0,0,0,0,0,0,0,0.0117859540011067,0.0915543367197595,0,0,0.0248341097123332,0,0,0,0,0,0,0.0165400106441095,0.0120909412769834,0,0.0146218563511236,0.0372078501125005,0.0297555399562723,0.0204640308344866,0.0182341856784662,0,0,0.609408535195063,0.00357615050778981
exper0_location_599,0,0,0.0119625713853353,0,0,0.0626632024820047,0,0.0111765579440898,0,0,0,0,0,0,0.01308670233114,0,0,0,0,0,0,0,0,0,0,0,0,0.011321975387597,0.0958935069035859,0,0,0.0171023731171483,0,0,0,0,0,0,0.0266589814553696,0.0175589199263127,0,0,0.0143324516769897,0.0224139406729383,0,0.0521939649806906,0,0.0142348489236928,0.629400002813105,0.0148743013940777
exper0_location_600,0,0,0,0,0,0,0,0.0289649809440878,0,0.0147999228546378,0,0.0128434379610793,0,0,0,0,0,0,0,0,0,0,0,0.0128592941487211,0,0,0,0,0.238988118861689,0,0,0.0130874434334797,0,0.0202178695807453,0,0,0.0215045230938811,0,0,0,0,0,0.013502531549456,0.0142491835987615,0,0.0208856424080002,0.0264615509721377,0.0157466058368891,0.545888894756435,0.00430654898065585
exper0_location_601,0,0,0.0632947061312721,0,0,0,0,0.0388740467565573,0,0,0.0207857374493192,0.0228793560131258,0,0,0.0180819148031732,0,0,0,0,0,0,0,0,0,0,0,0.0218640672083272,0,0.126440014597576,0,0,0.0144526390138105,0.0147887081136127,0,0,0,0,0,0,0,0,0,0,0.0129887524889501,0,0.026672371285814,0,0,0.618877686138462,0.0139941654875008
exper0_location_602,0,0,0.101077619128783,0,0,0,0,0.0429160609331636,0,0,0.0197811576033842,0.0411936974363711,0,0,0,0,0,0,0.0109643458011396,0,0,0,0,0,0,0,0,0,0.0613399171611759,0,0,0,0,0,0,0,0,0,0,0.0162234325989697,0,0,0.0178075087039875,0,0,0,0,0,0.688696260633025,0.0110526742497006
exper0_location_603,0,0,0.048049360623731,0,0,0,0.0287135716604293,0.069264385152852,0,0,0,0.0401650286240637,0,0,0,0.0136562842490834,0.0140379590889433,0,0,0,0,0,0,0,0,0,0,0,0.0371165825783703,0,0,0,0.0295442363402797,0,0,0,0,0,0,0,0,0,0,0,0.0131302050559351,0,0,0,0.706322386626312,0.00997736209004473
exper0_location_604,0,0,0.0785754292843408,0,0,0,0,0.0560166330157784,0,0,0.0182812135929029,0.0570671257088512,0,0,0.0139148346767541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951589092500221,0,0,0,0,0,0,0,0,0,0.018067789877648,0,0,0,0,0,0,0,0,0.0115426798189284,0.651375384774774,0.014179385072538
exper0_location_605,0,0,0.0945721327447326,0,0,0,0,0.0618323599639829,0,0,0.0331480293888124,0.0251665429792253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411118856829337,0,0,0,0.0143296513040302,0,0.0116740449816762,0,0,0,0,0.0187340410504733,0,0,0,0.0146368855224741,0,0.0199632138177357,0,0.0112465968990009,0.653584615664923,0.0106256854068281
exper0_location_606,0,0,0.0584828621683224,0,0,0,0,0.044127405093004,0,0,0.0212837611153073,0.0263463475147846,0,0.0109526179235931,0,0,0.0159898526185129,0,0,0.0165462610304779,0,0,0,0,0,0,0,0,0.10413942881661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020526825253846,0,0.0213348214722947,0,0,0.660269816993248,0.00495819647893739
exper0_location_607,0,0,0.0288075776271269,0,0,0.0181625028263929,0,0.0747056767760635,0,0,0.0153727100585744,0,0,0,0.0134275981842723,0,0.0156726198652981,0,0.0124274504682371,0,0,0,0,0,0.0280649488048434,0,0,0,0.0440075432205719,0,0,0,0.0162398546166183,0,0.0142469488998336,0,0,0,0,0,0,0,0,0.0420784607465941,0,0,0,0,0.676786107905574,0.0133343535735599
exper0_location_608,0,0,0,0,0,0,0,0.0711443253417224,0,0,0.0155908335252436,0,0,0.0191858840572983,0,0,0.0161156612895234,0,0,0.0175164221778152,0,0,0,0,0.0279862498409997,0,0.0116586612237752,0,0.128196124779465,0,0,0,0,0.0111437535239554,0.0134546164417075,0,0,0.0164162244807509,0,0,0,0,0,0,0.0140250646942226,0,0.0180313721362691,0,0.619534806487252,0.0349656657788758
exper0_location_609,0,0,0,0,0,0,0,0.0780276684528817,0,0,0,0,0,0,0,0.0229790827972894,0,0.0190637271011209,0.0154860534572491,0.0310822317181771,0,0,0,0,0,0,0.0111976240009547,0,0.0781108848632962,0,0,0.0153804530200354,0,0,0,0.0171739762380552,0,0,0,0,0,0,0.0188348456517173,0,0.0149614478050929,0,0,0,0.67770200489413,0.00627807491164278
exper0_location_610,0,0,0,0,0,0,0,0.0762244126750959,0,0,0,0,0,0,0,0,0,0.0183837146031827,0,0,0.0168971324443726,0,0,0,0.0108409526966581,0,0,0.0264414324080317,0.05109136857817,0,0,0,0,0,0,0.05058107979692,0,0,0.0191102794146018,0.0140646368967898,0,0,0,0,0.0167948597890974,0,0.0111801933212343,0,0.688389937375846,0.00540227600984048
exper0_location_611,0,0.0137659553830125,0,0,0.0125029144265506,0,0,0.0393764134862586,0,0,0,0,0,0,0,0,0,0.0226039656002361,0.0142125961020764,0.0175430330043592,0,0,0,0,0,0,0,0,0.113352410677275,0,0,0.0204336006576172,0,0,0.0138335315528644,0.0235262409586783,0,0,0,0,0,0,0,0.0234243346579498,0,0.0179487305420155,0.0168215691881243,0,0.650654703762983,0.016228810918659
exper0_location_612,0,0,0,0,0,0,0,0.0544888610048306,0,0,0,0,0,0,0,0,0,0,0,0.0114467762922362,0,0.0330797126060688,0,0,0,0,0.0180498253468944,0,0.0802551652136279,0,0,0,0,0.0176491821070876,0.0185925669872154,0.0242991185458852,0,0,0,0,0,0,0,0,0,0.0116906306227025,0,0,0.730448161273452,0.00649778886028921
exper0_location_613,0,0,0.0153727257634312,0,0,0,0,0.0378953080982365,0,0.0109138883069395,0,0.0244182902524429,0,0,0,0.0108078508300159,0.0122455641908545,0,0,0,0,0.0559937786479175,0,0,0,0,0.0250252031705459,0,0,0,0,0,0,0,0.0196908823076105,0.0606598457736332,0,0.0149524997200668,0,0,0,0,0,0,0,0,0,0,0.712024162938306,0.00453444242186024
exper0_location_614,0,0,0,0,0,0.0190962305715317,0,0.0245848445126056,0,0,0,0.019466885239528,0,0,0,0,0,0,0,0,0,0.0265357072009602,0,0.012504943584325,0,0,0,0,0,0.0156134393982734,0,0,0,0.0192607912548308,0.0223916017475709,0.0245030524318802,0,0,0,0,0,0,0,0,0,0.0359647115289373,0,0,0.780077792529557,0.0161974715805129
exper0_location_615,0,0,0,0,0,0,0,0.0497568713577246,0,0,0,0,0,0,0,0,0,0,0,0.0200028815975384,0,0,0,0.0149073760799989,0.0320191746522649,0,0,0,0.0605438323059202,0,0,0,0,0.0110524787373728,0.0150571303944684,0.0336326135957346,0,0,0,0.0187577909949836,0,0,0,0.0162508990198217,0.0131653368042198,0,0,0,0.714853614459952,0.00519123633321484
exper0_location_616,0,0,0,0,0,0,0,0.050618436917596,0,0,0.0147204568029812,0,0,0.0179537757706639,0,0,0,0,0,0,0,0,0,0.0176047937568781,0.0355552627803778,0,0.0138257668528549,0.0172002517579533,0.185204134137164,0,0,0,0,0,0,0,0,0,0.0122034845075901,0,0.0133007582808736,0.0120056405504814,0,0,0,0,0,0,0.609807237884585,0.0133813916759882
exper0_location_617,0,0,0,0,0,0,0,0.0614136282915355,0,0.0184883572333928,0,0,0,0.0179268463384308,0,0,0,0,0.0127557216686413,0,0.034814986929455,0,0,0,0.0518570767213366,0,0,0,0.0858210691935947,0,0,0,0,0,0,0,0,0,0,0.0243131404581777,0,0,0,0.0179331732239391,0,0,0,0.0110457229618088,0.663630276979688,0.0105812085155071
