Astro_0,Astro_1,Astro_2,Astro_3,Astro_4,Ext_Amy_1,Ext_Amy_2,Ext_ClauPyr,Ext_Hpc_1,Ext_Hpc_2,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L5_2,Ext_L56,Ext_L6,Ext_L6B,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Ext_Unk_3,Inh_1,Inh_2,Inh_3,Inh_4,Inh_5,Inh_6,Inh_Lamp5,Inh_Meis2_1,Inh_Meis2_2,Inh_Meis2_3,Inh_Meis2_4,Inh_Pvalb,Inh_Sst,Inh_Vip,LowQ_2,Micro,Nb_1,Nb_2,Oligo_1,Oligo_2,OPC_1,OPC_2,Unk_1,spot
0.023871621201984,0.107583288676129,1.73461448473193e-05,1.73461448473086e-05,1.73461448473045e-05,1.73461448473065e-05,1.73461448473046e-05,0.0104124391294065,1.73461448473074e-05,0.00676601441259809,1.73461448473141e-05,1.73461448473085e-05,1.73461448473078e-05,0.000811129178662465,1.73461448473283e-05,1.73461448473017e-05,1.73461448473067e-05,1.73461448473081e-05,0.0523418540968407,1.73461448472994e-05,1.73461448473131e-05,1.73461448473392e-05,0.0217791355940274,1.73461448472983e-05,0.135872625751071,0.182024954490256,0.0379579517709529,1.73461448473059e-05,1.7346144847307e-05,0.0185882355065477,1.73461448473084e-05,1.73461448473081e-05,1.73461448473126e-05,0.013169582503306,0.108078685872526,0.0149958355366069,0.000772373490801655,1.73461448473067e-05,1.7346144847307e-05,0.00295722030446768,0.0398427261826822,1.73461448473074e-05,0.00233314780266248,0.116481959263852,0.00924280194664023,1.73461448473096e-05,Spotx625
0.0240792338679199,0.0116998492653058,0.00643453495893066,4.1648093778368e-06,4.16480937783865e-06,0.120005889500508,0.0319112683228487,0.00131545867088914,4.16480937783776e-06,4.16480937783663e-06,0.0514943608464055,4.16480937783916e-06,4.16480937784535e-06,4.16480937783728e-06,4.16480937784434e-06,4.16480937783929e-06,0.00703767912848027,4.16480937783799e-06,0.0113101014270135,4.26064661373056e-06,4.16480937784189e-06,4.16480937784303e-06,0.231829020016777,4.1648093778522e-06,0.0287510159067167,4.16480937784726e-06,4.16480937783916e-06,4.16480937783838e-06,4.16480937783773e-06,0.0037523748176021,0.0995435247676502,0.0242121157222192,0.103095456991523,0.0203997378040505,0.0539457755605224,0.0160367991250045,7.37073409178727e-06,4.16480937783031e-06,0.00934337879144211,0.0162863647169313,0.00223062954195747,4.16480937783822e-06,4.16480937783836e-06,0.00546256028788359,4.16480937783848e-06,0.0324214677538672,Spotx626
8.49961097518047e-06,0.0260204558251982,8.49961097518187e-06,8.49961097518107e-06,0.0140463852680651,0.0943155701600252,8.49961097517996e-06,0.0178374907390359,8.49961097518479e-06,8.49961097517947e-06,0.0197570776311974,8.49961097518166e-06,0.0061403965760727,8.49961097517477e-06,8.49961097517793e-06,8.49961097519052e-06,0.028837577113014,0.00106845047152946,0.0101870939705604,0.122742285141978,8.49961097518065e-06,8.49961097518243e-06,0.109786746353692,8.49961097518685e-06,9.11666754817756e-06,8.49961097519664e-06,8.49961097518409e-06,1.89584840586927e-05,8.49961097518043e-06,0.00362953209092981,0.0771463970882868,0.0586064904669581,0.118358383501576,0.167172027624702,8.49961097518016e-06,0.00312979879851024,1.10705111541226e-05,8.49961097519197e-06,8.49961097517957e-06,0.00626996394320398,0.0185442071625798,8.4996109751791e-06,8.49961097518028e-06,0.00924354084300941,0.0156701905675928,0.00664908491865691,Spotx627
0.0401656251394962,5.94972768262682e-06,0.0787378119243163,5.94972768262506e-06,0.0193681594285577,5.94972768262476e-06,5.94972768262039e-06,0.00370078613152103,5.9497276826219e-06,5.94972768262825e-06,0.018672620628292,5.94972768262617e-06,0.00698616156838033,0.0375219057817035,0.00445257098352393,5.94972768262345e-06,0.0106977804710322,0.0914410742907578,0.0522977392399997,5.94972768263062e-06,5.9497276826283e-06,6.36472132036176e-06,0.216113881309271,5.94972768262645e-06,1.24471767172059e-05,5.94972768264747e-06,5.94972768259422e-06,5.94972768262767e-06,0.0191266256601245,0.0121459010703514,0.00476563746027876,0.0513286949452429,5.94972768262647e-06,0.17897644905547,0.0394030904505749,5.94972768263004e-06,7.31099666522635e-06,0.00290581213249316,5.94972768262624e-06,0.00317040355673567,0.0110993344519342,5.9497276826248e-06,0.0101256904080515,0.00640200103285637,6.13823700753486e-06,5.94972768262502e-06,Spotx628
1.42852961661222e-06,1.42852961659717e-06,1.4285296165975e-06,1.42852961659889e-06,1.42852961660017e-06,1.42852961663729e-06,1.42852961659888e-06,1.42852961659637e-06,1.42852961659822e-06,1.42852961660946e-06,1.42852961659918e-06,1.42852961660938e-06,1.42852961660644e-06,1.42852961659768e-06,1.42852961659982e-06,1.42852961658742e-06,0.0188958087882431,1.42852961660087e-06,0.0217561242718529,1.42852961659424e-06,1.42852961660555e-06,1.42852961659385e-06,0.186964956549767,1.42852961657489e-06,0.141855661136942,0.000106068645485427,1.42852961658579e-06,1.42852961660043e-06,0.00119978246840091,1.42852961660032e-06,1.42852961662008e-06,1.42852961657476e-06,1.42852961657991e-06,0.042910823375224,0.331965649476919,0.030230065545246,1.42852961660958e-06,1.4285296165976e-06,1.42852961659839e-06,0.00355116095551818,1.42852961660091e-06,1.42852961659633e-06,0.0027210211413746,0.107895286097153,0.0155411074764548,1.42852961659753e-06,Spotx629
0.0531226203034004,1.21423013931148e-05,0.0200235842954915,0.0421206143717678,0.00714173702843619,2.53519216408695e-05,1.21423013931106e-05,1.21423013931169e-05,0.304319254458564,0.000842084110164169,1.21423013931138e-05,1.21423013931174e-05,1.21423013931402e-05,1.21423013931148e-05,1.21423013925538e-05,0.00397078035255998,0.00525523290327672,1.2142301393107e-05,0.019851631479356,1.77669030658746e-05,1.21423013931137e-05,0.00074224415952863,0.00980109679700754,1.21423013930972e-05,1.21423013931162e-05,1.21423013931184e-05,1.2142301393115e-05,0.00288791609953992,1.21423013932623e-05,1.21423013931149e-05,1.21423013931131e-05,0.0424967000904067,0.295225028174451,0.00610267054020707,1.21423013931144e-05,1.21423013931122e-05,1.2142301393117e-05,0.0776348531718817,0.00283546823991235,1.21423013931213e-05,0.0132944646902345,1.21423013932845e-05,0.00120245449923279,0.0174411423306372,1.21423013931149e-05,1.21423013931089e-05,Spotx630
5.94972768273e-06,0.0234119882944546,5.94972768262681e-06,5.94972768262686e-06,0.00578655689883613,5.94972768261663e-06,5.94972768262261e-06,0.0349558731631407,0.00471402009719534,5.94972768262757e-06,5.94972768261533e-06,5.94972768267245e-06,5.94972768263077e-06,0.00672027522142152,5.94972768262633e-06,5.94972768262594e-06,0.0360946668791781,5.94972768265795e-06,0.0195191395443196,5.94972768266133e-06,0.156107766199993,5.94972768264861e-06,0.275370841768471,5.9497276825992e-06,0.17279342281753,5.9497276826258e-06,5.94972768261135e-06,5.94972768262951e-06,5.96006459929005e-06,5.94972768245859e-06,5.94972768264196e-06,5.94972768261398e-06,5.94972768261776e-06,0.072858449581325,5.94972768262995e-06,5.94972768262682e-06,5.94972768261923e-06,0.0623878966183066,0.00356011143278089,0.00813462785766453,7.29085863545122e-06,2.81052179332435e-05,5.94972768262504e-06,5.94972768262638e-06,0.0298267907128069,5.94972768262161e-06,Spotx631
4.16480937751136e-06,4.16480937754084e-06,4.16480937999214e-06,4.16480937872758e-06,4.16480937783699e-06,9.85007620255803e-06,4.16480937782638e-06,4.16480937783724e-06,4.16480937783665e-06,4.16480937783066e-06,4.16480937780935e-06,4.16480937783815e-06,4.16480937783759e-06,4.16480937784034e-06,4.16480937783984e-06,4.16480937784241e-06,2.35115284076763e-05,4.16480937784324e-06,0.0341831586103591,4.16480937784535e-06,0.0399965198533303,4.16480937785027e-06,0.13668547259345,4.1648093778391e-06,4.1648093778411e-06,4.16480937788954e-06,4.16480937787666e-06,0.00520513470234682,4.16480937783823e-06,4.16480937784644e-06,0.0857822368765883,4.16480937783933e-06,4.16480937783818e-06,1.10955870529544e-05,0.212035116241663,4.16480937783035e-06,4.16480937785944e-06,0.288617357896895,0.0134290104283397,4.16480937783756e-06,0.00296509479153782,4.16480937783602e-06,4.16480937783961e-06,0.00628491881111897,0.0842839446053538,4.16480937782597e-06,Spotx632
0.0514354651768881,0.0388686687073404,4.035242591645e-08,0.0121498913408671,0.0117041487537294,4.03524245952355e-08,4.03524259136337e-08,4.03524259152534e-08,4.03524259152552e-08,4.03524259145e-08,0.00214237159509426,0.0155636266757105,0.0294613135226871,0.149786117863334,0.0221752984158769,4.03524259134336e-08,4.03524259154927e-08,4.0352425913501e-08,0.0269828564981925,4.03524259067106e-08,0.0241080436255158,0.0440099150407417,0.0939751022142839,4.24443120457159e-08,0.125963719120348,0.00952881593085886,0.0610908532917206,0.0159238461426,0.0120529745335841,0.00924118664967271,4.03524259159894e-08,0.00157104649015302,0.0480675341765434,0.0161680886025375,0.0213106331639519,0.00383971303190183,4.0352425913755e-08,4.03524259165912e-08,0.0177227038151683,4.03524259128781e-08,0.00428808775444542,4.0352425914751e-08,4.03524259152457e-08,0.0243051926758507,0.0183633480054009,0.0168518729845009,Spotx633
0.0278226186604814,8.49961097518051e-06,0.0332236183372094,0.0157995755511914,0.0422567945241402,8.49961097518172e-06,8.49961097520053e-06,8.49961097517949e-06,9.22114642154908e-06,8.49961097517829e-06,8.49961097518148e-06,8.49961097518275e-06,0.00793507580991965,2.47970631470609e-05,8.49961097517175e-06,0.00632143023802443,8.49961097517963e-06,9.49405792750011e-06,0.000388474137088637,0.000404457691888304,8.49961097518042e-06,8.49961097519971e-06,8.4996109751805e-06,8.49961097520009e-06,1.27001364094539e-05,8.49961097519752e-06,8.49961097520162e-06,8.49961097517969e-06,8.49961098938151e-06,8.49961097516967e-06,8.49961097496488e-06,8.49961097517498e-06,0.267732492421763,0.00175821277561888,0.448655830774465,0.0856124844598745,8.49961097517266e-06,9.97557191363576e-06,8.49961097517976e-06,8.49961097518844e-06,9.79270564423058e-06,8.49961097518056e-06,8.49961097518654e-06,8.49961097518008e-06,0.00776970794864825,8.4996109751749e-06,Spotx634
0.0161074319354152,5.94972768262624e-06,0.0568067568220778,5.94972768262669e-06,5.94972768262581e-06,5.94972768262707e-06,5.94972768263063e-06,0.0108411476730864,5.94972768262679e-06,5.94972768262828e-06,5.94972768262626e-06,5.94972768262773e-06,5.94972768261374e-06,0.0096577729686805,0.00236513962874359,5.94972768262994e-06,5.9497276826268e-06,0.0195358999711858,0.0373543639979226,5.94972768261729e-06,0.0431571674543965,1.3756012893482e-05,0.444271568080027,5.94972768262265e-06,4.29771354629774e-05,5.94972768263662e-06,5.94972768262834e-06,5.9497276826184e-06,5.94972768263378e-06,0.0301939542379079,5.94972768262679e-06,0.0109638782468441,0.152716427433999,5.94972768262632e-06,5.94972768262634e-06,5.94972768262616e-06,5.94972768262725e-06,5.94972768262705e-06,0.00459064206194235,5.94972768262624e-06,0.0403600692450571,0.0019640732467245,0.0301411992141991,0.00801543321132971,0.0159200966857801,0.000685100243902818,Spotx635
5.94972768249992e-06,5.94972768262625e-06,5.94972768224135e-06,5.94972768230869e-06,5.94972768262667e-06,5.94972768367422e-06,5.94972768262763e-06,0.00949244954057752,5.94972768262141e-06,5.94972768262222e-06,5.94972768261516e-06,1.52195633346682e-05,0.23153992360694,5.94972768262238e-06,5.94972768263678e-06,6.06023925709901e-06,5.94972768263206e-06,5.9497276826218e-06,0.00787937060491357,5.94972768261909e-06,2.22230251216641e-05,5.94972768262643e-06,0.189962549546237,5.94972768265251e-06,5.94972768262518e-06,5.94972768264703e-06,5.94972768263575e-06,0.00825986536474351,5.9497276826259e-06,5.94972768262628e-06,5.94972768261975e-06,0.00327904791014863,0.279867310655681,0.0355113813661124,0.0525740082761317,5.94972768263192e-06,0.0360183547945777,5.94972768262487e-06,0.00242107814477107,0.00446075546948743,0.00382389072926069,5.94972768262632e-06,5.94972768262614e-06,0.0378114240610865,0.0184020004303828,0.0247272239201796,Spotx636
9.99970731619013e-07,9.99970731619815e-07,9.99970731617585e-07,0.00595460035828997,0.0206606927139062,9.99970731617659e-07,9.99970731608531e-07,0.0203992539204189,9.99970731618509e-07,9.99970731620451e-07,9.99970731619038e-07,9.99970731611658e-07,0.0251860687486015,0.0662242472845236,0.0845278446322247,9.99970731618227e-07,9.9997073161204e-07,9.99970731616237e-07,0.0377314709259256,9.99970731627758e-07,0.019513142837816,0.00234568223810196,0.12407980498778,9.99970731618157e-07,0.0211136523263618,9.9997073163296e-07,9.999707316043e-07,0.133540343470632,0.0143653815841574,0.0071761898709947,9.99970731619378e-07,0.0742050133297566,0.038309472152872,0.0126339703233348,0.0488004577853714,0.00020134035494734,4.0148176169695e-06,9.99970731621387e-07,0.035154242771014,0.00533689059957997,0.00896722204114061,9.99970731619112e-07,9.99970731619009e-07,0.0138431584452466,0.0234358534667355,0.0659099327786387,Spotx637
0.000854971367487443,0.00722715574689242,0.016069610066171,0.000723374720185463,1.73461448473068e-05,1.73461448473069e-05,1.73461448472423e-05,1.73461448473072e-05,1.73461448473054e-05,1.73461448472988e-05,1.73461448473076e-05,1.73461448473081e-05,0.150838190369712,1.73461448473083e-05,1.734614484731e-05,1.73461448473007e-05,1.73461448473e-05,0.26597139179109,0.0675697118471609,1.73461448473035e-05,1.73461448473072e-05,1.73461448473088e-05,0.0257345481569999,1.73461448473089e-05,1.73461448473032e-05,1.73461448473322e-05,1.73461448473138e-05,1.73461448473078e-05,1.73461448476199e-05,0.0259798829508486,0.012100371908544,0.0484161567211237,1.73461448472989e-05,0.0257975312352373,0.134250752343637,1.73461448473103e-05,2.32347915841753e-05,1.73461448473065e-05,0.0825954956172335,1.73461448473055e-05,0.0207334503731864,0.00263479156750465,1.73461448473087e-05,0.00720129014517967,0.000814057139049678,0.0570083843388124,Spotx638
0.0890366206629721,4.16480937783848e-06,0.0168254095246063,4.16480937783796e-06,0.0107541529387748,4.16480937784003e-06,4.16480937783148e-06,0.00932264670536216,4.16480937783816e-06,4.16480937783145e-06,4.16480937783746e-06,4.16480937784079e-06,0.0155566967904779,0.0024530465500304,4.16480937781872e-06,4.16480937783922e-06,4.16480937783855e-06,4.16480937785555e-06,0.387865269125826,4.16480937781088e-06,4.16480937783124e-06,4.16480937783096e-06,0.186599911201902,4.16480937781534e-06,4.16480937783233e-06,4.16480937785526e-06,4.16480937783935e-06,4.16480937783965e-06,4.1648093778415e-06,4.16480921054759e-06,4.16480937784622e-06,0.0340214382997596,0.160054699421269,4.16480937783881e-06,4.16480937783655e-06,4.1648093778384e-06,4.16480937784413e-06,4.16480937781459e-06,0.00395858277933816,4.16480937783707e-06,0.00547666194848849,4.16480937783759e-06,4.16480937784226e-06,0.00783956324798318,0.0058320970720273,4.16480937783314e-06,Spotx639
0.0247545408692387,1.21423013931146e-05,0.014191222078757,1.21423013931146e-05,0.00479048016350816,1.21423013931156e-05,1.21423013931352e-05,1.21423013931159e-05,1.21423013931171e-05,1.2142301393115e-05,1.2142301393122e-05,1.21423013931282e-05,1.2142301393128e-05,1.21423013931158e-05,1.21423013931114e-05,1.2142301393114e-05,0.191435122728713,0.019031445968535,0.0804197420609131,1.21423013931232e-05,2.44726233304121e-05,1.2142301393115e-05,0.211274020491065,1.21423013930697e-05,1.3270269154808e-05,1.21423013931219e-05,1.21423013931286e-05,0.00479217931816329,0.0255256524981486,1.21423013931106e-05,1.21423013931082e-05,0.0107485253814334,0.14384802157615,0.0530436434925559,0.100738184685602,0.011064809762234,1.2142301393101e-05,1.21423013931148e-05,0.00108997760637078,1.21423013931167e-05,0.0105827961029727,0.00254061072221093,1.21423013931148e-05,0.00921622741227913,0.0133548741761849,1.21423013931156e-05,Spotx640
0.140444769483942,1.73461448473065e-05,0.0329517993163378,2.7816406042482e-05,0.0526900016704789,1.73461448473068e-05,1.73461448473165e-05,1.73461448472967e-05,1.73461448473095e-05,1.73461448472971e-05,1.73461448473071e-05,1.73461448473041e-05,0.0116209486448503,1.73461448473123e-05,1.73461448473002e-05,1.73461448473016e-05,1.73461448473089e-05,1.73461448473229e-05,0.0319058790977066,1.73461448473057e-05,1.7346144847307e-05,1.73461448473026e-05,1.7346144847325e-05,4.65848334995796e-05,1.73461448473198e-05,1.73461448473275e-05,1.73461448473072e-05,1.73461448473056e-05,1.73461448478145e-05,1.73461448473065e-05,0.155158253669187,1.7346144847317e-05,0.025630335125721,0.191917524724877,0.258878517334683,1.73461448472845e-05,1.73461448473227e-05,1.73461448472998e-05,1.73461448473072e-05,1.73461448473044e-05,0.011947666490657,0.00457309131454326,0.04293147541372,1.7346144847308e-05,0.00331546356747929,0.0133654302081836,Spotx641
0.00492771361569074,1.21423013931149e-05,1.21423013931086e-05,1.2142301393116e-05,0.0458186274702788,1.21423013931119e-05,1.2142301392761e-05,0.0323285525095528,1.21423013931196e-05,1.21423013931138e-05,1.21423013931143e-05,1.21423013931156e-05,0.0353688429990393,0.116807445847152,1.21423013931239e-05,1.21423013931164e-05,0.00688907484274693,1.21423013931265e-05,0.0314800993040077,1.21423013931022e-05,0.0367605824701617,1.2142301393128e-05,0.293244133315144,1.21423013931023e-05,1.2142301393124e-05,1.21423013931108e-05,1.21423013930429e-05,1.21423013931125e-05,1.21423013935305e-05,1.21423013931149e-05,1.21423013930999e-05,0.0333741775484994,0.267879780317571,1.21423013931109e-05,1.21423013931222e-05,1.21423013931274e-05,1.21423013931142e-05,1.65337935779865e-05,0.0338362278261041,1.21423013931152e-05,0.0059809818103937,0.00712393669448707,1.21423013931108e-05,0.000936036225745044,0.00349280712892361,1.21423013931303e-05,Spotx642
2.91536656455099e-06,2.91536656448473e-06,2.9153665645105e-06,2.91536648650588e-06,2.91536656448723e-06,2.91536656451006e-06,2.91536656446981e-06,2.91536656448018e-06,0.193314947860954,2.91536656448587e-06,3.78141554852873e-06,2.91536656454023e-06,2.91536656447195e-06,5.9807534906219e-06,0.312869160546979,4.68527837386924e-06,2.91536656449524e-06,2.9153665644672e-06,0.0317887082583346,0.017890937223287,2.91536656448586e-06,0.00789809546580362,2.91536656452694e-06,0.0192512346985454,2.91536656447823e-06,2.91536656456512e-06,0.0891809685364094,0.00452873292845681,2.91536656447937e-06,2.91536656448699e-06,2.9153665644943e-06,0.000806601166273309,4.03208357219374e-05,0.0330840516552016,0.132089769033164,2.91536656449452e-06,5.51308833687062e-06,2.98624749737745e-06,0.0290050401844209,0.001265992288732,0.0436508093516447,0.00371175846226709,2.91536656448491e-06,0.0172374412090729,0.00984746484003749,2.91536656447586e-06,Spotx643
1.73461448482437e-05,1.73461448473078e-05,1.7346144846631e-05,1.73461448477638e-05,1.73461448473096e-05,1.7346144847307e-05,1.73461448473065e-05,0.00840960649375973,1.73461448668954e-05,0.00112620139808336,1.73461448473039e-05,1.73461448473081e-05,0.182112883292089,0.0532347767449816,0.0362615131130205,1.73461448473089e-05,2.49797382385738e-05,0.011170456650916,0.0364033654505927,1.73461448472943e-05,1.7346144847319e-05,1.7346144847308e-05,0.0869588324160249,1.73461448473014e-05,1.73461448473252e-05,0.0371189819256151,1.73461448473027e-05,1.73461448473104e-05,0.104552143509807,1.73461448473033e-05,0.0529660725766376,0.025838357101406,0.161690224665892,1.73461448473112e-05,1.73461448473059e-05,1.73461448473147e-05,1.7346144860142e-05,1.73461448473147e-05,1.73461448473108e-05,0.000824398859343076,0.0293414099987688,0.0773487569894381,1.73461448473075e-05,1.73461448473066e-05,0.00540480769356229,0.0106584613209763,Spotx644
0.219574963594237,0.0112192759825135,0.0692376775028578,2.21682203113062e-05,1.73461448473051e-05,1.73461448473068e-05,1.73461448473025e-05,1.73461448473071e-05,0.00415605327505776,1.73461448473167e-05,1.73461448473119e-05,1.7346144847307e-05,1.73461448473014e-05,0.0488833123396198,1.73461448473086e-05,1.73461448473122e-05,1.73461448473028e-05,1.73461448473131e-05,0.021597967325265,1.73461448473071e-05,0.00643431795534871,1.73461448473059e-05,1.73461448473032e-05,1.7346144847327e-05,1.73461448473047e-05,1.73461448473409e-05,1.73461448473175e-05,1.73461448473051e-05,1.73461448475822e-05,0.0207647666125186,0.0599970506896049,1.73461448473167e-05,0.215349690520029,1.7346144847307e-05,0.194010272771332,1.73461448472996e-05,0.00680202814107611,1.73461448473026e-05,0.00744677297665397,1.73461448473053e-05,0.0289310545894598,1.7346144847307e-05,1.7346144847308e-05,1.73461448473071e-05,0.0164203172635704,1.73461448473056e-05,Spotx645
4.93929690771346e-05,0.00230189285910209,0.021727764725722,9.999707316194e-07,9.99970731618776e-07,9.99970731619787e-07,9.99970731620851e-07,9.99970731617178e-07,9.99970731620675e-07,9.99970731617507e-07,9.99970731617062e-07,9.99970731617359e-07,0.0721584945331084,9.99970731614765e-07,0.401468206078358,9.9997073161755e-07,9.99970731619352e-07,9.99970731622132e-07,0.0748683043734667,9.99970731622142e-07,9.99970731615795e-07,0.0386821719480306,0.014526229315875,0.0112651941159086,1.02378988034377e-06,9.9997073161881e-07,9.99970731622025e-07,9.99970731619334e-07,0.0849178062253634,9.99970731620567e-07,0.067703887967671,1.28234663730346e-06,1.20968135739728e-06,0.00861822991544424,0.0783983202276167,0.0200304425981669,9.99970731623248e-07,9.99970731618945e-07,0.000436115856190691,0.00884824818897077,0.00644800437790938,9.99970731617465e-07,0.00138712679830328,0.017686418460244,0.00327886903469112,0.00157170913235389,Spotx646
0.00859031301041271,0.0194865037313773,0.0186565972541857,0.0043453503601377,0.0413350919023459,2.91536656448896e-06,2.91536656448043e-06,0.0336059250638763,2.91536656448682e-06,0.290639810274069,2.9153665644818e-06,2.9425635263754e-06,2.91536656448688e-06,2.91536656449029e-06,2.91536656447606e-06,2.91536656448282e-06,0.00211621896402754,2.91536656448842e-06,0.00625083507215853,2.91536656449214e-06,0.177498779537017,3.16163571546737e-06,0.07342034837624,0.0963491224447618,0.0441359061243638,2.91536656450357e-06,2.91536656444825e-06,2.91536656448714e-06,2.91536656448598e-06,2.9153665644853e-06,2.9153665644847e-06,2.91536656448657e-06,2.91536656448555e-06,0.0231447180209109,0.0595556349751263,0.00955833944580719,2.9153665644864e-06,2.91536656448973e-06,0.00291335738328841,0.0157227707413266,2.91536656448726e-06,2.91536656448628e-06,2.91536656448137e-06,0.00610049022028079,0.00303449371987613,2.91536656448976e-06,Spotx647
1.21423013931149e-05,0.0453851013005609,1.21423013931151e-05,1.21423013931166e-05,0.0232102876543859,1.21423013931164e-05,1.21423013931168e-05,0.00617320614862042,1.21423013931171e-05,1.21423013931054e-05,1.21423013931154e-05,1.21423013931146e-05,0.0504890387847067,0.0817433911665421,1.21423013931171e-05,1.21423013931209e-05,1.21423013931141e-05,0.00143322356744998,1.2310454943427e-05,1.21423013931242e-05,1.21423013931144e-05,1.21423013938909e-05,1.21423013931148e-05,1.21423013931497e-05,0.00128846101553175,1.21423013930986e-05,1.21423013930822e-05,0.0149709806788706,1.21423013931153e-05,1.21423013931149e-05,1.21423013931285e-05,0.125596283008826,0.344957956796448,0.0266094709581592,0.12868466734916,0.0641925523415524,1.21423013931109e-05,1.42523392136877e-05,0.00274460793999506,1.21423013931123e-05,0.0049283499219811,0.00220498649233377,1.21423013931149e-05,1.21423013931149e-05,0.0131227668833811,1.21423013931109e-05,Spotx648
2.47802069247247e-05,2.47802069247235e-05,0.154968706408348,4.4507193997743e-05,2.4780206924723e-05,2.47802069247502e-05,2.47802069247207e-05,2.47802069247253e-05,2.47802069246625e-05,2.47802069247099e-05,2.47802069247254e-05,2.47802069247247e-05,0.021400894413696,0.00577817468570657,2.47802069247239e-05,2.47802069247555e-05,2.47802069247177e-05,2.47802069246967e-05,0.0261472236051113,2.47802069247277e-05,2.47802069247251e-05,2.47802069247074e-05,2.47802069247041e-05,2.47802069246314e-05,2.47802069247208e-05,2.47802069247242e-05,2.47802069247164e-05,2.47802069246739e-05,2.47802071750823e-05,0.012895378946784,0.310632892428864,0.0436779058176153,0.317005905865302,2.47802069247227e-05,2.47802069247213e-05,0.0113186200066547,2.47802069247204e-05,2.93727202605026e-05,0.0151899841843217,2.47802069247269e-05,0.0079359318396623,2.47802069247278e-05,0.00811715694981818,0.0192797943728936,0.0143684140344705,2.47802069247234e-05,Spotx649
0.00458752655914523,0.00237276470724269,0.00622774289715562,4.89985658494289e-07,0.0018937225650877,4.89985658493115e-07,4.89985610202486e-07,0.0184657543415716,4.89985658490099e-07,0.017874008710805,4.89985658492897e-07,4.98406567344956e-07,0.00360492597282983,0.00905140444063125,4.89985658493232e-07,4.89985658493308e-07,1.39537858443692e-06,4.89985658494754e-07,0.00210520163097311,4.89985658487845e-07,0.0154492398500443,4.8998565848946e-07,0.320365953043657,4.89985658487922e-07,0.0427219407790615,4.89985658491342e-07,4.89985658496475e-07,4.89985658492573e-07,4.89985658604165e-07,4.89985658492319e-07,4.89985658489219e-07,0.0483461477978031,4.89985658484685e-07,0.12844761941087,0.19572123692866,0.045323409679211,4.8998565849168e-07,0.00272829849391366,0.0101174950787499,0.0109370819372398,6.12500577980459e-07,4.89985658493659e-07,0.011113294263959,5.70635341361766e-07,0.0121397591239807,8.80109757662889e-07,Spotx650
0.0744264022342257,2.91536656448303e-06,2.91536656448692e-06,2.91536656448789e-06,3.4235179304408e-06,2.9153665644928e-06,2.91536656448762e-06,0.232371404498619,2.91536650605638e-06,2.91536656448892e-06,2.91536656448659e-06,2.91536656450225e-06,0.0467566866743682,0.0307619059922954,2.91536656450352e-06,2.91536656448488e-06,0.00780377681247857,7.47835224797499e-06,2.91536656449186e-06,2.91536656449292e-06,0.00498482879383485,4.87667681685186e-06,0.329975364350095,2.915366564411e-06,2.91536656448688e-06,2.9153665644961e-06,2.91536656449807e-06,0.0346754512905656,2.9153665644854e-06,0.00111685396825338,2.91536656448736e-06,5.43735787413309e-06,0.0102010203298285,0.0314930279827981,0.097620049583171,2.91536656449292e-06,2.91536656449126e-06,2.915366564482e-06,0.00278600847724024,2.91536656448742e-06,0.0175625027437324,2.91536656448698e-06,2.91536656449124e-06,0.00932302795282716,0.016561620178566,2.91536656448714e-06,Spotx651
5.9497276825354e-06,5.94972768262677e-06,5.94972768221e-06,5.94972768259807e-06,5.9497276797839e-06,5.94972768262003e-06,5.94972768262139e-06,0.00898526812416322,5.94972772932861e-06,5.94972768261047e-06,5.9497276826168e-06,5.94972768263128e-06,5.94972768176403e-06,5.94972768262658e-06,5.94972768261087e-06,5.94972768262875e-06,5.9497276826354e-06,5.94972768263566e-06,0.0476836973817618,5.94972768263273e-06,0.0187120831081224,1.03371902290202e-05,0.462050808095714,5.94972768261669e-06,5.94972768262305e-06,5.94972768258915e-06,5.9497276827486e-06,5.94972768262439e-06,5.94972770941076e-06,5.94972796477002e-06,5.94972768261983e-06,0.021051603311244,0.286588781075922,0.0118175645921726,5.94972768261423e-06,5.94972768259933e-06,5.94972768262634e-06,5.94972768262634e-06,0.0335777262189182,0.00748734562140959,5.94972768262644e-06,5.94972768261993e-06,5.94972768262568e-06,5.94972768262613e-06,0.000354271655762974,5.94972768262109e-06,Spotx652
