ENSEMBL,mean_sample_effectsample_5705STDY8058280,mean_sample_effectsample_5705STDY8058281
ENSMUSG00000001767,0.005479889921844006,0.007100551854819059
ENSMUSG00000037143,0.0029869163408875465,0.003179795341566205
ENSMUSG00000037110,0.05120394751429558,0.05289262905716896
ENSMUSG00000074749,0.015773918479681015,0.020827963948249817
ENSMUSG00000027433,0.04022339731454849,0.04260966181755066
ENSMUSG00000027434,0.0018496206030249596,0.0013642306439578533
ENSMUSG00000086509,0.003592254128307104,0.005217159632593393
ENSMUSG00000027435,0.0001285840116906911,0.000137245180667378
ENSMUSG00000036992,0.006779559887945652,0.003381352871656418
ENSMUSG00000027439,0.00539795309305191,0.007520978804677725
ENSMUSG00000027438,0.022579370066523552,0.022000785917043686
ENSMUSG00000027447,0.06642883270978928,0.12834998965263367
ENSMUSG00000074736,0.023539073765277863,0.01883106492459774
ENSMUSG00000063364,0.012923281639814377,0.006690346635878086
ENSMUSG00000095315,0.009508160874247551,0.021852515637874603
ENSMUSG00000068130,0.003039328381419182,0.0031370960641652346
ENSMUSG00000033096,0.016961675137281418,0.006576105952262878
ENSMUSG00000027452,0.00574151985347271,0.006440857425332069
ENSMUSG00000033068,0.013431616127490997,0.007340570911765099
ENSMUSG00000033059,0.019280990585684776,0.016643278300762177
ENSMUSG00000032046,0.05067111551761627,0.02845226787030697
ENSMUSG00000068115,0.005153582897037268,0.0035192647483199835
ENSMUSG00000027455,0.004084433428943157,0.008969842456281185
ENSMUSG00000032966,0.03330936282873154,0.054530806839466095
ENSMUSG00000027457,0.02413800358772278,0.022711319848895073
ENSMUSG00000032869,0.007790209725499153,0.00559251056984067
ENSMUSG00000074698,0.01832297071814537,0.029895830899477005
ENSMUSG00000027465,0.008488990366458893,0.008537235669791698
ENSMUSG00000027466,0.0042757922783494,0.011038603261113167
ENSMUSG00000059361,0.007851410657167435,0.0044953846372663975
ENSMUSG00000019188,0.018436942249536514,0.014396880753338337
ENSMUSG00000007659,0.035861171782016754,0.027983861044049263
ENSMUSG00000027469,0.0005325566744431853,0.000847691495437175
ENSMUSG00000042662,0.005160119384527206,0.0052598086185753345
ENSMUSG00000027472,0.006331061944365501,0.007845672778785229
ENSMUSG00000042631,0.0015803852584213018,0.001300809788517654
ENSMUSG00000003283,0.00255082780495286,0.002990479115396738
ENSMUSG00000068040,0.032753411680459976,0.026429271325469017
ENSMUSG00000051413,0.0028552922885864973,0.002565990434959531
ENSMUSG00000046020,0.01644391007721424,0.009311771020293236
ENSMUSG00000027475,0.01720919832587242,0.023972153663635254
ENSMUSG00000042548,0.0472169928252697,0.04883551597595215
ENSMUSG00000061411,0.03228124603629112,0.02396743930876255
ENSMUSG00000056941,0.006796579342335463,0.006721161305904388
ENSMUSG00000027479,0.008083404041826725,0.016408147290349007
ENSMUSG00000027485,4.8051035264506936e-05,9.748507000040263e-05
ENSMUSG00000027487,0.007285460829734802,0.005769986193627119
ENSMUSG00000027488,0.015627391636371613,0.010363446548581123
ENSMUSG00000038533,0.06502976268529892,0.05278070271015167
ENSMUSG00000027489,0.01492371130734682,0.012616824358701706
ENSMUSG00000038523,0.007401979994028807,0.005192695185542107
ENSMUSG00000000876,0.008068809285759926,0.004047333728522062
ENSMUSG00000059842,0.00868740864098072,0.014025152660906315
ENSMUSG00000038467,0.02382509782910347,0.02031099610030651
ENSMUSG00000027596,0.007568669505417347,0.007955510169267654
ENSMUSG00000074656,0.028701700270175934,0.026946749538183212
ENSMUSG00000027598,0.0651460736989975,0.09803307056427002
ENSMUSG00000047459,0.009254085831344128,0.014530235901474953
ENSMUSG00000027602,0.01395384967327118,0.024745384231209755
ENSMUSG00000038383,0.017615364864468575,0.02767891064286232
ENSMUSG00000038375,0.005837126635015011,0.008187444880604744
ENSMUSG00000038369,0.04333508014678955,0.037975650280714035
ENSMUSG00000027603,0.028992313891649246,0.02135084569454193
ENSMUSG00000027605,0.044235337525606155,0.023815033957362175
ENSMUSG00000086529,0.003055581357330084,0.0031004089396446943
ENSMUSG00000027610,0.019518811255693436,0.011570701375603676
ENSMUSG00000038324,0.03247573599219322,0.0239133071154356
ENSMUSG00000038312,0.005537897814065218,0.011591626331210136
ENSMUSG00000027612,0.01069736946374178,0.007982257753610611
ENSMUSG00000074649,0.0034746467135846615,0.0022184434346854687
ENSMUSG00000027613,0.002677959855645895,0.004800044931471348
ENSMUSG00000005882,0.026330512017011642,0.011582504026591778
ENSMUSG00000038241,0.019640199840068817,0.016437506303191185
ENSMUSG00000074646,0.0033949613571166992,0.0029171332716941833
ENSMUSG00000005881,0.01375114731490612,0.007574182003736496
ENSMUSG00000027618,0.01763475313782692,0.013841061852872372
ENSMUSG00000067847,0.005194773431867361,0.0027703025843948126
ENSMUSG00000027620,0.18744128942489624,0.2652745544910431
ENSMUSG00000038116,0.05411357060074806,0.04369955509901047
ENSMUSG00000046229,0.01140312384814024,0.014756310731172562
ENSMUSG00000038085,0.01319008320569992,0.01041415799409151
ENSMUSG00000102869,0.012802000157535076,0.019427461549639702
ENSMUSG00000027624,0.037786390632390976,0.036576077342033386
ENSMUSG00000027628,0.008268975652754307,0.005491519812494516
ENSMUSG00000061689,0.04549747705459595,0.042500823736190796
ENSMUSG00000062175,0.002560617169365287,0.004007888492196798
ENSMUSG00000074629,0.004887341056019068,0.0019326286856085062
ENSMUSG00000027637,0.011031710542738438,0.013187428936362267
ENSMUSG00000027634,0.0508357435464859,0.05029769986867905
ENSMUSG00000055485,0.015588340349495411,0.018452905118465424
ENSMUSG00000027639,0.009761299937963486,0.0048105232417583466
ENSMUSG00000074627,0.0017272508703172207,0.002542153000831604
ENSMUSG00000027642,0.015750417485833168,0.012809950858354568
ENSMUSG00000063019,0.008624727837741375,0.017130006104707718
ENSMUSG00000027646,0.009835208766162395,0.011431668885052204
ENSMUSG00000067787,0.012461666949093342,0.013872241601347923
ENSMUSG00000067786,0.052820708602666855,0.058682654052972794
ENSMUSG00000027649,0.02235962450504303,0.00829490926116705
ENSMUSG00000037843,0.011202117428183556,0.00616613170132041
ENSMUSG00000027650,0.005172337871044874,0.0032340202014893293
ENSMUSG00000027651,0.01143179927021265,0.011451199650764465
ENSMUSG00000100860,0.0064966254867613316,0.003973112907260656
ENSMUSG00000037820,0.0010463825892657042,0.00046112213749438524
ENSMUSG00000044349,1.0709770917892456,0.9274682402610779
ENSMUSG00000027652,0.04659909009933472,0.035342879593372345
ENSMUSG00000037771,0.005819712765514851,0.004341908730566502
ENSMUSG00000037761,0.006176569499075413,0.0026475258637219667
ENSMUSG00000037754,0.04740677773952484,0.02930661477148533
ENSMUSG00000027655,0.00617885822430253,0.0075948359444737434
ENSMUSG00000074623,0.0001579399104230106,9.022553422255442e-05
ENSMUSG00000074622,0.0015378575772047043,0.0018191979033872485
ENSMUSG00000070544,0.10805673897266388,0.06694918125867844
ENSMUSG00000016933,0.03778451681137085,0.02435932867228985
ENSMUSG00000035877,0.05845290794968605,0.026341112330555916
ENSMUSG00000057133,0.08648189157247543,0.09997904300689697
ENSMUSG00000053141,0.08196200430393219,0.06817937642335892
ENSMUSG00000016921,0.015388713218271732,0.012269834987819195
ENSMUSG00000035576,0.005334370769560337,0.0037836849223822355
ENSMUSG00000017858,0.01729539781808853,0.011000823229551315
ENSMUSG00000074607,0.007871372625231743,0.006541100796312094
ENSMUSG00000035399,0.002336101373657584,0.004735604859888554
ENSMUSG00000099632,0.006982516031712294,0.0067583411000669
ENSMUSG00000017943,0.00396360969170928,0.004669917281717062
ENSMUSG00000048486,0.0028461534529924393,0.0033712233416736126
ENSMUSG00000017679,0.0060008205473423,0.005293766502290964
ENSMUSG00000017707,0.027213599532842636,0.017110811546444893
ENSMUSG00000035268,0.04332425445318222,0.033351749181747437
ENSMUSG00000087129,0.0032672116067260504,0.0058661652728915215
ENSMUSG00000035226,0.009390806779265404,0.007520573679357767
ENSMUSG00000018326,0.019697755575180054,0.017545834183692932
ENSMUSG00000018322,0.00409794133156538,0.011520915664732456
ENSMUSG00000018209,0.014619213528931141,0.019162863492965698
ENSMUSG00000016995,0.0033597152214497328,0.002744711237028241
ENSMUSG00000017007,0.00013493042206391692,0.00017011689487844706
ENSMUSG00000017734,0.008859910070896149,0.011778328567743301
ENSMUSG00000017721,0.004615049343556166,0.016088031232357025
ENSMUSG00000017299,0.017452970147132874,0.024377478286623955
ENSMUSG00000086453,0.008546460419893265,0.010671875439584255
ENSMUSG00000050373,0.01108709815889597,0.0195597093552351
ENSMUSG00000017307,0.00913455244153738,0.009191892109811306
ENSMUSG00000045822,0.00825994648039341,0.004159911070019007
ENSMUSG00000017760,0.0077747865580022335,0.011416933499276638
ENSMUSG00000039849,0.00872456282377243,0.0181767288595438
ENSMUSG00000039834,0.002958279801532626,0.0026867061387747526
ENSMUSG00000085436,0.011774549260735512,0.011222834698855877
ENSMUSG00000017740,0.030594736337661743,0.040813740342855453
ENSMUSG00000039804,0.02327900566160679,0.02236942946910858
ENSMUSG00000053166,0.012983713299036026,0.010482218116521835
ENSMUSG00000017664,0.008677885867655277,0.007037485484033823
ENSMUSG00000017670,0.014963671565055847,0.011884061619639397
ENSMUSG00000017897,0.0011179938446730375,0.0014094541547819972
ENSMUSG00000039671,0.1629294455051422,0.11212992668151855
ENSMUSG00000086820,0.005485863890498877,0.004401888698339462
ENSMUSG00000027678,0.035361818969249725,0.02186773717403412
ENSMUSG00000006800,0.014737091958522797,0.014922607690095901
ENSMUSG00000039621,0.017981434240937233,0.01619647815823555
ENSMUSG00000074582,0.04932739585638046,0.0372767373919487
ENSMUSG00000002718,0.010700583457946777,0.012872309423983097
ENSMUSG00000039536,0.018224487081170082,0.01694580540060997
ENSMUSG00000017999,0.012888510711491108,0.01785517856478691
ENSMUSG00000039501,0.009630323387682438,0.01401752419769764
ENSMUSG00000050556,0.03728431835770607,0.026575837284326553
ENSMUSG00000017969,0.003108701901510358,0.002577850827947259
ENSMUSG00000017929,0.016280412673950195,0.008496428839862347
ENSMUSG00000039463,0.01880382001399994,0.011516104452311993
ENSMUSG00000047030,0.018427973613142967,0.027057068422436714
ENSMUSG00000006418,0.012809761799871922,0.01524430327117443
ENSMUSG00000090213,0.004210522398352623,0.005179171450436115
ENSMUSG00000056501,0.002949542598798871,0.003465531161054969
ENSMUSG00000027540,0.02733796276152134,0.028157150372862816
ENSMUSG00000074575,0.0028236908838152885,0.002447320381179452
ENSMUSG00000027544,0.004021108150482178,0.002447874750941992
ENSMUSG00000027546,0.05194209888577461,0.0341372974216938
ENSMUSG00000027551,0.015421997755765915,0.011543076485395432
ENSMUSG00000047907,0.03774961084127426,0.03208182007074356
ENSMUSG00000096972,0.05082167685031891,0.03864557296037674
ENSMUSG00000013523,0.020382694900035858,0.024589288979768753
ENSMUSG00000086999,0.010309220291674137,0.01220328826457262
ENSMUSG00000052033,0.005479560699313879,0.00806155614554882
ENSMUSG00000027560,0.012531253509223461,0.010339437983930111
ENSMUSG00000067578,0.0011627847561612725,0.002448639366775751
ENSMUSG00000027502,0.006236514076590538,0.007864813320338726
ENSMUSG00000074569,0.014604826457798481,0.019660234451293945
ENSMUSG00000027509,0.015221422538161278,0.013872645795345306
ENSMUSG00000038400,0.014746244996786118,0.013073496520519257
ENSMUSG00000027519,0.0050134239718317986,0.009866224601864815
ENSMUSG00000054455,0.014483433216810226,0.013961137272417545
ENSMUSG00000027522,0.031837236136198044,0.07043985277414322
ENSMUSG00000086537,0.002192126354202628,0.0013997572241351008
ENSMUSG00000027523,0.13144801557064056,0.1447366178035736
ENSMUSG00000090625,0.017688263207674026,0.008665861561894417
ENSMUSG00000016253,0.0028985352255403996,0.0035422774963080883
ENSMUSG00000016256,0.003547856118530035,0.003656227607280016
ENSMUSG00000016252,0.007588569540530443,0.007281852420419455
ENSMUSG00000016257,0.001986851915717125,0.004188814666122198
ENSMUSG00000050600,0.005421866197139025,0.005845371633768082
ENSMUSG00000090093,0.012209574691951275,0.006109065376222134
ENSMUSG00000078902,0.0028525525704026222,0.003309718333184719
ENSMUSG00000078879,0.017788240686058998,0.02422356978058815
ENSMUSG00000074527,0.010183761827647686,0.015781765803694725
ENSMUSG00000078872,0.0021985862404108047,0.0017768199322745204
ENSMUSG00000078870,0.008520065806806087,0.006032169330865145
ENSMUSG00000095362,0.003220961894840002,0.005140172783285379
ENSMUSG00000074529,0.005982818081974983,0.009446433745324612
ENSMUSG00000078862,0.012087860144674778,0.008883683942258358
ENSMUSG00000074519,0.0035465906839817762,0.0036786661949008703
ENSMUSG00000097879,0.0028718484099954367,0.003082979004830122
ENSMUSG00000078861,0.003852107096463442,0.004217078443616629
ENSMUSG00000027525,0.05112212151288986,0.05579996854066849
ENSMUSG00000060445,0.01787685975432396,0.038333531469106674
ENSMUSG00000000305,0.03091471828520298,0.0293545164167881
ENSMUSG00000039117,0.009176081977784634,0.007094044238328934
ENSMUSG00000039108,0.006723645143210888,0.0032662602607160807
ENSMUSG00000027566,0.01227559894323349,0.015310127288103104
ENSMUSG00000039086,0.011516527272760868,0.0062773642130196095
ENSMUSG00000039069,0.00908573716878891,0.015199829824268818
ENSMUSG00000039050,0.019025398418307304,0.015763092786073685
ENSMUSG00000039001,0.002790316240862012,0.005528523586690426
ENSMUSG00000027569,0.011447574943304062,0.012156223878264427
ENSMUSG00000049401,0.003511232091113925,0.0034166499972343445
ENSMUSG00000027570,0.0035802291240543127,0.005063120275735855
ENSMUSG00000038914,0.03017832525074482,0.02949918992817402
ENSMUSG00000027573,0.00455059390515089,0.0029675690457224846
ENSMUSG00000098051,0.017589855939149857,0.017838159576058388
ENSMUSG00000038848,0.008810937404632568,0.010488983243703842
ENSMUSG00000027574,0.004344592802226543,0.004971212707459927
ENSMUSG00000027575,0.02928614243865013,0.026032930240035057
ENSMUSG00000016356,0.0030715367756783962,0.0028237714432179928
ENSMUSG00000016346,0.02513456530869007,0.015175823122262955
ENSMUSG00000016349,0.020431075245141983,0.011877920478582382
ENSMUSG00000016344,0.0066176122054457664,0.002513293409720063
ENSMUSG00000038705,0.020050572231411934,0.013237005099654198
ENSMUSG00000027581,0.08172742277383804,0.08207318186759949
ENSMUSG00000038685,0.00915735587477684,0.004627788905054331
ENSMUSG00000038671,0.00603456562384963,0.011917122639715672
ENSMUSG00000027582,0.009579681791365147,0.014527617953717709
ENSMUSG00000027583,0.006605654489248991,0.0064747268334031105
ENSMUSG00000000827,0.012716221623122692,0.014442488551139832
ENSMUSG00000000826,0.027336034923791885,0.0285160094499588
ENSMUSG00000089917,0.006287138909101486,0.006576836109161377
ENSMUSG00000010492,0.029427217319607735,0.019900359213352203
ENSMUSG00000000823,0.0036694107111543417,0.0025201207026839256
ENSMUSG00000002455,0.0350075364112854,0.024365879595279694
ENSMUSG00000038605,0.0027254715096205473,0.0022062419448047876
ENSMUSG00000059540,0.0028262704145163298,0.004404311068356037
ENSMUSG00000027584,0.003351303981617093,0.0021942430175840855
ENSMUSG00000010505,0.0055281491950154305,0.005103161558508873
ENSMUSG00000027589,0.02736903913319111,0.024602171033620834
ENSMUSG00000038628,0.0060988725163042545,0.003873497247695923
ENSMUSG00000073295,0.0022210110910236835,0.004417479503899813
ENSMUSG00000068270,0.005763793829828501,0.005635999608784914
ENSMUSG00000062393,0.0007791795651428401,0.0013631004840135574
ENSMUSG00000004317,0.01019238494336605,0.0098986541852355
ENSMUSG00000039556,0.005278539378196001,0.002826525131240487
ENSMUSG00000031143,0.0025365527253597975,0.004055703058838844
ENSMUSG00000031144,0.035933490842580795,0.026584887877106667
ENSMUSG00000087644,0.01158845890313387,0.010454080067574978
ENSMUSG00000031148,0.018220890313386917,0.007460941560566425
ENSMUSG00000031150,0.0023046093992888927,0.002461344003677368
ENSMUSG00000000134,0.0031477257143706083,0.004838066175580025
ENSMUSG00000031153,0.05348197743296623,0.030195698142051697
ENSMUSG00000031154,0.013395107351243496,0.012001469731330872
ENSMUSG00000031155,0.006898084189742804,0.004610353149473667
ENSMUSG00000031156,0.0045130280777812,0.015592162497341633
ENSMUSG00000031157,0.007139493711292744,0.0030133919790387154
ENSMUSG00000039278,0.091964952647686,0.043007124215364456
ENSMUSG00000031161,0.008106962777674198,0.0053256805986166
ENSMUSG00000087193,0.004148402251303196,0.004722354467958212
ENSMUSG00000039231,0.003236682852730155,0.0026139114052057266
ENSMUSG00000031166,0.013509504497051239,0.009904187172651291
ENSMUSG00000031167,0.0022058833856135607,0.003782802727073431
ENSMUSG00000039201,0.003534674644470215,0.0039502717554569244
ENSMUSG00000031168,0.006225306540727615,0.004844063427299261
ENSMUSG00000031169,0.010498279705643654,0.011342181824147701
ENSMUSG00000031171,0.004300654865801334,0.005740298889577389
ENSMUSG00000047344,0.0014771614223718643,0.0013451528502628207
ENSMUSG00000031176,0.0034787748008966446,0.009634273126721382
ENSMUSG00000054453,0.0035226240288466215,0.005337825510650873
ENSMUSG00000031174,0.011745266616344452,0.01507623866200447
ENSMUSG00000031173,0.0004819560272153467,0.0002880404645111412
ENSMUSG00000058254,0.09299466013908386,0.08301002532243729
ENSMUSG00000008035,0.0035721680615097284,0.007728638593107462
ENSMUSG00000040363,0.017281655222177505,0.008850185200572014
ENSMUSG00000031007,0.030766136944293976,0.0642525777220726
ENSMUSG00000044148,0.006988732144236565,0.004934926051646471
ENSMUSG00000064127,0.03098304569721222,0.018859025090932846
ENSMUSG00000031010,0.06870703399181366,0.08428209275007248
ENSMUSG00000000787,0.013932055793702602,0.020154867321252823
ENSMUSG00000031012,0.061052680015563965,0.06699144840240479
ENSMUSG00000040229,0.00368001707829535,0.003280376084148884
ENSMUSG00000025037,0.004544099327176809,0.0077665094286203384
ENSMUSG00000040147,0.00150065659545362,0.0019080617930740118
ENSMUSG00000025040,0.002863362431526184,0.0058172959834337234
ENSMUSG00000037369,0.033691246062517166,0.057233262807130814
ENSMUSG00000097497,0.002690677996724844,0.0032054074108600616
ENSMUSG00000037341,0.015136566013097763,0.020698996260762215
ENSMUSG00000060090,0.005294940434396267,0.004797823261469603
ENSMUSG00000037315,0.005082662682980299,0.007051902823150158
ENSMUSG00000031059,0.009289276786148548,0.013665582984685898
ENSMUSG00000031060,0.023585768416523933,0.02066086418926716
ENSMUSG00000001924,0.011369114741683006,0.008318520151078701
ENSMUSG00000031065,0.020970014855265617,0.01335060503333807
ENSMUSG00000031066,0.013196670450270176,0.02042042464017868
ENSMUSG00000001127,0.03725522756576538,0.057102035731077194
ENSMUSG00000037217,0.034881237894296646,0.03361436352133751
ENSMUSG00000001128,0.0028930173721164465,0.0036959918215870857
ENSMUSG00000009406,0.003781576408073306,0.0022819931618869305
ENSMUSG00000054737,0.037979234009981155,0.020507080480456352
ENSMUSG00000036782,0.004640892613679171,0.009806727059185505
ENSMUSG00000036769,0.010022550821304321,0.02264661155641079
ENSMUSG00000031093,0.007043514866381884,0.007469872944056988
ENSMUSG00000017057,0.0019226272124797106,0.0018496409757062793
ENSMUSG00000036699,0.005604347214102745,0.005174444522708654
ENSMUSG00000016239,0.0023216218687593937,0.0029622307047247887
ENSMUSG00000006373,0.022420991212129593,0.03993315249681473
ENSMUSG00000059708,0.009835176169872284,0.012895253486931324
ENSMUSG00000016319,0.008000616915524006,0.015642398968338966
ENSMUSG00000006423,0.0052321371622383595,0.012812492437660694
ENSMUSG00000016308,0.003960957285016775,0.008222621865570545
ENSMUSG00000050379,0.009429201483726501,0.010370831936597824
ENSMUSG00000079641,0.005570375360548496,0.005106350407004356
ENSMUSG00000036572,0.018938882276415825,0.027860723435878754
ENSMUSG00000016409,0.009701459668576717,0.012182602658867836
ENSMUSG00000036551,0.0017596726538613439,0.0036229651886969805
ENSMUSG00000016427,0.003935226239264011,0.004971471149474382
ENSMUSG00000036502,0.004696836695075035,0.0040218411013484
ENSMUSG00000016534,0.016233520582318306,0.04232354834675789
ENSMUSG00000031095,0.009197143837809563,0.00503948237746954
ENSMUSG00000000355,0.016126325353980064,0.015993110835552216
ENSMUSG00000048970,0.004828393459320068,0.008014573715627193
ENSMUSG00000001986,0.09424053877592087,0.08471450209617615
ENSMUSG00000037475,0.05364197492599487,0.06107071787118912
ENSMUSG00000025860,0.02727382443845272,0.021037068217992783
ENSMUSG00000025862,0.029696471989154816,0.03377780690789223
ENSMUSG00000016150,0.09380629658699036,0.09067153930664062
ENSMUSG00000031099,0.012339651584625244,0.014484399929642677
ENSMUSG00000001173,0.025006083771586418,0.0263527762144804
ENSMUSG00000036985,0.006034873425960541,0.014930146746337414
ENSMUSG00000063785,0.015894709154963493,0.027709031477570534
ENSMUSG00000097197,0.0020836591720581055,0.004025357775390148
ENSMUSG00000036959,0.010835932567715645,0.011160742491483688
ENSMUSG00000036932,0.01684926077723503,0.01403552945703268
ENSMUSG00000031104,0.006122792139649391,0.007408190984278917
ENSMUSG00000036916,0.035579219460487366,0.03446025773882866
ENSMUSG00000031105,0.010158445686101913,0.012784803286194801
ENSMUSG00000031109,0.02371419221162796,0.015233425423502922
ENSMUSG00000036198,0.0006444132304750383,0.00031757145188748837
ENSMUSG00000036109,0.00044101805542595685,0.00012171000707894564
ENSMUSG00000062184,0.01265579741448164,0.012224272824823856
ENSMUSG00000055780,0.00033440376864746213,0.0007228268077597022
ENSMUSG00000031119,0.003278649877756834,0.003224853193387389
ENSMUSG00000055653,0.0022327254991978407,0.002876028185710311
ENSMUSG00000086704,0.0012491621309891343,0.0024096881970763206
ENSMUSG00000055110,0.0022211477626115084,0.0019162670942023396
ENSMUSG00000025626,0.023096777498722076,0.021230384707450867
ENSMUSG00000025630,0.012430059723556042,0.023649485781788826
ENSMUSG00000023074,0.0026111819315701723,0.005423314403742552
ENSMUSG00000067925,0.004777165595442057,0.010771368630230427
ENSMUSG00000067924,0.0024229686241596937,0.0035165755543857813
ENSMUSG00000073176,0.004988944623619318,0.0025237209629267454
ENSMUSG00000035967,0.022122399881482124,0.01731966808438301
ENSMUSG00000060681,0.0057025873102247715,0.008996897377073765
ENSMUSG00000023092,0.011126692406833172,0.006724132690578699
ENSMUSG00000067873,0.005375400651246309,0.00906227808445692
ENSMUSG00000031133,0.0016984797548502684,0.0025997445918619633
ENSMUSG00000031134,0.02198805846273899,0.011088398285210133
ENSMUSG00000036357,0.0005161120789125562,0.0004232360515743494
ENSMUSG00000031137,0.039198365062475204,0.046377647668123245
ENSMUSG00000031139,0.003384605050086975,0.004165057558566332
ENSMUSG00000062949,0.01828215830028057,0.022571071982383728
ENSMUSG00000067835,0.0033255014568567276,0.002527795499190688
ENSMUSG00000071753,0.06641460955142975,0.06207216531038284
ENSMUSG00000046699,0.002890543546527624,0.005205604247748852
ENSMUSG00000036790,0.0031204402912408113,0.0027459377888590097
ENSMUSG00000000838,0.027163943275809288,0.013320679776370525
ENSMUSG00000031189,0.0315585732460022,0.04182680323719978
ENSMUSG00000100511,0.004195082932710648,0.0033165651839226484
ENSMUSG00000035847,0.004511047154664993,0.005465133115649223
ENSMUSG00000059401,0.009599084034562111,0.011487294919788837
ENSMUSG00000031337,0.01771008037030697,0.020676663145422935
ENSMUSG00000015214,0.01606074348092079,0.024335181340575218
ENSMUSG00000035776,0.0107020428404212,0.013074319809675217
ENSMUSG00000085284,0.018170461058616638,0.0159735307097435
ENSMUSG00000073131,0.0024760256055742502,0.0041069104336202145
ENSMUSG00000031343,0.013664735481142998,0.014187371358275414
ENSMUSG00000031349,0.005686241202056408,0.0043138423934578896
ENSMUSG00000031351,9.071671956917271e-05,5.561879152082838e-05
ENSMUSG00000046287,0.006272565107792616,0.006110687740147114
ENSMUSG00000079845,0.0001239165576407686,7.510495197493583e-05
ENSMUSG00000058328,0.017098693177103996,0.009097443893551826
ENSMUSG00000073125,0.0009009874775074422,0.0007632825872860849
ENSMUSG00000031376,0.013947729021310806,0.012007486075162888
ENSMUSG00000002012,0.006968207657337189,0.00819510780274868
ENSMUSG00000019558,0.008784772828221321,0.0022673506755381823
ENSMUSG00000002015,0.01088814064860344,0.026053501293063164
ENSMUSG00000031378,0.0020734979771077633,0.00403760327026248
ENSMUSG00000031385,0.00812801904976368,0.007694899570196867
ENSMUSG00000002007,0.002006843453273177,0.0032722775358706713
ENSMUSG00000002010,0.011784800328314304,0.007653830107301474
ENSMUSG00000002014,0.010459345765411854,0.03633534535765648
ENSMUSG00000002006,0.028473954647779465,0.025185367092490196
ENSMUSG00000031391,0.007420897483825684,0.009715147316455841
ENSMUSG00000031389,0.001537027768790722,0.0033200194593518972
ENSMUSG00000031386,0.006247109733521938,0.0074866218492388725
ENSMUSG00000031392,0.008743524551391602,0.007265398744493723
ENSMUSG00000031393,0.02599840797483921,0.04556536674499512
ENSMUSG00000031328,0.00645455764606595,0.005333342589437962
ENSMUSG00000001964,0.0029510408639907837,0.004485305864363909
ENSMUSG00000009995,0.019040733575820923,0.018636832013726234
ENSMUSG00000019087,0.011481194756925106,0.03236333280801773
ENSMUSG00000015291,0.01229436881840229,0.012913776561617851
ENSMUSG00000001962,0.010641082189977169,0.006606325041502714
ENSMUSG00000031398,0.0029597373213618994,0.002128835301846266
ENSMUSG00000015289,0.017511213198304176,0.011309972032904625
ENSMUSG00000031399,0.0057584973983466625,0.002122585428878665
ENSMUSG00000004221,0.00739441579207778,0.015363359823822975
ENSMUSG00000031400,0.0034354941453784704,0.0021985210478305817
ENSMUSG00000032750,0.005414430517703295,0.008433055132627487
ENSMUSG00000031403,0.006681311409920454,0.0067858281545341015
ENSMUSG00000031402,0.0045992471277713776,0.003658055095002055
ENSMUSG00000031196,0.005073562730103731,0.005396020133048296
ENSMUSG00000031198,0.0025866928044706583,0.002797326073050499
ENSMUSG00000090110,0.0026228921487927437,0.0033827528823167086
ENSMUSG00000031201,0.007941597141325474,0.010406116023659706
ENSMUSG00000031197,0.006246349774301052,0.018268363550305367
ENSMUSG00000016382,0.02108386717736721,0.017207803204655647
ENSMUSG00000025246,0.04707947000861168,0.032104507088661194
ENSMUSG00000035725,0.004612726159393787,0.003830365603789687
ENSMUSG00000047996,0.004554507788270712,0.0073526958003640175
ENSMUSG00000073077,0.0032368218526244164,0.003944228403270245
ENSMUSG00000025666,0.008064324036240578,0.006756076123565435
ENSMUSG00000045103,0.20176194608211517,0.20196633040905
ENSMUSG00000035476,0.005596840288490057,0.006821787916123867
ENSMUSG00000025059,0.007887667044997215,0.015490812249481678
ENSMUSG00000025058,0.00018450840434525162,0.00017258338630199432
ENSMUSG00000052372,0.5380871295928955,0.5689642429351807
ENSMUSG00000067649,0.004347129259258509,0.005321992561221123
ENSMUSG00000035277,0.0016961932415142655,0.0011096671223640442
ENSMUSG00000006678,0.013499709777534008,0.02030416950583458
ENSMUSG00000035246,0.01101386547088623,0.010036887601017952
ENSMUSG00000035232,0.005520017817616463,0.012540320865809917
ENSMUSG00000087640,0.01309008989483118,0.009610638953745365
ENSMUSG00000079509,0.01361213717609644,0.017343511804938316
ENSMUSG00000035150,0.005967552307993174,0.009317656047642231
ENSMUSG00000043929,0.011834253557026386,0.016724415123462677
ENSMUSG00000079508,0.008933031931519508,0.015220094472169876
ENSMUSG00000084904,0.005227349232882261,0.003540600650012493
ENSMUSG00000025151,0.014762151055037975,0.020386140793561935
ENSMUSG00000071723,0.006482972297817469,0.0051590315997600555
ENSMUSG00000025656,0.04613742232322693,0.03975466638803482
ENSMUSG00000050332,0.005117782857269049,0.0029246709309518337
ENSMUSG00000035045,0.028953367844223976,0.057919345796108246
ENSMUSG00000057421,0.017812777310609818,0.013337134383618832
ENSMUSG00000031207,0.0023627663031220436,0.004376091994345188
ENSMUSG00000031209,0.0056929937563836575,0.016793347895145416
ENSMUSG00000046532,0.007188424933701754,0.008061714470386505
ENSMUSG00000031214,0.020089667290449142,0.016091851517558098
ENSMUSG00000047694,0.00826960988342762,0.002335708122700453
ENSMUSG00000031216,0.003460237290710211,0.002968559740111232
