	Astro_0	Astro_1	Astro_2	Astro_3	Astro_4	Ext_Amy_1	Ext_Amy_2	Ext_ClauPyr	Ext_Hpc_1	Ext_Hpc_2	Ext_Hpc_3	Ext_Hpc_4	Ext_L23	Ext_L25	Ext_L56	Ext_L5_1	Ext_L5_2	Ext_L6	Ext_L6B	Ext_Pir	Ext_Thal_1	Ext_Thal_2	Ext_Unk_3	Inh_1	Inh_2	Inh_3	Inh_4	Inh_5	Inh_6	Inh_Lamp5	Inh_Meis2_1	Inh_Meis2_2	Inh_Meis2_3	Inh_Meis2_4	Inh_Pvalb	Inh_Sst	Inh_Vip	LowQ_2	Micro	Nb_1	Nb_2	OPC_1	OPC_2	Oligo_1	Oligo_2	Unk_1
Spotx332	8.634642e-11	0.027851442	0.008600306	0.0032795595	8.632535e-11	8.6324524e-11	0.041410044	0.034959238	8.6335064e-11	8.652052e-11	0.020205485	0.0139422305	8.6432604e-11	0.030497864	8.635945e-11	8.6377565e-11	0.010509889	8.6293576e-11	8.6286665e-11	8.63718e-11	0.084392495	8.639404e-11	0.19624671	8.6353515e-11	0.07300686	0.08828895	0.032239154	0.13213018	8.636751e-11	0.009618003	0.012554386	8.646409e-11	8.636521e-11	0.0543534	8.63769e-11	0.014451502	0.035829075	0.016911352	8.6238953e-11	0.017000992	0.0033941963	8.63321e-11	8.6263954e-11	8.6269714e-11	8.6291106e-11	0.03832677
Spotx333	5.1119695e-11	5.1083728e-11	0.051647585	5.114896e-11	5.1145154e-11	5.1134617e-11	5.113257e-11	5.1159688e-11	5.1139787e-11	5.114535e-11	5.112506e-11	5.1179113e-11	5.137854e-11	0.0035756927	5.1159493e-11	5.1160666e-11	5.1145834e-11	5.1114724e-11	5.114593e-11	0.0031032243	0.052065477	0.026784677	0.19023171	0.0736187	0.0016103672	5.1224913e-11	5.123273e-11	5.1124764e-11	0.07870302	0.0062791207	0.090657815	5.113969e-11	0.2279031	5.118526e-11	0.08270213	0.045139026	0.029644322	5.1166033e-11	0.024068145	0.0032206362	0.0032162853	5.1100197e-11	0.0058289785	5.1089966e-11	5.1090552e-11	5.116018e-11
Spotx334	0.029413851	1.01126246e-10	1.0124706e-10	1.0116946e-10	1.01173514e-10	0.019454043	0.046471488	1.0116271e-10	1.0116599e-10	1.0124726e-10	1.01151705e-10	1.01138785e-10	1.0115865e-10	1.01115644e-10	1.0108537e-10	1.01214044e-10	1.0119494e-10	1.0119629e-10	1.01130875e-10	1.0146765e-10	0.008656597	0.06379662	0.1880579	0.30565718	0.061804336	1.01215786e-10	1.0149185e-10	0.03583531	0.006290703	1.011793e-10	0.014424976	0.0003001582	0.033576522	1.0116483e-10	0.089649744	0.030818326	0.060099803	1.01159234e-10	1.0108806e-10	1.00999216e-10	1.01048926e-10	0.005692508	1.01104264e-10	1.0109963e-10	1.01178343e-10	1.0121116e-10
Spotx335	0.042347483	1.7082831e-10	1.7096911e-10	0.02622908	1.7079246e-10	1.708534e-10	1.7070095e-10	1.7098314e-10	1.7066872e-10	1.706863e-10	1.7077195e-10	1.7077195e-10	1.7075825e-10	1.7090587e-10	1.7085991e-10	1.7080223e-10	1.7086804e-10	1.7086577e-10	1.7082959e-10	1.7089609e-10	1.7080093e-10	1.7088957e-10	1.7096552e-10	1.7079572e-10	1.7082732e-10	1.7078042e-10	1.7092086e-10	1.708019e-10	1.7077227e-10	0.0011439018	0.30381158	1.708182e-10	0.3591639	0.24219075	1.7072894e-10	1.7093096e-10	1.7085305e-10	1.7075434e-10	0.0018703004	1.7060231e-10	0.017069032	0.0043676123	1.7079148e-10	0.001806274	1.7073905e-10	1.7084002e-10
Spotx336	9.423222e-11	9.4170234e-11	0.046290938	9.4137365e-11	9.422089e-11	9.418963e-11	9.4221256e-11	9.415981e-11	9.413306e-11	9.418748e-11	9.420544e-11	9.4206525e-11	9.420777e-11	9.425666e-11	9.4212985e-11	9.419233e-11	9.421731e-11	9.413306e-11	9.414473e-11	9.423689e-11	0.00043206834	0.09114045	0.5182704	9.419322e-11	9.424318e-11	0.06163598	0.025199575	0.032958914	0.044172376	9.420975e-11	9.4122994e-11	9.4202035e-11	9.416915e-11	9.421731e-11	9.415963e-11	9.4124084e-11	9.413108e-11	9.415604e-11	9.414994e-11	0.02752913	0.007512743	0.014990587	0.12986684	9.422484e-11	9.4211194e-11	9.4283636e-11
Spotx337	2.4045188e-11	0.004503849	2.4043767e-11	2.4036429e-11	2.4039456e-11	2.4036337e-11	0.016520385	0.009649033	2.4032073e-11	2.4052664e-11	2.4042572e-11	2.4049453e-11	2.4035511e-11	0.07416317	2.4042343e-11	0.29786175	0.0115556475	0.013804807	0.005576823	0.04235329	0.01073047	0.009841798	0.1871052	2.415035e-11	0.021123681	2.4143994e-11	0.013802607	0.030621719	0.0017968134	0.021951178	2.4028545e-11	2.4034778e-11	0.06711586	0.08553895	0.0020785085	0.021200402	0.0046674716	2.4031981e-11	0.0017848199	2.4031018e-11	2.4049316e-11	0.033006545	2.404725e-11	2.4027903e-11	0.0033646917	0.008280617
Spotx338	0.054809783	5.957222e-11	0.011844419	0.03392865	5.958904e-11	0.0072225733	5.9571424e-11	5.956666e-11	5.955064e-11	5.9559496e-11	5.952656e-11	5.9600866e-11	5.956177e-11	5.957324e-11	5.958245e-11	5.953508e-11	0.009723416	5.959973e-11	5.957541e-11	5.9585406e-11	0.03545959	5.961223e-11	0.1430791	0.020841986	5.962781e-11	5.958518e-11	5.959904e-11	5.956552e-11	0.05464039	0.016670695	0.026594734	5.954144e-11	0.29404253	0.015409653	0.20713063	0.020059215	5.958552e-11	5.961064e-11	0.012957478	5.951271e-11	5.969825e-11	0.012258965	0.023326235	5.956313e-11	5.951464e-11	5.959677e-11
Spotx339	6.072112e-11	6.068627e-11	6.066023e-11	6.067053e-11	6.070097e-11	0.005759727	6.075692e-11	6.079865e-11	6.069368e-11	6.066937e-11	6.072622e-11	6.067539e-11	6.073409e-11	6.068939e-11	0.011117575	6.073397e-11	6.0698196e-11	0.0029826139	0.49383843	6.074776e-11	0.019459756	0.042811505	0.17280772	6.071602e-11	6.072599e-11	0.022512285	0.17828645	0.008386385	0.009721957	6.0803064e-11	6.073908e-11	6.0752285e-11	6.0764914e-11	6.070433e-11	6.071035e-11	6.0699584e-11	6.074811e-11	6.0745096e-11	0.007134183	0.018639779	6.068014e-11	6.078566e-11	0.0039752806	0.0025662694	6.0720776e-11	6.067111e-11
Spotx340	0.032802418	8.009179e-11	8.015826e-11	8.012723e-11	0.07732926	8.0127543e-11	8.010706e-11	8.0055435e-11	8.015536e-11	0.6405173	8.010156e-11	8.0115165e-11	8.010676e-11	8.01173e-11	8.0179065e-11	8.0114394e-11	8.0069944e-11	8.015398e-11	7.981469e-11	8.007789e-11	8.0095756e-11	8.008124e-11	8.0078034e-11	8.0120965e-11	8.009193e-11	8.008644e-11	8.012922e-11	8.0105075e-11	0.21617556	8.014374e-11	8.007697e-11	8.008995e-11	8.0169274e-11	8.014497e-11	8.016683e-11	8.002689e-11	8.007849e-11	8.0209804e-11	8.0025056e-11	8.011226e-11	8.003223e-11	8.012112e-11	8.016912e-11	0.01165816	0.02151737	8.023245e-11
Spotx341	7.139853e-11	7.131443e-11	7.138179e-11	7.137471e-11	7.1391996e-11	7.1332926e-11	7.134272e-11	7.138342e-11	7.1476075e-11	7.1391726e-11	0.015934663	0.0026831136	0.22512826	0.005109151	7.145385e-11	0.043433882	0.013030348	7.150375e-11	7.140562e-11	7.1375524e-11	0.024473937	0.1145796	0.25155765	7.1400316e-11	7.1436954e-11	0.060520727	7.142769e-11	0.025632469	0.011630904	7.1361105e-11	7.140222e-11	0.025039788	7.1421695e-11	0.0077561345	0.020721516	0.028676843	7.13483e-11	0.06761402	0.0015232628	0.015133358	0.0065131392	0.008194369	7.14923e-11	0.006517387	7.137253e-11	0.01859554
Spotx342	0.020531045	0.023299837	0.05000622	8.054807e-11	0.03500063	8.06483e-11	8.0480955e-11	0.0025168918	8.058572e-11	8.055775e-11	8.0569884e-11	0.008022593	8.0545605e-11	8.064845e-11	8.0480955e-11	8.052656e-11	0.027540542	8.0558206e-11	8.0520576e-11	8.042832e-11	0.09776312	8.050475e-11	0.24157003	0.12242013	8.0486784e-11	8.052871e-11	8.051504e-11	0.024701979	8.05198e-11	0.03508901	8.053362e-11	8.0530395e-11	8.0532095e-11	8.0606924e-11	0.16499627	8.051074e-11	0.034003064	8.055697e-11	0.09158737	8.0578336e-11	0.0125237815	8.04808e-11	0.002502559	0.0059248772	8.056819e-11	8.0640765e-11
Spotx343	8.4917594e-11	0.003177445	0.083042994	8.479943e-11	8.475933e-11	8.4799265e-11	0.06720099	0.004567214	8.4675475e-11	8.471828e-11	8.4830656e-11	8.493266e-11	8.4675794e-11	0.004457985	8.4748986e-11	8.478181e-11	8.475545e-11	8.47283e-11	8.498532e-11	8.476888e-11	0.054556146	8.472232e-11	0.2166207	0.021500587	0.04345609	0.046028655	8.470471e-11	0.042038914	0.010828141	8.470761e-11	8.472264e-11	0.01333317	0.016894195	0.032066885	0.2827721	8.4747855e-11	0.021851277	8.472975e-11	8.472846e-11	8.468144e-11	0.0035883673	0.0030432527	0.006793299	0.0016029204	8.4722965e-11	0.02057875
Spotx344	0.009150083	3.4345995e-11	0.0023282985	3.4362967e-11	0.0025316682	3.434901e-11	3.4336565e-11	3.4314693e-11	3.437444e-11	3.4346127e-11	0.036296304	3.4404545e-11	0.14486498	0.059093505	0.04364985	0.36161363	0.01675913	0.022941547	3.4394047e-11	3.4335385e-11	3.4353728e-11	0.040279754	0.0444537	3.4309788e-11	3.4335448e-11	3.4334993e-11	3.4317316e-11	0.02434675	3.433388e-11	3.4328575e-11	3.4335645e-11	0.02500105	0.09834024	3.4347043e-11	3.432072e-11	3.443468e-11	0.010334269	3.43384e-11	0.014844402	8.415451e-10	0.011188796	0.005696971	3.4308743e-11	3.432445e-11	3.430187e-11	0.02628505
Spotx345	0.06840305	0.04545357	0.047513984	0.039152347	0.050558813	6.2555065e-11	6.258024e-11	6.2597545e-11	6.2646284e-11	6.258263e-11	6.2581315e-11	6.254492e-11	6.263123e-11	6.2627646e-11	6.259492e-11	6.259767e-11	0.008957972	6.259731e-11	6.2656914e-11	6.257212e-11	0.0042912457	0.03989948	0.18941331	6.2710837e-11	6.2612235e-11	6.285466e-11	0.025118953	0.02958049	0.04465905	6.260615e-11	6.2554815e-11	0.0439003	0.13345923	0.003046518	6.261809e-11	0.03866478	6.2548376e-11	0.106762916	0.045762897	0.02889038	6.253371e-11	6.2547904e-11	0.0011355956	0.005375143	6.261594e-11	6.27605e-11
Spotx346	1.07117856e-10	0.013144176	0.10783301	1.0696269e-10	1.0692842e-10	1.0686318e-10	1.0691415e-10	1.06985754e-10	1.06964125e-10	1.0689111e-10	0.0026105975	1.0701984e-10	1.06977996e-10	1.0700493e-10	1.0700922e-10	1.0702575e-10	1.0689621e-10	1.0692597e-10	1.07003705e-10	1.06924754e-10	1.06959025e-10	1.0689783e-10	1.06932095e-10	1.06955556e-10	1.069782e-10	1.06853394e-10	1.0692965e-10	1.06981264e-10	1.0695698e-10	0.07475844	1.066148e-10	1.06986975e-10	0.38043404	1.06920875e-10	0.3010736	0.08095578	1.0737949e-10	1.0691537e-10	0.008853079	1.0696392e-10	0.0028860257	0.0015632322	0.019704385	0.0061835754	1.0688111e-10	1.0700861e-10
Spotx347	5.7230467e-11	5.7053254e-11	0.016962662	5.6967455e-11	0.022566667	5.698854e-11	5.701909e-11	5.7167843e-11	5.7027463e-11	0.020502036	0.004394382	5.6974304e-11	0.025368355	0.009920629	5.6995388e-11	0.46359897	0.00022384271	0.038637824	5.702464e-11	0.010102128	0.036655646	0.025831044	0.116063625	5.699582e-11	5.7030294e-11	5.6973214e-11	5.6965932e-11	5.709614e-11	0.0108012	0.01488719	5.6983106e-11	5.7124028e-11	5.7023764e-11	0.01100496	0.053830713	0.031859647	0.021646788	5.6978432e-11	0.0007917313	5.6950288e-11	0.0019677973	0.0105587235	5.70043e-11	5.698669e-11	0.007133972	0.044689562
Spotx348	1.7677121e-10	1.7667683e-10	0.11646891	0.039075643	1.7693379e-10	0.08866493	1.7722122e-10	1.768083e-10	1.7669939e-10	1.7691927e-10	1.767493e-10	1.7684912e-10	1.769645e-10	1.768889e-10	0.16025735	1.7691186e-10	1.7676277e-10	1.7685957e-10	1.7685281e-10	1.7702796e-10	0.0061971876	1.767975e-10	1.7670715e-10	1.7690342e-10	1.7685044e-10	1.7688555e-10	1.7670143e-10	1.7666908e-10	1.7677558e-10	1.7683259e-10	0.17546843	1.7692503e-10	1.7678974e-10	1.7661281e-10	0.34784833	0.009004267	0.020005792	1.7688115e-10	1.7695438e-10	1.7678503e-10	0.0308082	1.7695269e-10	1.7680729e-10	0.006201041	1.7680525e-10	1.7678468e-10
Spotx349	0.09761986	2.435275e-10	0.024601629	2.4360092e-10	2.4351912e-10	0.15467687	2.43985e-10	0.032627225	2.437208e-10	0.017865254	0.01331591	2.438417e-10	2.437789e-10	0.009262202	0.019395344	2.4380264e-10	2.43851e-10	0.027651241	2.4381425e-10	2.4360416e-10	2.443613e-10	2.4375799e-10	2.435763e-10	2.436246e-10	2.4377567e-10	2.4383098e-10	2.4366503e-10	2.4373567e-10	2.437208e-10	2.4378774e-10	2.4368316e-10	2.4375474e-10	2.4357813e-10	2.4355074e-10	0.31110224	2.4372174e-10	2.437245e-10	0.043132503	0.16463582	0.020904759	0.027588507	2.4364086e-10	2.4381472e-10	0.0066506844	0.018912664	0.010057329
Spotx350	0.029445954	5.053915e-11	0.038082078	5.056866e-11	5.0540884e-11	0.016113313	0.025313878	5.0526233e-11	5.049887e-11	0.003676928	5.0497814e-11	5.0473258e-11	5.05165e-11	5.0537702e-11	5.054098e-11	5.05756e-11	5.051708e-11	5.0586407e-11	0.009022845	5.0542234e-11	0.08064123	0.072459996	0.2169511	0.054552488	0.022558238	5.0540884e-11	0.027155507	0.0886661	0.10079483	1.0177631e-09	5.054474e-11	5.052566e-11	0.07518016	0.025553584	5.051226e-11	0.03531135	0.004029057	5.052026e-11	0.027667446	5.0517757e-11	5.05165e-11	0.04682401	5.053144e-11	5.047759e-11	5.0472872e-11	5.050696e-11
Spotx351	0.044421624	4.9336375e-11	0.012461627	0.026092116	4.933694e-11	4.932593e-11	4.9309754e-11	4.9339952e-11	0.0018917824	0.2559371	4.9292074e-11	0.033786952	0.0070798113	0.051698346	4.930787e-11	0.0055812113	4.929734e-11	4.9323674e-11	4.9322924e-11	4.9363482e-11	0.061175905	4.927863e-11	0.10846419	4.9291227e-11	0.018328588	4.9389007e-11	4.9279105e-11	0.008444974	0.11987806	0.03206965	0.018666787	0.017225247	0.062452488	0.028754104	0.08558933	4.9295647e-11	4.9363673e-11	4.9268672e-11	4.92264e-11	4.925608e-11	4.923626e-11	4.9260117e-11	4.9285683e-11	4.927459e-11	4.9245087e-11	4.9334113e-11
Spotx352	3.9463526e-11	0.021287983	3.9466836e-11	0.0044803987	3.9455095e-11	0.0217954	3.9502308e-11	3.950321e-11	0.04334381	0.17159566	3.9436513e-11	0.02003658	3.9463828e-11	3.9436284e-11	0.087872446	3.943418e-11	3.9440798e-11	3.9463e-11	0.034689806	0.023191586	0.048785545	3.9441703e-11	0.123188056	3.950683e-11	3.941666e-11	0.05868398	0.04232809	3.9460893e-11	0.16311018	3.943674e-11	0.011372937	0.05400277	3.951354e-11	3.9452237e-11	3.9430566e-11	3.946345e-11	3.947497e-11	0.012654481	3.93993e-11	3.9421244e-11	0.0013847336	0.051167928	0.005027627	3.9418916e-11	3.9410197e-11	3.9459686e-11
Spotx353	0.065260984	6.850997e-11	0.049455326	6.8646006e-11	6.856435e-11	6.8439046e-11	6.85101e-11	6.8455755e-11	6.845015e-11	6.847143e-11	0.055225316	6.849455e-11	6.8547744e-11	6.87039e-11	6.847731e-11	6.8636055e-11	6.8479784e-11	6.8562524e-11	6.847156e-11	6.853859e-11	6.8526566e-11	6.850906e-11	6.8500164e-11	6.843565e-11	6.843318e-11	6.850958e-11	6.855938e-11	0.007482363	6.8508005e-11	0.0012550998	6.8520294e-11	0.0016394517	0.10688706	0.0145665845	0.08880118	0.04601446	0.029888952	0.27584097	0.0052771727	6.8452105e-11	0.023364495	0.12857491	0.002961389	0.0025713798	6.854029e-11	0.094932795
Spotx354	0.027383147	3.251163e-11	0.019621324	3.252298e-11	3.251225e-11	0.006045136	3.2566557e-11	0.02386501	3.250754e-11	0.002690062	3.2520996e-11	3.2610872e-11	3.2513863e-11	0.0018200519	3.2500346e-11	0.024070242	3.2512187e-11	0.0026188707	0.105672754	3.2569846e-11	0.02979013	0.024154305	0.24921776	3.2612676e-11	3.2508093e-11	0.03297511	0.033147346	0.02915223	0.052486677	0.005090033	0.0025131365	0.043504193	0.015634242	0.089817874	3.2532907e-11	0.011403721	3.252999e-11	0.13673279	0.0013571448	0.0046927882	0.0072491006	0.00049159146	3.2521676e-11	0.008643847	0.008159382	3.2515164e-11
Spotx355	0.0049209553	5.194117e-11	0.01232739	0.008515577	0.025703223	0.007118669	0.009142967	5.1937503e-11	5.1922546e-11	5.1934134e-11	5.1955242e-11	5.2082935e-11	5.189641e-11	5.214496e-11	0.004570613	5.1923042e-11	0.20639482	0.056416605	5.1913043e-11	5.1942454e-11	0.00051405426	5.1942953e-11	0.13175261	5.1853265e-11	0.05414156	5.1908585e-11	5.1871372e-11	0.01587294	0.0024678542	0.02509313	5.1848126e-11	5.19073e-11	0.23250745	5.1897795e-11	0.14400257	5.197298e-11	0.002133751	0.010880315	0.0333026	5.1860193e-11	0.01196978	5.186801e-11	5.1880573e-11	5.1906802e-11	0.0002505319	5.188067e-11
Spotx356	1.2267051e-10	1.2247273e-10	1.2259403e-10	1.2253674e-10	1.2253278e-10	1.2250544e-10	1.2266e-10	1.2254563e-10	1.2265391e-10	1.2251992e-10	1.2265718e-10	1.2262209e-10	0.02169766	1.225987e-10	1.2265601e-10	1.2268057e-10	1.2262513e-10	1.2267286e-10	1.226656e-10	1.2262817e-10	1.2263776e-10	1.2256036e-10	1.2313442e-10	1.2262161e-10	1.2258024e-10	0.0067951	1.2262046e-10	1.2255802e-10	0.26250657	0.024576142	1.2299313e-10	0.03062533	0.31079972	1.2253722e-10	0.021224178	0.0025020107	0.005243982	0.020593416	0.009374513	0.009649385	1.2258818e-10	0.022857819	0.20206016	1.2248581e-10	1.2256386e-10	0.049493995
Spotx357	8.15269e-11	8.1287164e-11	0.041169498	0.048592377	0.013687692	8.132066e-11	0.018339626	8.126438e-11	8.123323e-11	8.126547e-11	8.122858e-11	8.122378e-11	8.1340205e-11	8.127027e-11	0.020244688	8.122982e-11	8.1227344e-11	8.125616e-11	8.1318646e-11	8.132671e-11	8.131322e-11	8.121247e-11	8.1214487e-11	8.1265765e-11	0.025232593	8.1288094e-11	8.1225644e-11	0.04453687	0.010923476	0.01914628	0.0654452	8.136767e-11	0.18130203	8.1327944e-11	0.09203219	0.2703179	0.14157744	8.129662e-11	0.004800074	8.13295e-11	8.1269796e-11	8.1223625e-11	8.12165e-11	8.128297e-11	0.0026520947	8.129306e-11
Spotx358	0.07227956	0.01166933	0.03336092	6.599945e-11	6.597982e-11	6.591076e-11	0.0892064	0.00037781848	0.026825352	6.598334e-11	6.598208e-11	0.04182969	0.11163631	6.595855e-11	0.013762791	6.608624e-11	0.039755236	6.5922455e-11	6.601947e-11	0.010256336	0.0015575347	6.608813e-11	0.09015512	6.594924e-11	6.595616e-11	0.008338984	6.5955026e-11	6.591516e-11	0.0010928836	0.029421022	6.601619e-11	0.017131226	0.20022282	6.590322e-11	0.09789682	0.08847576	6.6069095e-11	6.594924e-11	0.004696779	0.0025577443	0.0017735619	6.590988e-11	6.5943584e-11	6.591479e-11	0.005719792	6.600624e-11
Spotx359	0.07411139	1.6323698e-10	1.6347253e-10	1.6319932e-10	0.0050567538	1.6321984e-10	1.6320398e-10	1.6331328e-10	0.019706858	1.6323386e-10	1.6314049e-10	1.6325347e-10	1.6343824e-10	1.6339584e-10	1.6311934e-10	0.013189189	1.6313208e-10	1.6319962e-10	1.6325785e-10	1.6329271e-10	0.020785421	0.12214941	0.16533478	1.6321332e-10	1.6324321e-10	1.6327716e-10	1.6321051e-10	1.6314018e-10	1.6315915e-10	1.6339428e-10	0.1601433	0.052360393	0.3254019	1.6329334e-10	1.6330705e-10	1.6334442e-10	1.633111e-10	1.6315854e-10	1.6309662e-10	0.019432388	1.6311186e-10	0.006846018	1.6322889e-10	1.6334226e-10	0.007617994	0.007864287
Spotx360	0.08414533	0.007581249	5.0650702e-11	5.0602616e-11	5.058418e-11	5.05946e-11	5.060474e-11	0.025146576	5.0604253e-11	5.0657173e-11	5.0603386e-11	0.032825127	0.03256313	0.009512676	5.0629258e-11	5.0596725e-11	5.0659976e-11	5.061391e-11	5.068066e-11	0.04572415	0.036119267	0.21626635	0.13656615	5.05565e-11	5.061487e-11	5.0620376e-11	5.0599042e-11	0.0029248968	5.064452e-11	0.03434094	5.056045e-11	0.061040834	0.123893246	0.009642751	5.064201e-11	0.03422854	0.04572736	0.018615125	0.00023094502	5.0610238e-11	0.0046434295	0.014334415	5.0600395e-11	5.061854e-11	0.023927484	5.056209e-11
Spotx361	7.508923e-11	7.5110584e-11	7.504657e-11	7.513795e-11	7.50407e-11	7.511875e-11	7.50901e-11	7.510571e-11	0.005000049	7.5140394e-11	7.512348e-11	0.012028325	7.514655e-11	7.5129215e-11	7.5075925e-11	0.012044818	0.013579841	7.507177e-11	7.504084e-11	7.509154e-11	0.11975505	0.018689629	0.35182887	0.009244451	7.527825e-11	7.5111875e-11	0.011756126	0.19554077	0.00499539	7.505802e-11	0.0071022594	7.5138666e-11	7.5234756e-11	0.042293094	0.1232527	0.03618223	7.513452e-11	7.506289e-11	0.03445686	7.505702e-11	7.513221e-11	7.50503e-11	7.513221e-11	0.002249538	7.5080935e-11	7.5049e-11
Spotx362	0.03369264	1.4278849e-10	1.4295035e-10	1.4284078e-10	0.015018373	0.021459434	1.4291981e-10	1.4290047e-10	1.4276207e-10	1.427155e-10	1.4283642e-10	0.009675028	1.4274354e-10	1.4278412e-10	1.4278467e-10	1.426649e-10	1.4279611e-10	1.4283887e-10	1.428743e-10	1.4286312e-10	0.017447239	1.4300597e-10	0.26503876	0.06712613	1.4291816e-10	1.4298689e-10	0.040838335	0.031538304	1.4293398e-10	1.4294081e-10	0.08052297	1.4286203e-10	1.428119e-10	0.0318181	0.32307267	1.4293425e-10	1.4260394e-10	1.427422e-10	0.025716398	1.4279283e-10	0.025624504	1.4282035e-10	0.004406044	1.4294135e-10	0.007005085	1.4279611e-10
Spotx363	0.022048859	0.047095843	0.048217863	8.3353276e-11	8.318873e-11	0.0041266237	8.3258254e-11	8.323698e-11	8.322491e-11	8.3211264e-11	0.0056249383	8.310864e-11	8.327541e-11	0.0027091617	8.31115e-11	8.3213485e-11	8.3174925e-11	8.3196186e-11	8.3121794e-11	0.19388717	0.004980011	0.04525251	0.27092418	8.324619e-11	0.13486242	8.326492e-11	8.3199364e-11	0.05250893	0.031101976	0.00043702003	8.314891e-11	8.3208725e-11	8.3172226e-11	8.3129094e-11	0.10633179	8.313416e-11	8.312037e-11	8.3195076e-11	8.305792e-11	0.02582531	8.3104204e-11	0.00406544	8.314701e-11	8.317921e-11	8.312497e-11	8.3229514e-11
Spotx364	0.010387045	0.023130406	0.02440307	9.9711926e-11	9.960319e-11	9.9626946e-11	0.0019951412	9.957414e-11	9.965546e-11	0.0102210585	9.9551346e-11	0.022159569	9.964234e-11	9.962086e-11	9.967314e-11	9.963512e-11	9.9652224e-11	9.9617446e-11	0.74070436	9.967314e-11	9.959009e-11	9.971801e-11	9.9622956e-11	9.9663625e-11	9.9669335e-11	9.9678266e-11	9.9668385e-11	9.9583064e-11	9.9640254e-11	9.961384e-11	9.96336e-11	9.95937e-11	9.9654694e-11	0.004451448	0.11766678	0.010350787	9.9694815e-11	0.028533999	0.0030941446	9.961441e-11	9.963892e-11	9.978955e-11	9.96013e-11	0.002902168	9.9666476e-11	9.964157e-11
Spotx365	0.024526041	0.030673997	0.052830108	0.036578767	9.4964474e-11	0.22512054	9.506977e-11	0.039707515	9.499781e-11	9.4937495e-11	9.49565e-11	9.501847e-11	9.498204e-11	9.505726e-11	9.504982e-11	9.4974806e-11	9.501212e-11	9.502825e-11	9.505744e-11	9.4986574e-11	9.506251e-11	9.503514e-11	9.500706e-11	0.055337604	0.03114089	9.503043e-11	0.23342589	9.500016e-11	9.499781e-11	9.496755e-11	9.5014836e-11	9.4969005e-11	0.19422098	0.0281081	9.517445e-11	0.008020699	0.011260418	9.500724e-11	0.008243631	9.509842e-11	0.0020166154	9.4934775e-11	9.500307e-11	0.007798311	0.010989861	9.496103e-11
Spotx366	6.0426615e-11	6.052016e-11	6.047562e-11	0.052725855	6.0447015e-11	0.2871858	6.0465924e-11	0.09048287	6.048692e-11	0.029085224	0.0093488665	0.025945839	6.0442755e-11	6.04318e-11	6.053701e-11	6.044402e-11	6.047665e-11	0.022223914	0.012974527	6.048208e-11	0.036261186	6.051623e-11	0.1511213	0.0019106419	6.0461545e-11	6.0472155e-11	0.004838793	0.0038972707	0.017921254	6.044148e-11	0.07180125	6.048796e-11	6.048173e-11	0.023051232	0.06683087	6.04635e-11	0.0038808251	6.0535285e-11	0.021538988	6.044252e-11	6.043814e-11	0.032112032	0.00068268867	6.0443095e-11	0.0005831874	0.03359562
Spotx367	0.025440268	7.675548e-11	0.034480102	0.022640327	7.68375e-11	0.13408527	0.021365473	7.674421e-11	7.681728e-11	7.6752986e-11	7.6803806e-11	7.6720935e-11	7.675797e-11	7.688735e-11	7.677685e-11	7.6814353e-11	7.680395e-11	7.6759425e-11	7.6771874e-11	7.68765e-11	7.672342e-11	0.023374304	0.2878644	0.09774646	0.026436344	7.674991e-11	7.6818156e-11	0.03216088	7.688295e-11	7.6794134e-11	0.016148482	7.687532e-11	7.6740544e-11	0.042935625	0.11207438	0.06278404	0.038556833	7.670893e-11	0.0064844843	0.0037092413	0.0059316773	7.669855e-11	0.0057814806	7.664415e-11	7.670469e-11	7.676045e-11
Spotx368	1.1422093e-10	0.10843779	1.1405308e-10	0.024880402	0.053782485	1.140285e-10	0.089091256	1.1399481e-10	1.1401436e-10	1.1406613e-10	1.1406788e-10	1.14008275e-10	0.027158812	1.1410857e-10	1.1427366e-10	1.140744e-10	1.1402546e-10	1.1418891e-10	1.14147095e-10	0.033888996	1.1399958e-10	1.1402133e-10	1.1410792e-10	0.08105156	1.14267346e-10	0.04694424	0.07056565	0.031923987	1.1409181e-10	1.140072e-10	1.1433121e-10	0.04255877	0.20984027	1.14119006e-10	1.14081807e-10	1.14112705e-10	1.1415494e-10	0.009818788	0.10018822	0.0062950365	0.049555447	1.1408354e-10	1.1403829e-10	1.140061e-10	0.014018386	1.14104e-10
Spotx369	0.016142923	4.3790912e-11	4.3758348e-11	0.019866485	0.0018904755	4.3880292e-11	4.3804106e-11	4.3709137e-11	4.3898704e-11	4.375593e-11	4.3821072e-11	4.378557e-11	0.21202661	4.3761772e-11	4.380812e-11	4.3783394e-11	0.006609195	0.0029940307	4.3792164e-11	0.033411797	0.03342799	0.006517038	0.24054417	0.081274845	0.0010989564	4.4000806e-11	4.3783647e-11	0.02101682	0.0046269316	0.008982793	0.03634369	4.4003412e-11	0.14988348	0.018613726	4.376786e-11	4.373198e-11	0.017004967	4.376753e-11	0.014419045	0.029290378	0.022929547	4.3723226e-11	4.373841e-11	4.3738572e-11	4.3716634e-11	0.021084225
