"","predicted.id","prediction.score.Ext_L25","prediction.score.Inh_6","prediction.score.Micro","prediction.score.Ext_Hpc_DG1","prediction.score.Oligo_2","prediction.score.Ext_Pir","prediction.score.Astro_HYPO","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Astro_THAL_med","prediction.score.Inh_2","prediction.score.Inh_Vip","prediction.score.Oligo_1","prediction.score.Ext_Thal_1","prediction.score.Inh_Sst","prediction.score.Ext_L6","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L5_1","prediction.score.Ext_L56","prediction.score.Inh_4","prediction.score.Inh_5","prediction.score.OPC_1","prediction.score.Ext_L23","prediction.score.LowQ_2","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_1","prediction.score.Unk_1","prediction.score.Astro_AMY","prediction.score.Inh_Meis2_4","prediction.score.Ext_L5_2","prediction.score.Nb_2","prediction.score.Inh_Pvalb","prediction.score.OPC_2","prediction.score.Astro_THAL_lat","prediction.score.Astro_HPC","prediction.score.Inh_Meis2_1","prediction.score.Inh_Lamp5","prediction.score.Ext_ClauPyr","prediction.score.Inh_Meis2_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Amy_1","prediction.score.Ext_Thal_2","prediction.score.Astro_WM","prediction.score.Inh_3","prediction.score.Astro_CTX","prediction.score.Ext_Unk_3","prediction.score.Astro_AMY_CTX","prediction.score.Nb_1","prediction.score.Ext_L6B","prediction.score.max","spot"
"exper0_location_183","Ext_L5_2",0,0,0,0.0393015965926155,0.0801149437222395,0,0,0.0517927157442022,0,0,0,0,0,0,0.13235057340269,0.0390128768546985,0,0,0,0,0,0,0.0118449530795045,0,0,0.0472964328477561,0.0656209944711917,0,0,0.274975278402419,0.219014279301284,0,0,0,0,0.00964299422418737,0,0,0,0,0,0,0.0156625033747587,0,0,0,0,0.0133698579824529,0,0.274975278402419,"exper0_location_183"
"exper0_location_184","Ext_Hpc_CA1",0,0.0155871070469612,0,0.0125961900202616,0,0,0,0.0451242935879082,0,0,0,0,0,0,0,0,0.625077638277924,0,0,0,0,0,0,0,0,0.0113986951307537,0.0607491472052914,0.000936198511991603,0,0.0579624513895002,0.0189427488084469,0,0.00782180836186911,0,0.0307035511923985,0,0,0,0,0,0,0,0.0505627752964752,0,0.0185372477993075,0,0.0440001473709112,0,0,0.625077638277924,"exper0_location_184"
"exper0_location_185","Ext_Hpc_CA1",0,0.0127214093138456,0,0.0205991773171054,0,0,0,0.0587598378294798,0,0,0,0,0,0,0,0,0.765797451424406,0,0,0,0,0,0,0,0,0.00671310570359717,0.0595289470062918,0.000566241955968957,0,0,0,0,0.00532205132617646,0,0.0151565763394592,0,0,0,0,0,0,0,0.0225101781239339,0,0.00810983740824734,0,0.0242151862514878,0,0,0.765797451424406,"exper0_location_185"
"exper0_location_186","Ext_Hpc_CA1",0,0,0,0.0242363430051626,0,0,0,0.0839098713999839,0,0,0,0,0,0,0,0,0.723439323299135,0,0,0,0,0,0,0,0,0.00480181522626367,0.0486935030654599,0.00063388800213351,0,0,0.0114935367062555,0,0,0,0.019903306943856,0,0,0,0,0,0,0,0.0326623983529453,0,0.0117342963587706,0,0.0291845878312524,0.00930712980878108,0,0.723439323299135,"exper0_location_186"
"exper0_location_187","Ext_Hpc_CA1",0,0.00782132114716738,0.00852255039578284,0.00804284096829118,0,0,0,0.0301535585980633,0,0,0,0,0,0,0,0,0.882348495483346,0,0,0,0,0,0,0,0,0.00562979946367464,0.0345411009690623,0,0,0.00651751594362568,0,0,0,0,0.00421604749832724,0.00162612392180452,0,0,0,0,0,0,0,0,0.00379865834733262,0,0.00296108425498798,0.00382090300853467,0,0.882348495483346,"exper0_location_187"
"exper0_location_188","Ext_Hpc_CA1",0,0.00428173899471672,0,0.00639952741467285,0,0,0,0.0182984173565507,0,0,0,0,0,0,0,0,0.914881446109027,0,0,0,0,0,0,0,0,0.00243607953099699,0.0264101050688488,0.000176175296514703,0,0.00868232696951799,0,0,0.00205438750002275,0,0.00487885254937634,0.00116967087507395,0,0,0,0,0,0,0,0,0.00265885101706808,0,0.00767242131761353,0,0,0.914881446109027,"exper0_location_188"
"exper0_location_189","Astro_THAL_lat",0,0,0,0,0.00665012433657964,0,0.045163612431927,0,0,0.162960442684972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161827746990234,0,0,0,0,0.00336239364350732,0.179500147451207,0.0807502661181511,0,0,0,0,0,0,0,0.0864094219474665,0,0.0973004923989721,0,0.176075351996984,0,0,0.179500147451207,"exper0_location_189"
"exper0_location_190","Ext_Hpc_CA1",0,0,0,0,0.00744262213015846,0,0,0.0363553331773099,0,0.0424925006818155,0,0,0,0,0,0,0.380040306197433,0,0,0,0,0,0,0,0,0,0.0206272892619101,0.117673569499897,0,0,0,0,0,0,0.0888812666926215,0,0,0,0,0,0,0,0.0890701429338653,0,0.0582300883812345,0,0.159186881043754,0,0,0.380040306197433,"exper0_location_190"
"exper0_location_191","Ext_Hpc_CA1",0,0.0203112345136951,0,0.0489029215027148,0,0,0,0.121937452317585,0,0,0,0,0,0,0,0,0.282196857753806,0,0,0,0,0,0,0,0,0.0337996368568831,0.0968336008360856,0,0,0.137469250535152,0.0223798134222183,0,0,0,0,0.00558601163912094,0,0,0,0,0,0,0,0,0,0,0,0.230583220622739,0,0.282196857753806,"exper0_location_191"
"exper0_location_192","Inh_Pvalb",0,0,0,0,0,0,0,0.0439233652212028,0,0,0,0,0,0,0,0.0135616177852902,0,0,0,0.000978134567390326,0,0,0,0,0,0.244773806462068,0.101399628216443,0,0,0.0847539182460631,0.157725272146449,0.284560762977918,0,0,0,0.012250566362804,0,0,0,0,0,0,0,0.0422369054242952,0,0,0,0.0138360225900765,0,0.284560762977918,"exper0_location_192"
"exper0_location_193","Ext_L5_2",0.0387561650331631,0.105758886878614,0,0,0,0,0,0.0174147719242969,0,0,0.0492964516298542,0,0,0,0,0,0,0.00918329170164505,0,0.0725808034597253,0.0308826949653111,0,0,0,0,0.0742506298972106,0.110623944911875,0,0,0.229760731870003,0.00764749179867079,0,0,0,0,0.00551803262428612,0,0.223825792553341,0,0,0,0,0,0.024500310752004,0,0,0,0,0,0.229760731870003,"exper0_location_193"
"exper0_location_194","Inh_1",0,0.0388125604810292,0,0,0,0,0,0,0,0,0,0,0,0,0.126504597156651,0,0,0,0,0.078989898675834,0,0,0,0,0,0.578612471330048,0.0492952829303316,0,0,0.112686596940678,0,0,0,0,0,0.00882223526367446,0,0,0,0,0,0,0,0.00141854268380007,0,0,0,0.00485781453795268,0,0.578612471330048,"exper0_location_194"
"exper0_location_195","Inh_Sst",0,0.0326518100754271,0,0.00514342240217897,0.0259927643949061,0,0,0.00855094832543675,0,0,0,0,0,0,0.309934143003613,0,0,0,0,0.0460255327538223,0,0,0,0,0,0.0416269979130688,0.0287963336115427,0,0,0.234365152938178,0.2138351036881,0,0,0,0,0.00416896572241091,0,0,0,0,0,0,0,0.0140166416086697,0,0,0,0.0348921835626456,0,0.309934143003613,"exper0_location_195"
"exper0_location_196","Ext_L5_2",0,0.0405959534116169,0,0,0,0,0,0.0149237113955449,0,0,0,0,0,0,0.177593066290522,0.0174336308118385,0,0.00904795757336357,0,0.0374347254039439,0,0,0,0,0,0.10068542686771,0.0488109943266627,0,0,0.228614734876377,0.16841460564628,0.0795127546741378,0,0,0,0.0549094028166785,0,0,0,0,0,0,0,0.0220230359053236,0,0,0,0,0,0.228614734876377,"exper0_location_196"
"exper0_location_197","Inh_Sst",0,0.0472009643182176,0,0,0,0,0,0.0469351127067075,0,0,0,0,0,0,0.294882250047733,0,0,0,0,0.0285035822339283,0.00951148111775518,0,0,0,0,0.0657834001989396,0.112945523058332,0,0,0.210296973537923,0.118132620950652,0,0,0,0,0.00605333390126135,0,0,0.00478781984561083,0,0,0,0.0126408920969289,0.016336689345196,0,0,0,0.0259893566408148,0,0.294882250047733,"exper0_location_197"
"exper0_location_198","Ext_Hpc_CA1",0,0,0,0,0.00817006042489231,0,0,0.0246466745763105,0,0,0,0,0,0,0,0,0.568214234228506,0,0,0,0,0,0,0,0,0.00433867668318727,0.0305183921978521,0.0486789273048988,0,0,0,0,0.00816649757898191,0,0.0642071550240189,0,0,0,0,0,0,0,0.0748411974479761,0,0.0426091338016236,0,0.116283101109719,0.00932594962203362,0,0.568214234228506,"exper0_location_198"
"exper0_location_199","Ext_Hpc_CA1",0,0,0.00220175562888896,0,0,0,0,0.0144730770971683,0,0,0,0,0,0,0,0,0.909145209652765,0,0,0,0,0,0,0,0,0.00243677357284534,0.0239199954936828,0.00579402749320975,0,0,0,0,0,0,0.0127709222017253,0,0,0,0,0,0,0,0.00418665208462968,0,0.00882755816852865,0,0.0162440286065561,0,0,0.909145209652765,"exper0_location_199"
"exper0_location_200","Inh_Meis2_3",0,0.00413585411488581,0,0,0,0,0,0,0.0040996112538232,0,0.0048842513439829,0,0,0,0.022112797786057,0.0183470453399269,0,0,0,0,0.00300743785679657,0,0,0,0,0.0298651140112964,0.0236127323995665,0,0,0,0,0,0,0,0,0.00501731810648221,0,0,0.853345095381986,0,0,0,0,0.00953608375053338,0,0,0,0,0.0220366586546628,0.853345095381986,"exper0_location_200"
"exper0_location_201","Nb_2",0,0,0.0363525130393866,0.0243316222972386,0,0.165050643229689,0,0.015207601049583,0,0,0.0123770164358877,0,0,0,0.136684236776884,0.0850687134311202,0,0,0,0.000957315077764726,0,0,0,0,0,0.0658840557885197,0.00822628581140176,0,0,0.0860368270615624,0.275571176751813,0,0,0,0,0.0154190849916509,0,0,0,0,0,0,0,0,0,0,0,0.0728329082574977,0,0.275571176751813,"exper0_location_201"
"exper0_location_202","Ext_L5_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626472686581669,0,0,0,0.0202143918267717,0,0,0.00337889804463901,0,0,0.00424566833430161,0.0405253245858438,0,0,0.825957987598351,0.000946945413779271,0,0,0,0,0.0170857204323353,0,0,0.0195738196345931,0,0,0,0,0.00542397547121794,0,0,0,0,0,0.825957987598351,"exper0_location_202"
"exper0_location_203","Ext_ClauPyr",0,0.0140803497282138,0,0,0,0,0,0.0419491475014196,0,0,0,0.0552424699944206,0,0,0,0.0233218747288008,0,0,0,0,0,0,0,0,0,0,0.0893844921571094,0,0,0,0.205404120194911,0,0,0,0,0.0135181674535671,0,0.53948627263051,0.0176131056110479,0,0,0,0,0,0,0,0,0,0,0.53948627263051,"exper0_location_203"
"exper0_location_204","Unk_1",0,0.0886647949485983,0,0.0360027504233458,0,0,0,0.106471752639464,0,0,0.017057954766402,0,0,0,0,0,0,0,0,0.0959756281777247,0.0272822570543811,0,0,0,0,0.0227352745754212,0.314879326584514,0,0,0,0,0,0,0,0,0,0,0,0.0345351612041389,0,0,0.161184397670644,0,0.0282821294569057,0,0,0,0.0669285724984608,0,0.314879326584514,"exper0_location_204"
"exper0_location_205","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623645902149613,0,0,0,0,0,0,0,0,0,0,0,0,0.0406949001644744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891758556844789,0,0.00518195277577558,0,0,0,0,0,0.891758556844789,"exper0_location_205"
"exper0_location_206","Ext_Thal_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.231143372288262,0,0,0,0,0,0,0,0,0,0,0,0,0.011167664748081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757688962963658,0,0,0,0,0,0,0,0.757688962963658,"exper0_location_206"
"exper0_location_207","Ext_Thal_2",0,0.0777645246200503,0,0,0,0,0,0,0.00956698069617076,0,0,0,0,0.020267296843942,0.0946306201394596,0,0,0,0,0,0.00405962407937024,0,0,0,0,0.0195978090173969,0.0457935714224066,0,0,0,0.00932964137932695,0,0,0,0,0.0488104520761765,0,0,0.00776302844987761,0,0,0.510082099940947,0.0174641600954028,0.0175404541472433,0,0.0751955054870636,0,0.0421342316051658,0,0.510082099940947,"exper0_location_207"
"exper0_location_208","Astro_THAL_lat",0,0,0,0,0.0123132266956482,0,0.10585258689467,0,0.0102892979267515,0.198449169100327,0,0,0,0,0,0,0,0,0.00230951501363225,0,0,0,0,0,0,0,0,0.134425972922966,0,0,0,0,0,0.299750001718725,0.0179780886771299,0.00731712824214494,0,0,0.00757456924629108,0,0,0.0313372225261182,0.0420022464174102,0,0.103765586818453,0,0.0266353877997321,0,0,0.299750001718725,"exper0_location_208"
"exper0_location_209","Inh_6",0,0.226028804978504,0,0,0,0,0.00276104241685528,0,0.0158127853165118,0,0,0,0,0.0144413809571639,0.116906786569208,0,0,0,0,0,0.00759632689636494,0,0,0,0,0.0299413131399179,0.00364884860046822,0,0,0,0.00673724590982539,0,0,0,0,0.155791663932749,0,0,0.0208456532752887,0,0,0.123069103705231,0.0545229229153116,0,0,0.0779293355603277,0,0.143966785826272,0,0.226028804978504,"exper0_location_209"
"exper0_location_210","Astro_THAL_lat",0,0.0016449502535729,0,0,0,0,0.107297112504867,0,0,0.317912089064694,0,0,0,0,0,0,0,0,0.00103035493298627,0,0,0,0,0,0,0,0,0.0695278926385851,0,0,0,0,0,0.404863546808289,0.00512224787762822,0,0,0,0,0,0,0.0178719674803215,0.0104570645194702,0,0.0553796794996549,0,0.00889309441993128,0,0,0.404863546808289,"exper0_location_210"
"exper0_location_211","Ext_ClauPyr",0,0.0801375603773768,0,0,0,0.0543298184301461,0.0133968052187474,0,0.0972817882477303,0,0,0,0,0,0.0813969678536252,0,0,0,0.0063702445015787,0,0.00429843560185311,0,0,0,0,0.0103232721225656,0.0108385162602029,0,0,0,0.0107882264413597,0.0080521651090488,0,0,0.0127297997461479,0.176422883973503,0,0.207448173959837,0.168096767733565,0,0,0,0.0377018010028467,0,0.0114625452457015,0,0.00892422817416439,0,0,0.207448173959837,"exper0_location_211"
"exper0_location_212","Inh_6",0,0.163109961321323,0,0,0.014367805483802,0.0323966103435464,0.0241016641728111,0,0.0141311480032688,0.0750312837372066,0,0,0,0,0.101664957543018,0,0,0,0.00336622309056395,0,0.00281167757096646,0,0,0,0,0.0374624093853741,0,0.115375757707579,0,0,0.0118718337086262,0.0112782074059085,0,0,0.0152585607473414,0.0779191056260798,0,0,0.0161086328928815,0,0,0.0555844807505452,0.0925701694099961,0,0.102741055789105,0,0.0107128507371085,0.0221356045729487,0,0.163109961321323,"exper0_location_212"
"exper0_location_213","Inh_6",0,0.523204978349839,0,0,0,0,0,0,0.0230329883282969,0,0,0,0,0.0164449437820554,0.0856071828592573,0,0,0,0,0.00974025473586511,0.00524549351766145,0,0,0,0,0.0203496330081339,0.0119128444309167,0,0,0,0.0707958689744236,0,0,0,0.0133119464925313,0.0916439920953352,0,0,0.0157034987486977,0,0,0.0209364018435365,0.0299596905869426,0.0167017113584478,0.0119892293625601,0,0.00933816211648264,0.0240811794090166,0,0.523204978349839,"exper0_location_213"
"exper0_location_214","Ext_L5_2",0,0.144011672984866,0,0.0124688629233946,0,0,0,0.0603087936146152,0.0249220429712045,0,0.0615905678004923,0,0,0,0,0,0,0,0,0.0688877962644479,0.00440764376244592,0,0,0,0,0.035201238448701,0.109766521447665,0,0,0.185911043156149,0.0138732860539864,0,0,0,0,0.0597528340263522,0,0,0.0696445686582496,0,0,0.1033237973093,0,0.04592933057813,0,0,0,0,0,0.185911043156149,"exper0_location_214"
"exper0_location_215","Ext_Pir",0,0.146905572593942,0,0,0,0.201980494742158,0,0,0,0,0.154158213576119,0,0,0,0,0,0,0,0,0.0219441857420864,0,0,0,0,0,0.183278929077036,0.0192958775248626,0,0,0.0427659261039686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356624945491592,0,0,0,0.194008306090669,0,0.201980494742158,"exper0_location_215"
"exper0_location_216","Nb_1",0,0.0782461459771742,0.00528930808743896,0,0.0271897926278795,0.00165095449747729,0,0,0,0,0.0552407307166198,0,0,0,0.055153159446486,0,0,0,0,0.00804753284035436,0,0,0,0,0,0.0994469133187176,0.0817856933707808,0,0,0.130414226403577,0.0873442407626261,0,0,0,0,0.014262197506431,0,0,0,0,0,0,0,0.0148018438972157,0,0,0,0.341127260547222,0,0.341127260547222,"exper0_location_216"
"exper0_location_217","Inh_Vip",0,0.0495624843305254,0,0.00855804567064039,0,0.251016233690408,0,0.0141937328606312,0,0,0.000757386018077042,0.373142072302562,0,0,0,0,0,0,0,0,0.00377713578798217,0,0,0,0,0.148386865261241,0.00984727055921178,0,0,0,0,0,0,0,0,0,0,0,0,0.0225077649689925,0.0938429450732624,0,0,0.0244080634764649,0,0,0,0,0,0.373142072302562,"exper0_location_217"
"exper0_location_218","Ext_Pir",0.216691674016538,0,0,0.00755768235454056,0,0.535872157004625,0,0.012544157145072,0,0,0.00348917567604837,0,0,0,0,0.0142947823208464,0,0.00665172956920104,0,0,0,0,0.0654948982737034,0,0,0,0.00470589982523259,0,0,0.0549783898362553,0,0,0,0,0,0.00430786530572619,0,0,0,0.0734115886722107,0,0,0,0,0,0,0,0,0,0.535872157004625,"exper0_location_218"
"exper0_location_219","Ext_L56",0.121108652634812,0,0.0552690864416932,0,0,0.0576531612131282,0,0,0,0,0,0,0,0,0,0.0758166556484042,0,0.0142040313940301,0.289654758581452,0,0,0,0.115365603789122,0.226722842853535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442052074438238,0,0,0,0,0,0,0,0,0,0.289654758581452,"exper0_location_219"
"exper0_location_220","Ext_Pir",0.0190640443465169,0,0,0,0,0.832587629420581,0,0,0,0,0,0,0,0,0,0,0,0.0225676182218514,0,0,0,0,0.118587769276769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719293873428144,0,0,0,0,0,0,0,0,0,0.832587629420581,"exper0_location_220"
"exper0_location_221","Ext_Pir",0,0,0,0,0,0.738481573455753,0,0,0,0,0,0,0,0,0,0,0,0.0348018191870293,0,0,0,0,0.218490709231055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822589812616204,0,0,0,0,0,0,0,0,0,0.738481573455753,"exper0_location_221"
"exper0_location_222","Ext_Pir",0.0360170607040649,0,0.174218727725514,0,0,0.298972282578307,0,0,0,0,0,0,0,0,0,0,0,0.0237758165073088,0.0393673215353593,0,0,0,0.17969631839027,0.159783228589743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881692439694322,0,0,0,0,0,0,0,0,0,0.298972282578307,"exper0_location_222"
"exper0_location_223","Ext_L23",0.151910557029172,0,0,0,0,0.0425701567595706,0,0,0,0,0,0,0,0,0,0.0214713327293231,0,0.0414901188822927,0.0259552911783815,0,0,0,0.662555297257307,0.0179134509597619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361337952041911,0,0,0,0,0,0,0,0,0,0.662555297257307,"exper0_location_223"
"exper0_location_224","Ext_Pir",0,0,0,0,0,0.856548577484951,0,0,0,0,0,0,0,0,0,0,0,0.0128424211284168,0,0,0,0,0.0933829207308098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372260806558226,0,0,0,0,0,0,0,0,0,0.856548577484951,"exper0_location_224"
"exper0_location_225","Micro",0.0160255561481901,0,0.260122517781961,0,0,0.18241252274723,0.0582756476877516,0,0,0,0,0,0,0,0,0.0226213706348447,0,0.0148321008648246,0.235227594681876,0,0,0,0.049414922489661,0.0576247427580866,0,0,0,0,0,0,0,0,0,0,0.0242054565823105,0,0,0,0,0.0197414447153181,0,0,0.0206770031791589,0,0.0218119961613269,0,0.0170071235674593,0,0,0.260122517781961,"exper0_location_225"
"exper0_location_226","Micro",0.0636057592778366,0,0.358759493241679,0,0,0.0732147706506297,0.0196969848030382,0,0,0,0,0,0,0,0,0.0295294013250115,0,0,0.195503316214967,0,0,0,0.142627243603709,0.115154768466394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190826241673494,0,0,0,0,0,0,0,0,0,0.358759493241679,"exper0_location_226"
"exper0_location_227","Ext_L56",0.0172880399003229,0,0.0804450580504972,0,0,0.326513042521288,0,0,0,0,0,0,0,0,0,0.0776162092194524,0,0,0.42551736385416,0,0,0,0.0134144295107183,0.0012808767196764,0,0,0.0133027052578783,0,0,0,0,0,0,0,0,0,0,0,0,0.0446222749660065,0,0,0,0,0,0,0,0,0,0.42551736385416,"exper0_location_227"
"exper0_location_228","Ext_L23",0.0261711087097302,0,0,0,0,0.0993075358926787,0,0.00990927139381858,0,0,0,0,0,0,0,0.0257379553997707,0,0,0.0102176974979339,0,0,0,0.766180277989724,0,0,0,0.0377765330210586,0,0,0,0,0,0,0,0,0,0,0,0,0.0246996200952858,0,0,0,0,0,0,0,0,0,0.766180277989724,"exper0_location_228"
"exper0_location_229","Ext_L23",0,0,0,0,0,0.298625441013352,0,0,0,0,0,0,0,0,0,0,0,0,0.100657509073947,0,0,0,0.330527635700171,0.000823915523578049,0,0,0.0277367443276853,0,0,0,0,0,0,0,0,0,0,0,0,0.241628754361267,0,0,0,0,0,0,0,0,0,0.330527635700171,"exper0_location_229"
"exper0_location_230","Ext_L23",0,0,0,0.0126087350736801,0.0579856028439796,0.11443541014344,0.0156164120863367,0.0610587944915566,0.029362821168227,0,0,0,0,0,0,0.0431298236526578,0,0,0.149191204884183,0,0,0,0.267687574982188,0.0387985379040427,0,0.0156256782278446,0.0705178169925958,0,0,0,0,0,0,0,0,0,0,0,0.0188256719921159,0.0315850981377463,0,0,0.0425260395170485,0,0,0,0,0.0310447779023574,0,0.267687574982188,"exper0_location_230"
"exper0_location_231","Ext_L23",0.1849765480776,0,0,0,0,0.0281841942205872,0.0348616570913698,0,0.0145690944468691,0,0,0,0,0,0,0,0,0.0264439549109754,0.163148059007051,0,0,0,0.324777102089417,0.0730396270631319,0,0,0,0,0,0,0,0,0,0,0.0257529358017098,0,0,0,0.00673091421714721,0.040694093376788,0,0,0.0355266061179816,0,0.0232047674004421,0,0.0180904461789301,0,0,0.324777102089417,"exper0_location_231"
"exper0_location_232","Micro",0,0,0.254340775783226,0,0,0.174613161944492,0.0284754621984566,0,0,0,0,0,0,0,0,0.0392528422135805,0,0,0.1118145385775,0,0,0,0.208199014501183,0.0122902458070623,0,0,0,0,0,0,0,0,0,0,0.0265198496380025,0,0,0,0,0.0182649804613157,0,0,0.0836753406505564,0,0.0239044208700866,0,0.0186493673545383,0,0,0.254340775783226,"exper0_location_232"
"exper0_location_233","Ext_L23",0.115998098449346,0,0,0,0,0.0687033750759932,0,0,0,0,0,0,0,0,0,0.0181152555658998,0,0.0112581927670887,0.26082822674905,0,0,0,0.379546713612064,0.0281000628857672,0,0,0.00345136373439415,0,0,0.0406088414874694,0,0,0,0,0,0,0,0,0,0.0733898696729282,0,0,0,0,0,0,0,0,0,0.379546713612064,"exper0_location_233"
"exper0_location_234","Nb_2",0,0,0.145284693183027,0.0567724234125482,0.031861881601576,0,0.00596261176875077,0.054071026201975,0.0154852174184042,0,0,0,0,0,0.0614866224712802,0,0,0,0,0,0,0,0,0,0,0.0323797629712641,0.00483606274321296,0,0,0,0.288861043594541,0,0.0221540267265253,0,0.032807080724403,0,0,0,0.00715677845693087,0,0,0,0.127172153061356,0,0.0295832373173348,0,0.0230979829863785,0.0610273953604927,0,0.288861043594541,"exper0_location_234"
"exper0_location_235","Astro_AMY_CTX",0,0.0150243960518097,0,0.0441270626318481,0.0167489252800058,0,0.00636421599360312,0.0581676909550942,0.0227735508705935,0,0,0,0,0,0,0,0,0,0.00375815840307639,0,0,0,0,0,0,0.0242096088478746,0.0162256521355085,0.0756691581936822,0,0.0198885054828987,0.0324566920152099,0,0.0145074827890604,0,0.152113630432728,0.0078878637508853,0,0,0.0105355757427276,0,0,0,0.165702343658211,0,0.104245150131945,0,0.191695907338775,0.0178984292944631,0,0.191695907338775,"exper0_location_235"
"exper0_location_236","Ext_Hpc_CA1",0,0.0132945395513582,0.0176014020460567,0.0385857568945858,0,0,0,0.225582853215717,0,0,0,0,0,0,0,0,0.586892099350449,0,0,0.00982411176164682,0,0,0,0,0,0.0127211971213916,0.0677184729281653,0,0,0,0.000911770073738887,0,0,0,0,0.00547013196992052,0,0,0,0,0,0,0,0,0,0,0,0.0213976650869704,0,0.586892099350449,"exper0_location_236"
"exper0_location_237","Ext_Hpc_CA1",0,0.012079040841467,0.0114958513144875,0.00528743157267784,0,0,0,0.0289614565562704,0,0,0,0,0,0,0,0,0.855620098158212,0,0,0,0.000783385188388819,0,0,0,0,0.00847563169871756,0.0510914503761905,0,0,0,0,0.00490198751742174,0,0,0.00477515469727397,0.00268619677394978,0,0,0,0,0,0,0,0,0.00430131236013218,0,0.00335118871729764,0.00618981422751252,0,0.855620098158212,"exper0_location_237"
"exper0_location_238","Ext_Hpc_CA1",0,0,0,0,0,0,0,0.0137736800590183,0,0,0,0,0,0,0,0,0.820304125758097,0,0,0,0,0,0,0,0,0,0.022499040365679,0.02694066217006,0,0,0,0,0,0,0.0301467541626521,0,0,0,0,0,0,0,0.0164395041246843,0,0.0199194044713032,0,0.0499768288885063,0,0,0.820304125758097,"exper0_location_238"
"exper0_location_239","Ext_Hpc_CA1",0,0,0,0,0,0,0,0.0239525801007176,0,0,0,0,0,0,0,0,0.614166882909802,0,0,0,0,0,0,0,0,0,0.0296085385534188,0.0578653698663019,0,0,0,0,0,0,0.0718901610504739,0,0,0,0,0,0,0,0.0500400416554498,0,0.0450093078366882,0,0.107467118027147,0,0,0.614166882909802,"exper0_location_239"
"exper0_location_240","Ext_Hpc_CA1",0,0,0,0.0276448734565072,0.0116435833554093,0,0,0.0813433308243046,0,0,0,0,0,0,0,0,0.290990909270651,0,0,0,0,0,0,0,0,0,0.0395608007952486,0.104535849964619,0,0,0.0196001112742644,0,0.0099094502251661,0,0.0924408502644267,0,0,0,0,0,0,0,0.105650635544818,0,0.058697667550609,0,0.147221295054356,0.01076064241962,0,0.290990909270651,"exper0_location_240"
"exper0_location_241","Ext_L5_2",0,0.0333366880062068,0,0,0,0,0,0.0428240494820964,0,0,0,0,0,0,0.1547594037053,0,0,0,0,0,0.00736863780907427,0,0,0,0,0.188176635386531,0.18016961668074,0,0,0.220701116272092,0.00628626809984604,0.120861684874562,0,0,0,0,0,0,0,0,0,0,0,0.0262166264340181,0,0,0,0.0192992732495326,0,0.220701116272092,"exper0_location_241"
"exper0_location_242","Inh_Pvalb",0,0.00869651289304508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449022226627062,0,0,0,0,0,0.11510249509233,0.0456213296909117,0,0,0.140024828805315,0.0906745749186894,0.537579055614929,0,0,0,0.00414179601385726,0,0,0,0,0,0,0,0.0132571843082158,0,0,0,0,0,0.537579055614929,"exper0_location_242"
"exper0_location_243","Nb_2",0,0.0317033159934789,0.00196565384206827,0,0,0,0,0.0103061237472625,0,0,0,0,0,0,0.0154897207134377,0,0,0,0,0,0,0,0,0,0,0.00124712911287763,0.015882936900607,0,0,0,0.666474069088347,0.243173758877641,0,0,0,0.0122996365429155,0,0,0,0,0,0,0,0.00145765518136444,0,0,0,0,0,0.666474069088347,"exper0_location_243"
"exper0_location_244","Inh_Pvalb",0,0.0312436399767579,0,0,0,0,0,0,0,0,0.0178619659521176,0,0,0,0,0,0,0,0,0.10773167127621,0.026617488138173,0,0,0,0,0.0980623764322234,0.0626979141777463,0,0,0.191989322580144,0.0157628975970479,0.395356270428086,0,0,0,0,0,0,0,0,0,0,0,0.0526764534414936,0,0,0,0,0,0.395356270428086,"exper0_location_244"
