ENSEMBL,means_sample_effectsample_5705STDY8058280,means_sample_effectsample_5705STDY8058281
ENSMUSG00000039137,0.005154996179044247,0.00509196100756526
ENSMUSG00000039105,0.00802556425333023,0.017584161832928658
ENSMUSG00000028364,0.0013550904113799334,0.0016125587280839682
ENSMUSG00000028370,0.0033650784753262997,0.0013767214259132743
ENSMUSG00000028373,0.1599891036748886,0.1381015181541443
ENSMUSG00000051675,0.012703204527497292,0.008564802818000317
ENSMUSG00000086364,0.004049725830554962,0.004502219147980213
ENSMUSG00000028351,0.09954137355089188,0.08993535488843918
ENSMUSG00000039298,0.030241915956139565,0.012898089364171028
ENSMUSG00000039270,0.0296638086438179,0.03390518203377724
ENSMUSG00000008305,0.014951148070394993,0.01669529266655445
ENSMUSG00000086027,0.00941370241343975,0.020161954686045647
ENSMUSG00000049122,0.01510375365614891,0.015575294382870197
ENSMUSG00000028397,0.06708426028490067,0.057986050844192505
ENSMUSG00000028399,1.2047557830810547,1.1008819341659546
ENSMUSG00000110373,0.01710755005478859,0.016576241701841354
ENSMUSG00000048706,0.007941699586808681,0.005861037410795689
ENSMUSG00000028402,0.02034621126949787,0.023327209055423737
ENSMUSG00000085022,6.231712904991582e-05,1.9194027117919177e-05
ENSMUSG00000008575,0.0843265950679779,0.06712458282709122
ENSMUSG00000087413,0.003088398138061166,0.0025111983995884657
ENSMUSG00000028403,0.0218267273157835,0.02772405743598938
ENSMUSG00000059049,0.0020299283787608147,0.0015499184373766184
ENSMUSG00000038172,0.013554684817790985,0.013223163783550262
ENSMUSG00000028483,0.032374244183301926,0.05093442276120186
ENSMUSG00000028484,0.06342831254005432,0.11288630962371826
ENSMUSG00000052407,0.008156023919582367,0.013360055163502693
ENSMUSG00000028487,0.0005793541786260903,0.000998450443148613
ENSMUSG00000038070,0.031385842710733414,0.0286713819950819
ENSMUSG00000028488,0.06657523661851883,0.0568750761449337
ENSMUSG00000066113,0.01787116564810276,0.029062967747449875
ENSMUSG00000070934,0.0068825832568109035,0.01658247970044613
ENSMUSG00000038047,0.0045641646720469,0.006319145206362009
ENSMUSG00000038024,0.026634151116013527,0.03824892267584801
ENSMUSG00000028495,0.003826993517577648,0.007634835317730904
ENSMUSG00000037996,0.2187720239162445,0.21097712218761444
ENSMUSG00000028496,0.07399728894233704,0.060766179114580154
ENSMUSG00000038368,0.049914754927158356,0.04552500322461128
ENSMUSG00000028497,0.015236658044159412,0.011595490388572216
ENSMUSG00000070923,0.003516766708344221,0.009263184852898121
ENSMUSG00000008489,0.03519288823008537,0.03734491392970085
ENSMUSG00000028578,0.01660783402621746,0.01853756606578827
ENSMUSG00000028577,0.02158420905470848,0.019588802009820938
ENSMUSG00000028576,0.0232838187366724,0.012522496283054352
ENSMUSG00000049799,0.01552586443722248,0.02506789192557335
ENSMUSG00000006386,0.009280980564653873,0.011861195787787437
ENSMUSG00000062627,0.044419482350349426,0.0668906569480896
ENSMUSG00000052684,0.004646920133382082,0.007532661315053701
ENSMUSG00000087366,0.004326730500906706,0.004607025999575853
ENSMUSG00000028573,0.021603113040328026,0.01454849075525999
ENSMUSG00000028572,0.017652858048677444,0.01735880970954895
ENSMUSG00000081225,0.003042645985260606,0.0028079731855541468
ENSMUSG00000052914,0.0025526771787554026,0.0019409505184739828
ENSMUSG00000048747,0.005676853936165571,0.007886993698775768
ENSMUSG00000028565,0.06923075765371323,0.06416856497526169
ENSMUSG00000046683,4.1258968849433586e-05,1.951502235897351e-05
ENSMUSG00000028563,0.013684408739209175,0.025012722238898277
ENSMUSG00000061859,0.02111227624118328,0.01669834926724434
ENSMUSG00000028560,0.005350098013877869,0.017615532502532005
ENSMUSG00000028556,0.035162974148988724,0.033823415637016296
ENSMUSG00000028553,0.0037295047659426928,0.004442393314093351
ENSMUSG00000028550,0.02639022469520569,0.024187389761209488
ENSMUSG00000086592,0.0030273720622062683,0.0025183570105582476
ENSMUSG00000073792,0.006502446252852678,0.009750363416969776
ENSMUSG00000028549,0.022429615259170532,0.03353867679834366
ENSMUSG00000073791,0.00498603843152523,0.0038230775389820337
ENSMUSG00000025791,0.00789682287722826,0.006406261119991541
ENSMUSG00000035305,0.008992458693683147,0.006200841162353754
ENSMUSG00000069733,6.182886136230081e-05,7.729980279691517e-05
ENSMUSG00000028532,0.011775930412113667,0.015427536331117153
ENSMUSG00000035275,0.011128178797662258,0.012073211371898651
ENSMUSG00000028530,0.027206838130950928,0.03513343259692192
ENSMUSG00000086782,0.024374768137931824,0.011604328639805317
ENSMUSG00000087361,0.02189018577337265,0.019199930131435394
ENSMUSG00000028527,0.002363701583817601,0.0037718680687248707
ENSMUSG00000028528,0.07414373755455017,0.059983860701322556
ENSMUSG00000035212,0.0037124447990208864,0.004502229858189821
ENSMUSG00000057722,0.002014850964769721,0.001160958781838417
ENSMUSG00000028525,0.3325302302837372,0.2720626890659332
ENSMUSG00000028524,0.11175515502691269,0.10275278985500336
ENSMUSG00000085181,0.031134357675909996,0.02129117213189602
ENSMUSG00000035126,0.008225901052355766,0.008480247110128403
ENSMUSG00000028522,0.03142920881509781,0.03846268728375435
ENSMUSG00000028521,0.00742348050698638,0.010546916164457798
ENSMUSG00000035069,0.004411947913467884,0.007600545417517424
ENSMUSG00000028519,0.17181403934955597,0.18004362285137177
ENSMUSG00000078612,0.004825709853321314,0.003449810203164816
ENSMUSG00000028518,0.016331901773810387,0.014546998776495457
ENSMUSG00000028517,0.01473710685968399,0.018657464534044266
ENSMUSG00000028514,0.048959698528051376,0.034134648740291595
ENSMUSG00000034926,0.008106425404548645,0.00430434150621295
ENSMUSG00000025413,0.027220601215958595,0.019639648497104645
ENSMUSG00000034853,0.0022976254113018513,0.0016551653388887644
ENSMUSG00000061887,0.031108757480978966,0.021170638501644135
ENSMUSG00000028619,0.00604470819234848,0.007718694396317005
ENSMUSG00000028618,0.04911335930228233,0.03808077797293663
ENSMUSG00000028617,0.003991477191448212,0.007532517425715923
ENSMUSG00000063172,0.0044462415389716625,0.00948574859648943
ENSMUSG00000057375,0.009653761982917786,0.022845283150672913
ENSMUSG00000028614,0.003957422915846109,0.002853420563042164
ENSMUSG00000034762,0.003323603654280305,0.0025406128261238337
ENSMUSG00000085549,0.0012765979627147317,0.0010296329855918884
ENSMUSG00000028613,0.016155842691659927,0.01441276166588068
ENSMUSG00000073779,0.00779818557202816,0.0071863820776343346
ENSMUSG00000028609,0.003409501863643527,0.004504422191530466
ENSMUSG00000028608,0.004400788806378841,0.009977061301469803
ENSMUSG00000028603,0.002962336642667651,0.002605987712740898
ENSMUSG00000028601,0.002661243313923478,0.0036748037673532963
ENSMUSG00000034636,0.0396171510219574,0.03277261182665825
ENSMUSG00000048351,0.00392635865136981,0.004559716675430536
ENSMUSG00000034610,0.06677557528018951,0.07805866748094559
ENSMUSG00000063800,0.007382515352219343,0.013242724351584911
ENSMUSG00000028587,0.00745534710586071,0.017377842217683792
ENSMUSG00000028582,0.008311200886964798,0.017461052164435387
ENSMUSG00000091985,0.005157423205673695,0.006654438562691212
ENSMUSG00000034557,0.056393761187791824,0.07619090378284454
ENSMUSG00000094958,0.06435160338878632,0.08751162141561508
ENSMUSG00000028568,0.009800257161259651,0.017629515379667282
ENSMUSG00000028567,0.00904493685811758,0.011244641616940498
ENSMUSG00000003411,0.006849722005426884,0.005119930487126112
ENSMUSG00000053510,0.08960239589214325,0.056329045444726944
ENSMUSG00000028559,0.05647042393684387,0.08070161938667297
ENSMUSG00000028552,0.03535830229520798,0.03700874373316765
ENSMUSG00000028555,0.0032115639187395573,0.004082747735083103
ENSMUSG00000028557,0.016918281093239784,0.010360965505242348
ENSMUSG00000010517,0.08393209427595139,0.08171553909778595
ENSMUSG00000028546,0.025216244161128998,0.02183365821838379
ENSMUSG00000061298,0.125615656375885,0.11454154551029205
ENSMUSG00000034401,0.0029981150291860104,0.0031855895649641752
ENSMUSG00000087194,0.0037675376515835524,0.006659339647740126
ENSMUSG00000078598,0.002088140929117799,0.002517558867111802
ENSMUSG00000070867,0.003346829442307353,0.002917148405686021
ENSMUSG00000085323,0.0002953205839730799,0.00020538143871817738
ENSMUSG00000055198,0.0001733119279379025,0.00022452817938756198
ENSMUSG00000028719,0.01289422158151865,0.013089396990835667
ENSMUSG00000028717,0.00017435269546695054,0.00044347226503305137
ENSMUSG00000047155,0.003941412083804607,0.0034892908297479153
ENSMUSG00000034210,0.014823243021965027,0.018622320145368576
ENSMUSG00000028710,0.01227774191647768,0.020024361088871956
ENSMUSG00000028708,0.007362438831478357,0.008851333521306515
ENSMUSG00000034185,0.0004898761981166899,0.0003181616775691509
ENSMUSG00000034171,0.025077898055315018,0.02131500281393528
ENSMUSG00000063882,0.0180648323148489,0.01706187054514885
ENSMUSG00000028703,0.010324235074222088,0.009121929295361042
ENSMUSG00000028700,0.013963747769594193,0.029350630939006805
ENSMUSG00000028701,0.007361487485468388,0.006853429600596428
ENSMUSG00000003810,0.051158174872398376,0.04725998267531395
ENSMUSG00000028696,0.0030238302424550056,0.010950219817459583
ENSMUSG00000055900,0.005510316230356693,0.0018007097532972693
ENSMUSG00000034042,0.01978582888841629,0.016882525756955147
ENSMUSG00000028693,0.012497574090957642,0.013656462542712688
ENSMUSG00000028692,0.01737038604915142,0.016932381317019463
ENSMUSG00000028691,0.015944156795740128,0.03555278852581978
ENSMUSG00000033985,0.009831152856349945,0.016854170709848404
ENSMUSG00000033948,0.024398019537329674,0.02645735628902912
ENSMUSG00000046861,0.00794209260493517,0.004415350966155529
ENSMUSG00000028683,0.013933557085692883,0.027427174150943756
ENSMUSG00000028680,0.002982265315949917,0.0028143995441496372
ENSMUSG00000047675,0.0297371968626976,0.0285659097135067
ENSMUSG00000028677,0.10895983874797821,0.10104646533727646
ENSMUSG00000086876,0.00485594104975462,0.004497676156461239
ENSMUSG00000033423,0.04427513852715492,0.03257133811712265
ENSMUSG00000009640,0.0014149077469483018,0.00376895722001791
ENSMUSG00000028542,0.005420612171292305,0.005023036152124405
ENSMUSG00000078588,0.005108325742185116,0.0017273605335503817
ENSMUSG00000028541,0.0048910570330917835,0.0024695745669305325
ENSMUSG00000033379,0.1601279079914093,0.22684605419635773
ENSMUSG00000033365,0.003789900103583932,0.006258935201913118
ENSMUSG00000028538,0.06633227318525314,0.03407055884599686
ENSMUSG00000086554,0.007803475018590689,0.005967312958091497
ENSMUSG00000033326,0.0120930727571249,0.006291685625910759
ENSMUSG00000033295,0.011220449581742287,0.00987718254327774
ENSMUSG00000033253,0.006307353265583515,0.007260179612785578
ENSMUSG00000006392,0.008632306940853596,0.007894270122051239
ENSMUSG00000006390,0.003862817771732807,0.005404561758041382
ENSMUSG00000033191,0.00011188460484845564,3.9168739021988586e-05
ENSMUSG00000028729,0.00666778814047575,0.00560257351025939
ENSMUSG00000087238,0.00020627300546038896,0.00010797305731102824
ENSMUSG00000028645,0.004663432948291302,0.003188171423971653
ENSMUSG00000078584,0.006886141374707222,0.0049284775741398335
ENSMUSG00000028641,0.003308176761493087,0.004500403068959713
ENSMUSG00000028639,0.03470102697610855,0.023909080773591995
ENSMUSG00000060288,0.0040910569950938225,0.0029302099719643593
ENSMUSG00000028637,0.019913891330361366,0.01950761303305626
ENSMUSG00000048899,0.0038463857490569353,0.003047014819458127
ENSMUSG00000032998,0.035691384226083755,0.024611888453364372
ENSMUSG00000028634,0.12642955780029297,0.06700962036848068
ENSMUSG00000000085,0.06411248445510864,0.08003336191177368
ENSMUSG00000028633,0.010600915178656578,0.00808749534189701
ENSMUSG00000032897,0.04010478034615517,0.027025695890188217
ENSMUSG00000032890,0.010533190332353115,0.009118045680224895
ENSMUSG00000032870,0.030897090211510658,0.027759360149502754
ENSMUSG00000043207,0.007979689165949821,0.006455964408814907
ENSMUSG00000049878,0.03865800425410271,0.054939739406108856
ENSMUSG00000028657,0.03869545832276344,0.03602214902639389
ENSMUSG00000028656,0.02096133679151535,0.01864587515592575
ENSMUSG00000028653,0.01328905951231718,0.008546501398086548
ENSMUSG00000028651,0.0027449913322925568,0.00400442723184824
ENSMUSG00000046093,0.003874814370647073,0.0074264053255319595
ENSMUSG00000032744,2.0067611330887303e-05,0.0001573576155351475
ENSMUSG00000011257,0.024719616398215294,0.012034105136990547
ENSMUSG00000028649,0.32057926058769226,0.24752236902713776
ENSMUSG00000087307,0.0033064591698348522,0.0037149949930608273
ENSMUSG00000028648,0.0060125356540083885,0.01707729510962963
ENSMUSG00000023075,0.023631658405065536,0.009448726661503315
ENSMUSG00000043333,0.0009046549093909562,0.0012345212744548917
ENSMUSG00000097337,0.007524687796831131,0.007114943116903305
ENSMUSG00000028647,0.02615104615688324,0.06493998318910599
ENSMUSG00000085875,0.006196478847414255,0.00942804291844368
ENSMUSG00000028646,0.0062427883967757225,0.005865816026926041
ENSMUSG00000098760,0.0112968310713768,0.009225007146596909
ENSMUSG00000090125,0.0035731494426727295,0.002850980730727315
ENSMUSG00000028907,0.012508292682468891,0.012308510951697826
ENSMUSG00000028902,0.006634775549173355,0.008413666859269142
ENSMUSG00000028894,0.018328070640563965,0.014178884215652943
ENSMUSG00000028890,0.0075292568653821945,0.014699677936732769
ENSMUSG00000078570,0.005418095272034407,0.009357193484902382
ENSMUSG00000028889,0.002792822662740946,0.005655522923916578
ENSMUSG00000042763,0.0021427900064736605,0.00393265625461936
ENSMUSG00000028876,0.021301118656992912,0.018643666058778763
ENSMUSG00000044730,0.0037964133080095053,0.006776357069611549
ENSMUSG00000087011,0.0021258085034787655,0.0017250089440494776
ENSMUSG00000028871,0.002133474452421069,0.0020450076553970575
ENSMUSG00000028869,0.014815081842243671,0.016534842550754547
ENSMUSG00000050213,0.002951173111796379,0.00229199999012053
ENSMUSG00000028863,0.019748752936720848,0.019354762509465218
ENSMUSG00000001985,0.02459530532360077,0.01739904098212719
ENSMUSG00000028859,0.0012777306837961078,0.0013890854315832257
ENSMUSG00000028861,0.011786818504333496,0.009420402348041534
ENSMUSG00000042616,0.011637827381491661,0.008244329132139683
ENSMUSG00000042608,0.014714720658957958,0.011066467501223087
ENSMUSG00000043962,0.028121357783675194,0.0386224165558815
ENSMUSG00000028849,0.03638108819723129,0.020085347816348076
ENSMUSG00000028847,0.012474282644689083,0.01243487186729908
ENSMUSG00000042558,0.009350408799946308,0.010495132766664028
ENSMUSG00000028842,0.07460223138332367,0.10853815078735352
ENSMUSG00000041530,0.013626858592033386,0.01490681990981102
ENSMUSG00000042500,0.010873006656765938,0.0105212377384305
ENSMUSG00000073755,0.003836778225377202,0.003499960759654641
ENSMUSG00000028837,0.020394058898091316,0.03837774693965912
ENSMUSG00000028833,0.013302475214004517,0.022323209792375565
ENSMUSG00000028830,0.03187023475766182,0.048066578805446625
ENSMUSG00000042446,0.0979376807808876,0.1020592674612999
ENSMUSG00000028820,0.10793708264827728,0.07935227453708649
ENSMUSG00000043872,0.011846973560750484,0.01693645864725113
ENSMUSG00000042408,0.026237379759550095,0.023353390395641327
ENSMUSG00000042388,0.02706381119787693,0.020794803276658058
ENSMUSG00000042380,0.007282199803739786,0.003198541235178709
ENSMUSG00000087470,4.142135367146693e-05,3.833334631053731e-05
ENSMUSG00000028804,0.11112178862094879,0.07508709281682968
ENSMUSG00000087459,0.01919759437441826,0.0117298299446702
ENSMUSG00000028796,0.04076544567942619,0.036694254726171494
ENSMUSG00000028799,0.013063370250165462,0.012182428501546383
ENSMUSG00000041000,0.0025808692444115877,0.002534142229706049
ENSMUSG00000028789,0.007752733770757914,0.006585597991943359
ENSMUSG00000028792,0.0074859545566141605,0.014425213448703289
ENSMUSG00000028793,0.0031429817900061607,0.006307455711066723
ENSMUSG00000028785,0.013108246959745884,0.007194490637630224
ENSMUSG00000001334,0.010297969914972782,0.006692637223750353
ENSMUSG00000040928,0.01499267015606165,0.01832551509141922
ENSMUSG00000028811,0.025974664837121964,0.018763285130262375
ENSMUSG00000050390,0.0029078947845846415,0.0027011572383344173
ENSMUSG00000057236,0.025503724813461304,0.02608279325067997
ENSMUSG00000096944,0.009229191578924656,0.007450556382536888
ENSMUSG00000057572,0.006671489682048559,0.009428959339857101
ENSMUSG00000028807,0.0030606721993535757,0.0032786906231194735
ENSMUSG00000040859,0.008488873019814491,0.010560482740402222
ENSMUSG00000078554,8.462165715172887e-05,2.4223294531111605e-05
ENSMUSG00000028800,0.010685740038752556,0.018033847212791443
ENSMUSG00000028798,0.006046293769031763,0.006480478215962648
ENSMUSG00000028797,0.035873714834451675,0.04293825477361679
ENSMUSG00000078552,0.002522282302379608,0.005076849367469549
ENSMUSG00000040795,0.0037105530500411987,0.004876925144344568
ENSMUSG00000028795,0.009763883426785469,0.011478780768811703
ENSMUSG00000053841,0.019501781091094017,0.009952818043529987
ENSMUSG00000003731,0.011178025975823402,0.014603592455387115
ENSMUSG00000053730,0.011468855664134026,0.010944514535367489
ENSMUSG00000028790,0.04262860119342804,0.032675180584192276
ENSMUSG00000028788,0.022173624485731125,0.04205724596977234
ENSMUSG00000028782,0.022936711087822914,0.021966177970170975
ENSMUSG00000040690,0.0029445989057421684,0.003652707440778613
ENSMUSG00000028779,0.0040247454307973385,0.003631498897448182
ENSMUSG00000023232,0.005545254331082106,0.004565958399325609
ENSMUSG00000028773,0.007957244291901588,0.009808485396206379
ENSMUSG00000028772,0.014294526539742947,0.015743110328912735
ENSMUSG00000074088,0.020808130502700806,0.012107432819902897
ENSMUSG00000078532,0.013284162618219852,0.012986388057470322
ENSMUSG00000028580,0.05753138288855553,0.05302387848496437
ENSMUSG00000025743,0.005770357791334391,0.004089243244379759
ENSMUSG00000097224,1.003673969535157e-05,6.074817065382376e-05
ENSMUSG00000087171,8.219344454118982e-05,9.63215461524669e-06
ENSMUSG00000028909,0.004469937179237604,0.004049024544656277
ENSMUSG00000028910,0.027036625891923904,0.03432070463895798
ENSMUSG00000028911,0.016473209485411644,0.019211692735552788
ENSMUSG00000028906,0.02191663719713688,0.017217596992850304
ENSMUSG00000050511,0.004739395342767239,0.004604465328156948
ENSMUSG00000040025,0.012753166258335114,0.007907195948064327
ENSMUSG00000028901,0.0217153150588274,0.023588556796312332
ENSMUSG00000028899,0.009928060695528984,0.00557509483769536
ENSMUSG00000086290,0.006456549745053053,0.0032714412081986666
ENSMUSG00000028898,0.004648908507078886,0.009344962425529957
ENSMUSG00000028896,0.01686217077076435,0.009013171307742596
ENSMUSG00000066043,0.00949969980865717,0.008445465937256813
ENSMUSG00000054428,0.043293546885252,0.03435792401432991
ENSMUSG00000054405,0.01847267895936966,0.02502373233437538
ENSMUSG00000028886,0.026696013286709785,0.02786053903400898
ENSMUSG00000028885,0.0005868353182449937,0.0014919278910383582
ENSMUSG00000028882,0.006481983698904514,0.005715997889637947
ENSMUSG00000028879,0.019619524478912354,0.030797546729445457
ENSMUSG00000028878,0.01768241822719574,0.0226266048848629
ENSMUSG00000028874,0.00022989723947830498,0.0003924518241547048
ENSMUSG00000037692,0.018081102520227432,0.015392976813018322
ENSMUSG00000097088,0.0026294265408068895,0.001657417742535472
ENSMUSG00000028868,0.015530522912740707,0.01943340338766575
ENSMUSG00000028862,0.00038385496009141207,0.00044335113489069045
ENSMUSG00000028857,0.006704244296997786,0.011654953472316265
ENSMUSG00000037622,0.013138452544808388,0.009840721264481544
ENSMUSG00000028854,0.015955138951539993,0.020002340897917747
ENSMUSG00000056596,0.008580859750509262,0.007710531819611788
ENSMUSG00000028851,0.011049805209040642,0.017749181017279625
ENSMUSG00000028850,0.0020169608760625124,0.0026432545855641365
ENSMUSG00000037553,0.012022341601550579,0.014055896550416946
ENSMUSG00000043257,0.0013499180786311626,0.004317085724323988
ENSMUSG00000007880,0.04132469743490219,0.02565173991024494
ENSMUSG00000003644,0.004317400511354208,0.003588869236409664
ENSMUSG00000003038,0.00319157843478024,0.009369440376758575
ENSMUSG00000012117,0.027675312012434006,0.03724526986479759
ENSMUSG00000012126,0.018940119072794914,0.018896792083978653
ENSMUSG00000028843,0.008775800466537476,0.011467844247817993
ENSMUSG00000037443,0.011585432104766369,0.007132603321224451
ENSMUSG00000050890,0.006488127633929253,0.004572257399559021
ENSMUSG00000028838,0.004116589669138193,0.0025434347335249186
ENSMUSG00000028832,0.035483408719301224,0.06534986197948456
ENSMUSG00000037348,0.007899696938693523,0.006471519824117422
ENSMUSG00000046671,0.00975251104682684,0.0049972208216786385
ENSMUSG00000050989,0.004459822550415993,0.00427732989192009
ENSMUSG00000037306,0.018926553428173065,0.01663866639137268
ENSMUSG00000028826,0.04007686302065849,0.04263004660606384
ENSMUSG00000028822,0.014695556834340096,0.024975579231977463
ENSMUSG00000037266,0.12456028908491135,0.2768685817718506
ENSMUSG00000028821,0.003933385945856571,0.007639802992343903
ENSMUSG00000037242,0.011014160700142384,0.009831045754253864
ENSMUSG00000028809,0.05984330549836159,0.057403698563575745
ENSMUSG00000059713,0.005810198839753866,0.004304902162402868
ENSMUSG00000028803,0.009469551965594292,0.007976839318871498
ENSMUSG00000037188,0.0001846941449912265,0.0006430227658711374
ENSMUSG00000062157,0.00027326002600602806,0.00011861528037115932
ENSMUSG00000028676,0.030876008793711662,0.029722079634666443
ENSMUSG00000062585,2.006862632697448e-05,0.00010774222755571827
ENSMUSG00000028673,0.00795382633805275,0.005295599345117807
ENSMUSG00000028672,0.016202101483941078,0.01520990114659071
ENSMUSG00000028670,0.009890818037092686,0.007490507327020168
ENSMUSG00000028669,0.007512527517974377,0.007405696902424097
ENSMUSG00000028668,0.0032126589212566614,0.0032002939842641354
ENSMUSG00000085714,0.005612584296613932,0.017764344811439514
ENSMUSG00000059291,0.00853219348937273,0.022135024890303612
ENSMUSG00000007872,0.0017896220088005066,0.0015739056980237365
ENSMUSG00000018983,0.00012615337618626654,0.00010024385119322687
ENSMUSG00000036995,0.0018554782727733254,0.0033519098069518805
ENSMUSG00000051351,0.00833423063158989,0.006680355407297611
ENSMUSG00000066037,0.061543144285678864,0.0485367476940155
ENSMUSG00000001089,0.0431024432182312,0.035101067274808884
ENSMUSG00000036940,0.05168239027261734,0.03653396666049957
ENSMUSG00000028664,0.019303716719150543,0.014434846118092537
ENSMUSG00000036905,0.0018756212666630745,0.006676524877548218
ENSMUSG00000036896,0.0016602131072431803,0.003328650491312146
ENSMUSG00000036887,0.003136476967483759,0.004595756996423006
ENSMUSG00000060862,0.006331427022814751,0.005221355706453323
ENSMUSG00000036856,0.0028870918322354555,0.005050172563642263
ENSMUSG00000006699,0.05507036671042442,0.07393341511487961
ENSMUSG00000101493,0.00660812109708786,0.002215797081589699
ENSMUSG00000043411,0.05461692065000534,0.021210677921772003
ENSMUSG00000041351,0.037085093557834625,0.029960406944155693
ENSMUSG00000057530,0.01900130696594715,0.012544513680040836
ENSMUSG00000028760,0.11960676312446594,0.1269560158252716
ENSMUSG00000028759,0.02890179306268692,0.01428819540888071
ENSMUSG00000028758,0.009583127684891224,0.006883728783577681
ENSMUSG00000028757,0.005191883537918329,0.007873564027249813
ENSMUSG00000028756,0.005553171504288912,0.008057240396738052
ENSMUSG00000041241,0.0034587031695991755,0.006442445795983076
ENSMUSG00000046447,0.04155337065458298,0.0270736962556839
ENSMUSG00000028753,0.001145268906839192,0.0013824201887473464
ENSMUSG00000041161,0.008126434870064259,0.007322088815271854
ENSMUSG00000050608,0.013675347901880741,0.010932992212474346
ENSMUSG00000028745,0.021887201815843582,0.013802722096443176
ENSMUSG00000028744,0.006399925798177719,0.008119350299239159
ENSMUSG00000028743,0.0020130437333136797,0.0037695071659982204
ENSMUSG00000028741,0.0036521065048873425,0.005528407637029886
ENSMUSG00000066036,0.019704127684235573,0.015031332150101662
ENSMUSG00000097731,0.004702671896666288,0.0038293374236673117
ENSMUSG00000041025,0.0021455842070281506,0.0031830889638513327
ENSMUSG00000040972,0.016182497143745422,0.011569333262741566
ENSMUSG00000040964,0.011031747795641422,0.008711252361536026
ENSMUSG00000086159,0.000785939977504313,0.00045459310058504343
ENSMUSG00000040945,0.011607224121689796,0.011600412428379059
ENSMUSG00000028927,0.005350835155695677,0.0053904419764876366
ENSMUSG00000087698,0.002505621872842312,0.002433525864034891
ENSMUSG00000009863,0.021320918574929237,0.022253792732954025
ENSMUSG00000036622,0.012802568264305592,0.014776145108044147
ENSMUSG00000040860,0.013498255051672459,0.012321606278419495
ENSMUSG00000028923,0.01398761197924614,0.005147220101207495
ENSMUSG00000040842,0.014178991317749023,0.01230256725102663
ENSMUSG00000028920,0.03085204027593136,0.021061964333057404
ENSMUSG00000028919,0.001334475469775498,0.0014289101818576455
ENSMUSG00000006215,0.0067823794670403,0.009260216727852821
ENSMUSG00000040761,0.03486858680844307,0.027037471532821655
ENSMUSG00000006219,0.001266229199245572,0.0009029207285493612
ENSMUSG00000028917,0.0455530509352684,0.03967490792274475
ENSMUSG00000078515,0.03229041397571564,0.01829605922102928
ENSMUSG00000040697,0.0077795893885195255,0.00772508280351758
ENSMUSG00000028914,0.002662233542650938,0.004481562878936529
ENSMUSG00000040659,0.009674171917140484,0.006382301915436983
ENSMUSG00000051435,0.004718253389000893,0.004596782848238945
ENSMUSG00000040606,0.020587554201483727,0.01266225054860115
ENSMUSG00000085816,0.010130340233445168,0.010118947364389896
ENSMUSG00000057637,0.033411718904972076,0.022565046325325966
ENSMUSG00000020220,0.03665340319275856,0.05177665501832962
ENSMUSG00000097661,0.004921019542962313,0.009999112226068974
ENSMUSG00000096958,0.010002264752984047,0.020262032747268677
ENSMUSG00000097168,0.01661699078977108,0.02041044645011425
ENSMUSG00000097122,0.005957112181931734,0.010895718820393085
ENSMUSG00000059423,0.01807527430355549,0.04601072520017624
ENSMUSG00000029022,0.004902161657810211,0.009026612155139446
ENSMUSG00000029020,0.011044357903301716,0.014444920234382153
ENSMUSG00000019055,0.0051835221238434315,0.004515019245445728
ENSMUSG00000044496,0.004342780448496342,0.006804034113883972
ENSMUSG00000029016,0.017153456807136536,0.010201861150562763
ENSMUSG00000029009,0.006094819400459528,0.0046145739033818245
ENSMUSG00000029001,0.011309281922876835,0.011992311105132103
ENSMUSG00000041556,0.0025374891702085733,0.005204861983656883
ENSMUSG00000041544,0.0038936117198318243,0.003926635719835758
ENSMUSG00000087027,9.116606088355184e-05,0.00010517183545744047
ENSMUSG00000028991,0.020460929721593857,0.01983269304037094
ENSMUSG00000028989,0.004174848087131977,0.0019779973663389683
ENSMUSG00000017264,0.017414944246411324,0.01379313599318266
ENSMUSG00000006442,0.0021420258563011885,0.00345886149443686
ENSMUSG00000028979,0.004804609343409538,0.006560592912137508
ENSMUSG00000041459,0.02661322057247162,0.022382980212569237
ENSMUSG00000028977,0.004098759964108467,0.0020079491659998894
ENSMUSG00000086740,0.0043966942466795444,0.001847070874646306
ENSMUSG00000028975,0.026305152103304863,0.02012939378619194
ENSMUSG00000028974,0.010033275932073593,0.010065031237900257
ENSMUSG00000028971,0.0011080052936449647,0.0006987268570810556
ENSMUSG00000028961,0.005865533370524645,0.0013037134194746614
ENSMUSG00000063077,0.18884694576263428,0.17175953090190887
ENSMUSG00000028960,0.042641688138246536,0.042480625212192535
ENSMUSG00000085819,0.019818376749753952,0.016798874363303185
ENSMUSG00000028992,0.0016377263236790895,0.003195548662915826
ENSMUSG00000028990,0.010476501658558846,0.00836523063480854
ENSMUSG00000028988,0.012478750199079514,0.01377059519290924
ENSMUSG00000039953,0.07356632500886917,0.04660733416676521
ENSMUSG00000039936,0.0052515133284032345,0.0030045362655073404
ENSMUSG00000044700,0.011132397688925266,0.008440216071903706
ENSMUSG00000028982,0.010645141825079918,0.004857972264289856
ENSMUSG00000039911,0.0029686803463846445,0.002838816726580262
ENSMUSG00000028976,0.00042842928087338805,0.0007218579412437975
ENSMUSG00000063524,0.013573804870247841,0.020250549539923668
ENSMUSG00000039852,0.2561055123806,0.2556045949459076
ENSMUSG00000085213,0.0032456559129059315,0.00555858900770545
