,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx374,33.51506805419922,33.834014892578125,45.05329513549805,41.167484283447266,27.085905075073242,77.09477996826172,114.67433166503906,168.02284240722656,86.89561462402344,77.21118927001953,82.53050994873047,85.23694610595703,159.42503356933594,1308.2752685546875,125.39674377441406,1595.9979248046875,166.5840301513672,199.56130981445312,76.54957580566406,88.09254455566406,1993.794921875,582.1284790039062,3774.428466796875,127.15642547607422,282.9845275878906,239.5167236328125,218.3087158203125,242.20523071289062,121.98560333251953,93.43931579589844,55.52347183227539,91.65567016601562,72.0907211303711,1066.6551513671875,80.0605697631836,131.1358184814453,107.73101806640625,201.5123291015625,105.01751708984375,100.77007293701172,67.30184173583984,52.333412170410156,73.52220916748047,99.82662200927734,72.27107238769531,56.16991424560547
Spotx375,183.29425048828125,113.43700408935547,1269.4637451171875,152.87022399902344,196.75836181640625,455.8005065917969,197.9717559814453,198.06460571289062,163.647216796875,104.33585357666016,183.52517700195312,143.96498107910156,175.0603790283203,142.9842529296875,122.73269653320312,131.8828125,193.2899169921875,128.9587860107422,112.79327392578125,318.83392333984375,141.0721893310547,98.43541717529297,39.041534423828125,178.06301879882812,150.37718200683594,188.81898498535156,147.2543487548828,232.50196838378906,84.0984115600586,195.41647338867188,1615.5570068359375,327.56378173828125,6435.25439453125,334.3198547363281,3911.6455078125,209.73434448242188,94.23722076416016,252.0234832763672,42.0882682800293,73.76419830322266,158.23974609375,73.84671783447266,120.29479217529297,212.2714080810547,161.29962158203125,65.54662322998047
Spotx376,135.62916564941406,616.9010620117188,202.8461456298828,1548.8975830078125,112.82585906982422,182.626953125,315.234619140625,305.0638732910156,890.6138916015625,673.2404174804688,751.5587768554688,3008.5009765625,297.80645751953125,162.92515563964844,310.5379943847656,248.5514373779297,277.0844421386719,274.2944641113281,209.09788513183594,385.49658203125,236.74134826660156,237.8762969970703,84.73313903808594,301.7234191894531,793.4446411132812,347.33721923828125,517.2286376953125,581.2904663085938,143.40672302246094,188.43109130859375,217.04696655273438,3389.05078125,7337.48876953125,1644.0418701171875,155.67405700683594,273.93170166015625,370.6811828613281,240.93460083007812,38.079219818115234,406.43902587890625,128.15721130371094,483.7373962402344,132.98721313476562,297.8500671386719,109.5238037109375,115.24398803710938
Spotx377,296.6235046386719,111.72940826416016,1285.1595458984375,149.22158813476562,84.09444427490234,169.57220458984375,226.05511474609375,167.48504638671875,110.16949462890625,120.76508331298828,103.77921295166016,92.7765884399414,136.66244506835938,101.5625,181.67974853515625,120.42272186279297,109.57290649414062,114.9479751586914,411.4834899902344,177.9900665283203,130.41876220703125,540.45751953125,1724.9735107421875,412.2158203125,273.0015869140625,505.2078857421875,1453.933349609375,336.0958557128906,231.52896118164062,126.527099609375,615.1747436523438,145.8803253173828,97.31580352783203,326.20867919921875,121.85111236572266,584.3436889648438,2109.12548828125,5116.27734375,38.95219039916992,221.49447631835938,111.2536849975586,176.42018127441406,150.19850158691406,52.6783447265625,47.30208206176758,93.74126434326172
Spotx378,196.02365112304688,124.55377197265625,575.4400634765625,396.4237976074219,94.33291625976562,389.7728271484375,606.2415771484375,495.07452392578125,562.210205078125,619.0193481445312,889.3792724609375,1732.1868896484375,573.5171508789062,669.1420288085938,4730.7578125,872.6172485351562,963.765625,452.3085021972656,831.701171875,2254.85888671875,727.4727172851562,329.51092529296875,4205.4716796875,374.515869140625,584.482177734375,361.641845703125,436.8506164550781,2046.82470703125,476.94683837890625,503.3151550292969,519.4193725585938,2815.554931640625,5977.14013671875,415.17718505859375,7057.626953125,559.1971435546875,861.3351440429688,588.6548461914062,60.675987243652344,429.7739562988281,504.6980895996094,282.842529296875,337.07269287109375,910.0894165039062,190.9053497314453,153.76512145996094
Spotx379,22.6216983795166,35.47581481933594,21.222686767578125,36.958038330078125,26.026199340820312,287.6116638183594,310.7966003417969,505.2980041503906,174.13082885742188,318.35498046875,286.00830078125,207.6391143798828,166.43858337402344,264.4369201660156,1965.054931640625,407.78717041015625,304.6969299316406,260.0392761230469,4927.35205078125,178.4108123779297,323.4656677246094,336.42108154296875,6153.48095703125,220.3411102294922,1186.216064453125,314.91796875,540.6359252929688,760.6804809570312,340.9815368652344,469.2941589355469,191.6512451171875,177.25750732421875,115.61145782470703,1147.4669189453125,5768.6435546875,483.8792724609375,529.5394287109375,642.6883544921875,96.3776626586914,326.3078308105469,78.69442749023438,44.90768814086914,51.800941467285156,76.26347351074219,57.596038818359375,81.18119049072266
Spotx380,187.38279724121094,146.19482421875,188.37588500976562,154.4555206298828,220.45272827148438,459.1156311035156,725.925048828125,394.0244140625,421.54296875,225.9085693359375,394.9658203125,317.1814270019531,8245.6630859375,1630.7843017578125,842.186279296875,355.1687316894531,887.4859619140625,377.3666687011719,288.5992736816406,603.4608154296875,378.26123046875,730.6157836914062,1510.6240234375,1501.61083984375,594.9969482421875,359.022216796875,1676.7041015625,3814.047607421875,156.28758239746094,289.3292236328125,1402.857666015625,540.9140014648438,8674.365234375,249.27310180664062,356.02984619140625,746.6668701171875,281.2449645996094,236.31044006347656,62.9820671081543,172.8343505859375,85.29435729980469,179.63665771484375,275.3442687988281,126.68977355957031,105.65470123291016,118.20409393310547
Spotx381,38.88621139526367,114.9499282836914,44.380680084228516,210.81495666503906,49.836978912353516,1844.10498046875,210.87611389160156,117.4461441040039,411.3778991699219,179.10508728027344,413.6741943359375,257.3565368652344,228.30494689941406,160.43801879882812,183.49520874023438,165.71861267089844,198.8887481689453,196.85914611816406,136.29637145996094,2956.53955078125,197.90599060058594,107.4323959350586,68.43618774414062,175.69284057617188,141.05584716796875,121.11896514892578,91.69309997558594,122.38713073730469,65.4797134399414,141.54942321777344,171.45938110351562,289.9947204589844,7972.8603515625,157.7222137451172,777.890625,138.15921020507812,110.04481506347656,100.60486602783203,24.773778915405273,87.04502868652344,94.58258056640625,97.30651092529297,101.1160659790039,226.07571411132812,77.45674896240234,79.97754669189453
Spotx382,294.9013671875,113.09221649169922,269.3424072265625,134.48391723632812,135.58375549316406,1727.0015869140625,377.6309814453125,178.90377807617188,236.99102783203125,584.0337524414062,256.14599609375,187.78660583496094,262.3759765625,344.3999938964844,405.14471435546875,247.65005493164062,354.9683532714844,408.8810729980469,1571.6512451171875,361.9643859863281,412.4094543457031,573.14697265625,1744.310791015625,564.0423583984375,602.9686889648438,432.01190185546875,1324.5526123046875,977.9034423828125,588.8516235351562,294.92547607421875,407.20654296875,3054.201171875,3638.665771484375,2085.57568359375,221.81820678710938,393.5340576171875,203.1326141357422,151.44094848632812,38.15706253051758,206.10855102539062,105.23715209960938,163.8282928466797,115.7513656616211,207.00750732421875,94.28192901611328,111.71005249023438
Spotx383,242.31263732910156,514.2171020507812,221.06683349609375,699.7723388671875,126.74102020263672,391.8508605957031,1243.2281494140625,240.4791717529297,173.7422637939453,194.52200317382812,395.71600341796875,602.8989868164062,285.0580749511719,232.1381378173828,158.64804077148438,189.561767578125,212.5887908935547,179.58592224121094,147.8997802734375,376.29388427734375,207.7133331298828,152.40194702148438,125.4429702758789,2899.861328125,1415.3243408203125,703.6522216796875,4307.033203125,718.59912109375,127.467529296875,174.91592407226562,283.60992431640625,315.3833312988281,4623.361328125,387.15203857421875,2575.90673828125,805.5130615234375,479.4742431640625,521.9620971679688,43.86086654663086,150.51870727539062,160.0283966064453,493.7819519042969,1244.4442138671875,117.14793395996094,197.05563354492188,114.54240417480469
Spotx384,22.55540657043457,30.105253219604492,27.53497314453125,29.617441177368164,19.354318618774414,152.58155822753906,262.5978088378906,786.3955078125,872.5428466796875,670.7539672851562,266.6390686035156,310.7316589355469,6181.91845703125,1641.3673095703125,325.270263671875,499.8201904296875,823.7725830078125,1032.5977783203125,223.7327880859375,251.1949005126953,291.88885498046875,596.0091552734375,2544.249267578125,208.6746826171875,179.6807403564453,149.13836669921875,162.13018798828125,211.05599975585938,144.5870819091797,144.60545349121094,1049.1822509765625,2470.108642578125,1923.8238525390625,110.6758041381836,97.47413635253906,127.18566131591797,122.0662612915039,262.6473693847656,48.11566925048828,109.05107879638672,71.5240249633789,46.635738372802734,50.76311492919922,72.29734802246094,43.290138244628906,94.79715728759766
Spotx385,282.9422607421875,160.8455352783203,543.760009765625,412.5732727050781,117.60112762451172,341.8053894042969,482.4693298339844,139.9973602294922,537.1377563476562,306.0875549316406,226.19326782226562,248.5376739501953,325.0547790527344,1093.0457763671875,286.5980529785156,16068.53125,914.8065185546875,257.3270568847656,228.5442352294922,469.447509765625,393.3988952636719,951.0506591796875,898.4785766601562,331.40594482421875,337.9954833984375,409.756591796875,461.6515197753906,346.9964599609375,263.8345642089844,322.7853088378906,167.84991455078125,1084.245361328125,1027.796630859375,241.2478790283203,4089.64013671875,516.5276489257812,360.33721923828125,341.023193359375,51.37813186645508,213.33616638183594,160.74560546875,332.5830078125,143.93798828125,154.18927001953125,101.36199188232422,79.38509368896484
Spotx386,198.07594299316406,195.78176879882812,1924.8399658203125,426.0782165527344,147.35104370117188,330.5849914550781,1534.2740478515625,309.0923767089844,201.1231231689453,312.81390380859375,176.44920349121094,161.94088745117188,644.3333129882812,4829.0029296875,661.5287475585938,2600.3447265625,971.0079956054688,599.0046997070312,584.472412109375,479.2516174316406,231.16505432128906,330.6993103027344,1629.1358642578125,373.2832946777344,522.0963134765625,426.47821044921875,448.05859375,364.33489990234375,159.31607055664062,474.88751220703125,288.47723388671875,498.8593444824219,2224.912841796875,264.61090087890625,3010.24853515625,805.8533935546875,424.5482482910156,7522.36865234375,28.354257583618164,154.5086212158203,162.63954162597656,202.90492248535156,230.0531768798828,275.6654357910156,139.8406982421875,100.2060546875
Spotx387,25.084341049194336,29.486164093017578,24.904733657836914,30.629322052001953,24.50187873840332,249.93739318847656,366.4678039550781,376.2411804199219,387.6718444824219,638.496337890625,739.5474243164062,310.6456604003906,224.22836303710938,165.72488403320312,236.0101776123047,211.86602783203125,350.7770080566406,213.73672485351562,490.4136962890625,273.3697814941406,519.8171997070312,529.1861572265625,3135.283447265625,325.5200500488281,518.3109130859375,253.53675842285156,588.5790405273438,856.2711791992188,461.78411865234375,231.8457489013672,2851.90234375,2789.43896484375,4600.61083984375,562.0158081054688,6801.92626953125,864.2489624023438,222.02157592773438,387.6434020996094,37.439239501953125,202.4729461669922,100.79843139648438,148.453369140625,1258.0184326171875,110.43224334716797,55.97336959838867,89.24358367919922
Spotx388,85.84736633300781,52.85969161987305,94.02110290527344,66.64889526367188,486.00634765625,537.4817504882812,171.6536865234375,99.93865966796875,117.1155776977539,347.90008544921875,132.38595581054688,124.98688507080078,114.69686889648438,73.32117462158203,77.88226318359375,69.4894790649414,91.87372589111328,77.3692855834961,75.7611312866211,309.0688781738281,113.95610046386719,125.80486297607422,49.83910369873047,434.36785888671875,137.76284790039062,115.60263061523438,161.53555297851562,150.23065185546875,157.87890625,110.03337860107422,175.10714721679688,430.1322937011719,437.1201171875,109.76396942138672,2805.923828125,265.4695129394531,110.14579010009766,71.26337432861328,47.80236053466797,69.01616668701172,122.50825500488281,71.46627044677734,5551.28955078125,348.38623046875,225.1196746826172,54.114341735839844
Spotx389,24.89739990234375,30.183361053466797,26.5986270904541,33.30895233154297,23.052444458007812,1703.9471435546875,215.74607849121094,154.89752197265625,209.6365509033203,197.3023681640625,209.17849731445312,118.19447326660156,177.08984375,122.8940658569336,123.87696838378906,133.06895446777344,188.39385986328125,154.9510040283203,244.39100646972656,181.7699737548828,1491.416748046875,6026.0908203125,4690.63720703125,84.822265625,122.40669250488281,115.62940979003906,150.09434509277344,117.09910583496094,72.53804779052734,104.84841918945312,73.4501724243164,91.11577606201172,54.35369110107422,129.2010955810547,83.30137634277344,266.8492736816406,93.18155670166016,86.849365234375,31.328004837036133,84.80701446533203,38.176124572753906,1250.20068359375,276.5498046875,54.322898864746094,35.53950119018555,61.30181884765625
Spotx390,499.8553771972656,222.42779541015625,548.6453857421875,697.9409790039062,97.66641998291016,518.1778564453125,294.52813720703125,207.82772827148438,233.7991180419922,357.40765380859375,114.72383117675781,135.33642578125,202.0953369140625,199.66717529296875,641.1649169921875,380.5459899902344,271.55462646484375,359.819580078125,8053.95458984375,236.8770294189453,132.05384826660156,163.73988342285156,98.75397491455078,457.79742431640625,374.3469543457031,258.1014404296875,819.041015625,183.95814514160156,124.36448669433594,200.93528747558594,93.59327697753906,152.98316955566406,121.88521575927734,347.4015808105469,2221.846923828125,1292.6787109375,444.1381530761719,261.30511474609375,44.14604949951172,89.30057525634766,72.17755126953125,106.35096740722656,3874.51416015625,2196.8798828125,177.2771759033203,60.25172424316406
Spotx391,296.4363708496094,159.00888061523438,1704.728271484375,657.1790161132812,128.6075897216797,821.4652099609375,909.4769287109375,837.5230712890625,1185.416748046875,1107.914306640625,894.0404663085938,544.7693481445312,1764.32421875,1416.323486328125,698.3035278320312,15774.802734375,662.6669921875,1098.5064697265625,761.7931518554688,891.7532348632812,532.3963012695312,557.7525634765625,1289.6407470703125,754.1583862304688,586.8804321289062,269.80523681640625,552.2654418945312,665.0889282226562,264.6343688964844,709.4527587890625,301.0462646484375,938.8917846679688,2285.179443359375,547.1345825195312,747.0398559570312,1704.6785888671875,660.5958251953125,2724.923095703125,72.89435577392578,544.2100830078125,364.7953186035156,578.0125732421875,204.2106475830078,325.84033203125,115.0302505493164,106.86831665039062
Spotx392,1079.3980712890625,153.02117919921875,999.0581665039062,505.1639709472656,112.38371276855469,141.7971649169922,91.0977783203125,195.6853790283203,75.19153594970703,76.20682525634766,75.61708068847656,90.29557800292969,94.81804656982422,117.88911437988281,92.70159912109375,137.48849487304688,82.23751068115234,116.50935363769531,77.6949234008789,75.93790435791016,80.21672821044922,77.01603698730469,1116.946533203125,112.74845123291016,131.45269775390625,127.56034851074219,120.19307708740234,101.94365692138672,127.57355499267578,218.64466857910156,64.6390609741211,799.5618286132812,2666.30908203125,97.8790054321289,79.0710678100586,89.610595703125,95.53611755371094,119.55521392822266,30.138551712036133,120.87802124023438,78.3770751953125,655.7595825195312,57.94324493408203,74.0683822631836,94.41673278808594,59.81595230102539
Spotx393,25.424158096313477,29.230331420898438,24.87394905090332,33.61720275878906,28.559085845947266,322.3370361328125,385.2336120605469,107.76531982421875,102.39781188964844,110.31700134277344,87.28842163085938,86.55323791503906,90.7304458618164,72.31249237060547,111.07705688476562,92.92578887939453,126.97628021240234,107.65335083007812,173.12657165527344,169.53721618652344,87.53592681884766,399.774169921875,6121.16455078125,309.3816833496094,333.246826171875,757.571533203125,3394.71630859375,1480.4388427734375,688.6436157226562,106.99250030517578,216.45745849609375,99.89714050292969,92.6562271118164,153.83926391601562,103.2210693359375,313.8310241699219,208.50192260742188,162.9317626953125,24.076156616210938,177.6619873046875,113.40058135986328,4332.19580078125,165.74029541015625,136.46292114257812,99.80844116210938,72.94782257080078
Spotx394,303.05255126953125,124.11266326904297,570.1488647460938,113.60089111328125,349.4891052246094,2104.776611328125,210.6202392578125,211.27110290527344,193.7577667236328,192.57220458984375,189.16709899902344,192.84950256347656,177.57852172851562,212.3227081298828,319.1585998535156,218.35081481933594,418.4472961425781,306.17236328125,341.2965087890625,225.75579833984375,356.4244079589844,334.5600891113281,1577.591796875,1064.9647216796875,234.51736450195312,205.40318298339844,295.0975036621094,1071.8631591796875,316.155029296875,276.8070373535156,197.41087341308594,412.3516540527344,5190.85595703125,347.963134765625,99.04132843017578,180.42068481445312,247.8673858642578,1698.40087890625,377.29327392578125,175.23074340820312,93.14515686035156,209.35076904296875,106.4937515258789,140.48147583007812,127.59440612792969,56.81218719482422
Spotx395,107.02398681640625,70.42253875732422,412.54962158203125,161.37142944335938,57.83091354370117,162.01393127441406,237.7636260986328,125.3499755859375,279.57635498046875,149.7570037841797,133.81814575195312,167.359130859375,218.32835388183594,255.72064208984375,2778.51123046875,573.8744506835938,253.2830810546875,720.660888671875,760.1495361328125,248.54742431640625,85.53056335449219,79.63111114501953,53.62053680419922,184.466796875,133.06478881835938,179.47764587402344,148.9567413330078,135.85882568359375,150.6692352294922,239.5987548828125,312.2110900878906,217.35926818847656,5382.46240234375,279.2535095214844,417.44244384765625,210.46817016601562,447.288818359375,739.7698364257812,53.9903450012207,99.36955261230469,155.35076904296875,65.58741760253906,71.24149322509766,197.76693725585938,461.8595886230469,73.33113098144531
Spotx396,290.60308837890625,184.68453979492188,1855.0362548828125,456.80548095703125,170.75772094726562,377.7543640136719,407.32257080078125,504.4462585449219,631.432373046875,826.510986328125,249.88768005371094,266.5555114746094,5200.9677734375,746.9259643554688,579.1660766601562,309.5541076660156,318.7252502441406,429.6967468261719,417.8398132324219,1175.1136474609375,180.769287109375,229.56283569335938,123.46527099609375,367.21136474609375,345.4837646484375,265.86749267578125,423.0239562988281,386.36370849609375,2787.1494140625,303.43829345703125,916.4489135742188,471.14739990234375,406.00323486328125,231.78164672851562,2218.27880859375,398.65966796875,585.8228759765625,4881.91552734375,740.4136352539062,227.32373046875,112.0282211303711,136.2298583984375,124.77629089355469,459.6308288574219,345.7422180175781,97.3514633178711
Spotx397,200.8365936279297,127.20528411865234,276.66705322265625,150.73199462890625,372.3392333984375,199.396240234375,246.42039489746094,478.93408203125,307.5494384765625,115.2638168334961,261.7438049316406,410.2430419921875,273.1009521484375,101.87699127197266,176.677734375,140.40223693847656,184.34642028808594,303.73406982421875,129.93881225585938,319.9666442871094,129.05908203125,78.8881607055664,90.52709197998047,265.0371398925781,493.6476745605469,188.21534729003906,321.3966064453125,183.20706176757812,1701.742919921875,609.4396362304688,1161.0478515625,386.3409423828125,6090.44189453125,137.53530883789062,2904.99267578125,117.40597534179688,185.71046447753906,111.1347427368164,179.75929260253906,241.72203063964844,1236.7490234375,223.43612670898438,90.9812240600586,104.22789764404297,87.03903198242188,91.20976257324219
Spotx398,21.058807373046875,21.400442123413086,20.353473663330078,26.706066131591797,25.685211181640625,351.403076171875,127.87449645996094,142.32371520996094,119.03595733642578,81.78062438964844,120.5094985961914,98.23436737060547,88.00379180908203,85.24662780761719,104.38076782226562,109.09869384765625,134.39956665039062,99.37512969970703,129.74070739746094,169.64427185058594,107.7243423461914,118.03260803222656,1788.7171630859375,334.1470947265625,235.59014892578125,219.66409301757812,479.2787170410156,496.96868896484375,336.1136474609375,162.48080444335938,1185.7537841796875,1503.025146484375,1193.7386474609375,179.1815948486328,741.8613891601562,273.0803527832031,140.37120056152344,166.086669921875,26.82750701904297,208.30442810058594,136.25286865234375,57.577667236328125,61.605018615722656,93.75109100341797,66.4881820678711,61.49557876586914
Spotx399,420.5742492675781,251.99574279785156,1252.7381591796875,327.9500427246094,227.6796417236328,711.1349487304688,204.6612091064453,189.23939514160156,151.5474090576172,180.5638427734375,263.8513488769531,337.60986328125,384.09088134765625,157.83506774902344,167.87469482421875,162.83465576171875,126.55754089355469,138.8087158203125,163.44297790527344,332.83856201171875,384.31524658203125,175.49154663085938,2619.8701171875,280.8050231933594,343.2825012207031,308.7816467285156,479.2777099609375,256.3435363769531,247.07456970214844,442.20635986328125,1415.0628662109375,421.2249755859375,2279.261962890625,450.7960510253906,2715.847412109375,1028.3719482421875,368.0145263671875,236.14051818847656,50.902565002441406,155.20721435546875,184.41241455078125,355.7110900878906,89.92992401123047,192.13156127929688,93.54444885253906,74.7330322265625
Spotx400,125.80218505859375,131.9815216064453,151.30612182617188,247.08148193359375,122.97904968261719,295.7813415527344,250.23631286621094,532.9817504882812,198.68569946289062,404.17950439453125,172.35687255859375,161.99789428710938,4597.46240234375,223.2957763671875,177.64744567871094,254.0361785888672,368.9618835449219,412.1791076660156,184.62205505371094,1225.063232421875,249.1816864013672,351.6073303222656,2521.443603515625,460.9429016113281,3466.4736328125,493.11248779296875,4001.97900390625,810.5537719726562,323.1824951171875,240.94227600097656,285.76434326171875,274.31219482421875,162.8628387451172,544.8817749023438,805.2857666015625,535.9104614257812,1108.6246337890625,301.3946838378906,59.94049072265625,160.46817016601562,472.1959228515625,349.5575256347656,62.15556335449219,128.07464599609375,85.92533111572266,104.30586242675781
Spotx401,92.19157409667969,80.1895523071289,109.06986999511719,146.2272186279297,64.40875244140625,915.7990112304688,276.35870361328125,340.565673828125,212.4954376220703,716.4569702148438,256.0270080566406,231.63604736328125,1499.5445556640625,474.48443603515625,370.2840881347656,406.33319091796875,274.1545104980469,3948.016357421875,298.5381774902344,323.56414794921875,975.33935546875,733.59716796875,6216.11181640625,586.8065795898438,1067.6990966796875,307.9809875488281,557.0258178710938,972.0050659179688,377.7886047363281,211.90940856933594,195.61512756347656,362.97894287109375,1661.5555419921875,277.64019775390625,137.11056518554688,188.37330627441406,319.3109130859375,278.2330017089844,48.55459976196289,160.0897979736328,66.3675537109375,510.2357482910156,116.61724090576172,124.87623596191406,212.25013732910156,128.83905029296875
Spotx402,28.31077003479004,29.022083282470703,28.50023651123047,37.36998748779297,30.02213478088379,646.844482421875,988.3229370117188,841.3192138671875,309.7314758300781,495.04888916015625,175.8754119873047,207.51046752929688,375.346923828125,233.9583282470703,2205.126953125,401.97930908203125,400.08709716796875,786.354736328125,18522.783203125,848.9363403320312,752.0300903320312,1309.6324462890625,2921.227783203125,427.5782470703125,345.1453552246094,237.76834106445312,361.07196044921875,173.22344970703125,218.50326538085938,283.9934997558594,598.7710571289062,836.5513305664062,4707.5234375,304.9015197753906,194.4608612060547,379.60992431640625,286.25384521484375,367.85638427734375,26.86732292175293,239.899169921875,77.4993896484375,66.99109649658203,103.30045318603516,887.0133056640625,72.15489959716797,74.07099151611328
Spotx403,26.4589900970459,31.42679214477539,28.770282745361328,30.45915412902832,23.26719093322754,205.1355438232422,170.1916046142578,97.23939514160156,89.89754486083984,137.7797088623047,89.81452941894531,98.537841796875,96.24894714355469,104.81517028808594,1038.883056640625,174.17539978027344,313.6625671386719,306.89105224609375,2975.90380859375,147.2326202392578,510.3070983886719,220.0706024169922,2921.14306640625,166.73654174804688,536.6179809570312,334.3454895019531,258.895751953125,629.5440673828125,313.5712890625,207.40586853027344,71.44731903076172,71.20702362060547,60.31492614746094,326.42767333984375,3919.906982421875,207.92636108398438,499.5348815917969,1533.193115234375,90.88772583007812,103.65266418457031,79.71163940429688,73.37155151367188,84.9365234375,188.84262084960938,48.624847412109375,64.54412078857422
Spotx404,817.5488891601562,206.6246337890625,1004.9923706054688,172.87232971191406,129.61215209960938,128.43153381347656,100.88217163085938,112.85416412353516,53.9005012512207,115.30554962158203,58.89046859741211,52.621341705322266,131.04859924316406,105.2105712890625,95.82019805908203,110.44121551513672,95.76007080078125,96.66737365722656,97.02906799316406,99.93022918701172,189.43406677246094,1249.30126953125,8360.65625,152.72488403320312,1070.9638671875,734.6380004882812,505.4446105957031,839.0674438476562,448.0926513671875,131.24765014648438,62.48967361450195,76.3761215209961,49.75843811035156,288.12420654296875,189.39324951171875,402.2915954589844,181.3428497314453,207.12713623046875,754.71875,160.1001739501953,78.50444030761719,144.36126708984375,115.4239730834961,232.3409881591797,109.29708862304688,69.31033325195312
Spotx405,366.69134521484375,732.8727416992188,457.5294494628906,2961.69140625,96.88509368896484,128.8276824951172,147.70852661132812,200.7834014892578,259.4946594238281,104.02180480957031,126.02298736572266,148.77320861816406,175.91015625,173.03414916992188,178.07574462890625,233.2264404296875,578.02978515625,184.78587341308594,90.79669952392578,136.07875061035156,539.0155029296875,291.4740905761719,1758.431640625,177.66180419921875,564.3579711914062,263.71112060546875,479.54058837890625,663.6524658203125,229.98822021484375,133.22689819335938,103.68366241455078,409.9108581542969,197.7827606201172,200.11917114257812,1398.484375,144.61964416503906,242.29002380371094,150.49061584472656,28.225032806396484,471.53753662109375,68.5046615600586,98.68634033203125,73.26296997070312,115.9413070678711,98.57144165039062,109.44477844238281
Spotx406,56.73736572265625,54.16872024536133,50.72898864746094,75.34635925292969,37.91907501220703,2803.1044921875,426.63726806640625,3230.0615234375,216.54241943359375,327.7545166015625,126.346923828125,125.54244232177734,159.17152404785156,167.6205596923828,183.051025390625,190.0775146484375,176.29409790039062,240.45187377929688,145.64886474609375,498.8997497558594,79.42234802246094,116.82752990722656,67.80587768554688,136.20152282714844,104.8188247680664,117.84943389892578,111.91242218017578,93.97344970703125,142.06640625,434.8658752441406,419.9044494628906,141.49517822265625,185.729736328125,110.95362854003906,7993.96044921875,772.49462890625,199.241943359375,115.43309783935547,28.0822696685791,118.79582214355469,339.0213317871094,59.078433990478516,65.58441925048828,81.74962615966797,71.64114379882812,63.810462951660156
Spotx407,69.2195816040039,95.57013702392578,71.68982696533203,155.82339477539062,69.97659301757812,165.98526000976562,167.54934692382812,396.09478759765625,129.83705139160156,618.4773559570312,107.4867172241211,89.96532440185547,230.95523071289062,324.8560791015625,1000.798583984375,8620.572265625,709.6829833984375,1942.9949951171875,6027.62548828125,147.77745056152344,210.70462036132812,247.7296142578125,213.44676208496094,98.56251525878906,217.17942810058594,113.54761505126953,166.18028259277344,571.4487915039062,169.4204864501953,84.79076385498047,62.416175842285156,64.72537994384766,64.5936508178711,182.83047485351562,333.0638427734375,142.41506958007812,120.31884002685547,936.4488525390625,27.67018699645996,89.02982330322266,56.34122085571289,94.08183288574219,136.0734405517578,173.03472900390625,48.52487564086914,61.496803283691406
Spotx408,29.09572410583496,30.888072967529297,27.45196533203125,32.44647216796875,23.2342472076416,150.13589477539062,204.13485717773438,347.57586669921875,321.2082214355469,224.7375030517578,131.8154754638672,153.8301544189453,336.2629089355469,452.4502258300781,334.2014465332031,431.0997314453125,476.645263671875,298.9720764160156,276.39129638671875,230.254150390625,424.38446044921875,5674.96826171875,1214.8218994140625,247.62489318847656,550.4102172851562,334.1720275878906,343.0374755859375,2153.03857421875,393.8179016113281,1115.0882568359375,131.8522186279297,186.57778930664062,5299.24755859375,1051.6578369140625,4599.04443359375,579.2609252929688,354.77484130859375,257.1108093261719,35.08336639404297,93.61927795410156,57.20405197143555,88.63018798828125,98.15576934814453,103.95938873291016,51.5013313293457,92.31037139892578
