rn,Astro_0,Astro_1,Astro_2,Ext_Amy_2,Ext_Hpc_1,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L56,Ext_L6,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Inh_1,Inh_3,Inh_4,Inh_6,Inh_Meis2_2,Inh_Meis2_3,Inh_Pvalb,Inh_Sst,Inh_Vip,Micro,Oligo_2,OPC_1,Unk_1,res_ss
Spotx529,0,0,0.218364263827018,0,0,0,0,0,0,0,0,0,0,0,0.174322755109205,0,0,0,0,0,0,0,0,0,0,0,0.346588560213606,0.260724420850171,0.00126246559928299
Spotx530,0,0,0,0,0,0,0,0,0,0.154546914288335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225494322234914,0,0.61995876347675,0.00169776448054797
Spotx531,0,0,0,0.460423276102163,0,0,0,0,0,0.254268295390423,0.285308428507414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055446491683775
Spotx532,0,0,0,0,0.171008727977848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828991272022152,0.00102934997451829
Spotx533,0,0,0,0,0.142269127051217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857730872948783,0.00143942647348892
Spotx534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00199580957522658
Spotx535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00351303385596048
Spotx536,0,0,0,0.248467681608861,0,0,0,0,0,0.271021998113724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176676087299372,0,0.303834232978044,0.000595150255017244
Spotx537,0,0,0,0.401521469689724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598478530310277,0.00522586139526339
Spotx538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161226697057682,0,0.838773302942319,0.00250923509030477
Spotx539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00374232149019609
Spotx540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00190127416966124
Spotx541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216726260535854,0,0,0,0,0,0,0,0.783273739464146,0.000478942389745926
Spotx542,0,0,0,0,0,0,0.254296590528445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745703409471555,0.00331687760009258
Spotx543,0,0,0,0,0.145588102913308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854411897086692,0.00103273431209295
Spotx544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20263022415452,0,0,0,0,0,0,0,0,0,0,0.31343845384935,0,0.48393132199613,0.000592678694042237
Spotx545,0,0,0,0,0.404571152343063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595428847656937,0.000480162028779255
Spotx546,0,0,0,0.159032088182195,0.149134942787912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145827008829095,0,0.546005960200798,0.00317280724582844
Spotx547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390866084909265,0.31993400195409,0.289199913136644,0,0,0,0,0.000483113765052731
Spotx548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.96161722568736e-05
Spotx549,0,0.186877093430331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813122906569669,0.00108593387413335
Spotx550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000918376763716557
Spotx551,0,0,0,0,0.441124825351006,0,0,0,0,0,0,0,0,0,0,0,0.239541570737408,0,0,0,0,0,0,0,0,0.319333603911587,0,0,0.00175532849147228
Spotx552,0,0,0,0.272414103704929,0,0.288003408133673,0.283200779989452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156381708171946,0,0,0,0,0.00242507248048564
Spotx553,0,0,0,0.16863953597907,0,0,0,0,0,0,0,0,0,0,0,0.239162212193876,0,0,0,0,0,0,0,0,0,0.592198251827054,0,0,0.00220586835257656
Spotx554,0,0,0,0,0,0,0,0.161554083330676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838445916669324,0.00144451792062979
Spotx555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00379547052866181
Spotx556,0,0,0,0.138209210169254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385221185042482,0,0.476569604788264,0.000410131479597595
Spotx557,0,0,0,0.387864842648025,0,0,0.209200197201235,0,0,0.200890043896399,0.20204491625434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00478025974843014
Spotx558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256927484387236,0.313846986725343,0,0,0,0,0.429225528887421,1.79809919698375e-06
Spotx559,0,0,0.428509028589216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571490971410784,0.000251952452012709
Spotx560,0,0.373526644341656,0.482142047356799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144331308301546,0,0.00122332579088071
Spotx561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00236030334540338
Spotx562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00491127428190652
Spotx563,0,0,0,0,0,0,0.238618021170348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761381978829652,0.00764864761745252
Spotx564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00253483546084552
Spotx565,0,0,0,0.404372543631895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305819166505727,0,0.289808289862379,0.00027900105907843
Spotx566,0,0,0,0.161474579946515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230799867922245,0,0,0.60772555213124,0.00125119511201453
Spotx567,0,0,0.248268233666849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394245060004622,0,0,0,0,0,0,0,0.162414901418793,0.195071804909735,0.000369593534533407
Spotx568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00101496049338557
Spotx569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00275646469763585
Spotx570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0106483672684726
Spotx571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126337505400253,0,0.873662494599747,1.93814985002835e-11
Spotx572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.07984402443669e-33
Spotx573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422843663612358,0,0.461299579681062,0,0,0.11585675670658,1.54036321752892e-32
Spotx574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189889134646171,0,0.810110865353829,0.000254736470686911
Spotx575,0,0,0,0,0,0,0,0,0,0,0,0.398763356726345,0.391657806348551,0,0,0,0,0,0,0,0.209578836925104,0,0,0,0,0,0,0,0.00139754232887594
Spotx576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276353697596488,0,0.225804863952944,0.307185033502841,0,0,0,0.190656404947726,0,0,0.000435105924151313
Spotx577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530820709332662,0,0,0,0,0,0,0.469179290667338,0.00100401551455118
Spotx578,0,0,0,0,0.116007686843291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113824621347645,0,0,0,0,0,0,0.770167691809064,0.000274506891691438
Spotx579,0,0,0,0.18556647661703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81443352338297,0.00804270414986197
Spotx580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235489812619699,0,0.764510187380301,0.00126179564326718
Spotx581,0,0,0.287837951627634,0,0,0,0,0,0,0.158519199418543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553642848953823,0.00536002882052562
Spotx582,0,0,0,0,0,0.215254335139106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784745664860894,0.00265387832920984
Spotx583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.93062844337454e-05
Spotx584,0,0,0,0,0.17188480071356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550489546494202,0,0.277625652792238,0.00353151168106568
Spotx585,0,0,0,0,0,0,0.46895329432255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53104670567745,0,0,0.000637058262761391
Spotx586,0,0.212955178913117,0,0,0.203118288996295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583926532090588,0.00462800054791753
Spotx587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537794467190393,0,0,0,0,0,0.462205532809607,6.10040932615183e-05
Spotx588,0,0,0,0,0.586629057096996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413370942903004,0.00256491848495309
Spotx589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330150954495602,0,0.669849045504398,5.71629794991324e-05
Spotx590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00252194984901301
Spotx591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377637359235601,0,0.622362640764399,0.0025746404743912
Spotx592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184971872941766,0,0,0,0,0,0,0.815028127058234,0.00217744103340116
Spotx593,0,0,0,0,0.184421894440078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172791043522763,0,0.642787062037159,0.00183367942374107
Spotx594,0,0,0,0,0,0,0,0,0,0,0,0.150947285895935,0,0,0,0,0.849052714104065,0,0,0,0,0,0,0,0,0,0,0,1.73198676904907e-05
Spotx595,0,0,0,0,0.190052776845611,0,0.203551168207595,0,0,0,0,0,0,0,0,0,0.33751385171521,0,0,0,0,0,0,0,0,0.268882203231584,0,0,0.00905055261865434
Spotx596,0,0,0.205879691697226,0,0,0,0,0.206327158455215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587793149847559,0.000427267113875105
Spotx597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228002096041612,0.146210523293731,0,0.625787380664657,0,0,0,0,0,0,0,0,0.0049766781026427
Spotx598,0,0,0,0,0.188875830433807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811124169566193,0.000972204309222558
Spotx599,0,0,0,0,0.235834901676258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337465714682938,0,0.426699383640805,0.00437934938952232
Spotx600,0,0,0.693762357580797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306237642419203,0.000602827017128376
Spotx601,0,0,0,0,0,0,0,0,0,0,0,0.155492699940927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844507300059073,0.00091773233651762
Spotx602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00103233292665971
Spotx603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0038814369562672
Spotx604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430371861524721,0,0.569628138475279,0.0022713943992853
Spotx605,0,0,0,0,0.245964147417419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172532988881642,0,0.195876203215338,0,0.385626660485602,0.000404313395178387
Spotx606,0,0,0.337714884224178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662285115775822,0.000543652240812746
Spotx607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207080072849539,0.228854109297412,0,0,0.208873645427315,0,0,0,0,0,0,0.355192172425734,9.10813228410002e-05
Spotx608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135953714968286,0,0.864046285031714,0.000586882154131448
Spotx609,0,0,0,0.277077079372187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722922920627813,0.0019846396678657
Spotx610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280445212943382,0,0,0,0,0,0,0,0,0,0.719554787056618,0.000639346957160896
Spotx611,0,0,0,0,0.237948074029857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762051925970143,0.00137199740296302
Spotx612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00605852028300658
Spotx613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172417973638832,0.246481722347186,0,0,0,0,0,0,0,0.413018760589835,0,0.168081543424147,0.00552725636452062
Spotx614,0,0,0,0,0,0,0,0,0,0.145336177835051,0,0.215549536412473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298189304213209,0,0.340924981539267,0.00549997735649326
Spotx615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157032674354804,0,0.842967325645196,9.60523035078347e-06
Spotx616,0,0,0,0,0.159606576474995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840393423525005,0.000336997673280623
Spotx617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298277954920621,0,0,0,0,0,0,0,0.70172204507938,0.000403778768802738
Spotx618,0,0,0,0,0.310859389571241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68914061042876,0.0016842284349252
Spotx619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000862796535410171
Spotx620,0,0,0,0.16120004391421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48584903554006,0,0.352950920545731,0.000379876380531998
Spotx621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000256468744513345
Spotx622,0,0,0,0,0,0,0,0,0,0,0,0.348357240035979,0,0,0,0,0.338270881070625,0,0,0,0,0,0,0,0,0,0,0.313371878893396,0.000883337777862188
Spotx623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137633981441225,0,0,0,0,0,0,0,0,0,0.136851970248681,0,0.725514048310094,0.000142684600710764
Spotx624,0,0.227941238377961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772058761622039,0,0,0,0,0,0,0,0,0,0,1.43750713982405e-31
Spotx625,0,0,0.164598213599527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835401786400473,0.00111622307326545
Spotx626,0,0,0,0,0,0.293931742523188,0.204038351386933,0,0,0,0,0,0,0,0,0.166228485639206,0,0,0,0.335801420450672,0,0,0,0,0,0,0,0,0.00075195586464331
Spotx627,0,0,0.21088102789011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78911897210989,0.000623614698370038
Spotx628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25933229389995,0,0.74066770610005,0.00173795044996167
Spotx629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00280038733728353
Spotx630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00156705477985727
Spotx631,0,0.36389840077525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333318228119687,0,0,0,0,0,0,0,0,0,0,0.302783371105063,0.000477258434891728
Spotx632,0,0,0,0,0,0,0,0,0,0,0,0,0.139216001543292,0,0,0.399837710527316,0,0,0,0.460946287929392,0,0,0,0,0,0,0,0,0.00106622018545169
Spotx633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00586427790340595
Spotx634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003988887189364
Spotx635,0,0,0,0,0,0,0,0,0,0,0.119877620686823,0.235836828097131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644285551216046,3.47319133491442e-05
Spotx636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149882773356161,0,0,0,0,0,0,0,0,0.155215742209412,0,0.694901484434427,0.0091288940765859
Spotx637,0,0,0,0,0.221246946598741,0,0,0.173533505929774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605219547471485,0.00615076275534414
Spotx638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00301265934927615
Spotx640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00270208308779183
Spotx641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278272797960201,0,0.7217272020398,0.0024096640086019
Spotx642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101235814851515,0,0,0,0,0,0,0.795305446316018,0.103458738832468,0,0.000396848182741081
Spotx643,0,0,0,0,0,0,0,0,0.396192383042744,0,0,0,0,0,0,0,0.142111053291067,0.11700025140309,0,0,0,0,0,0,0,0,0,0.344696312263099,0.00105408386758885
Spotx644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000947753864535345
Spotx645,0,0,0,0,0.123838467466801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225566531535383,0,0,0,0,0.650595000997816,0.000888029088100614
Spotx646,0,0,0,0.209982791112745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211178475427405,0,0.57883873345985,0.000203625201531848
Spotx647,0,0,0,0,0,0,0.162948924963229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382020413714719,0.205269252842978,0,0.249761408479074,0.000534687708968333
Spotx648,0,0,0,0,0.154370206720034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845629793279966,0.00201067687517133
Spotx649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00502473821035357
Spotx650,0,0,0,0.465856906266557,0,0,0,0,0,0,0,0,0,0,0,0.161078777190789,0,0,0,0,0,0,0,0,0,0,0,0.373064316542654,0.00127312700696013
Spotx651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0015217478274155
Spotx652,0,0,0,0.192728029834202,0,0,0,0,0,0.200956663484231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606315306681567,0.0053105788222571
Spotx653,0,0,0,0,0.165549427568411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834450572431589,0.000309326108970423
Spotx654,0,0,0,0,0.223030489686614,0.302918161425675,0.208908017542107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265143331345604,0,0,0,0,0.00229046091005989
Spotx655,0,0,0,0.233800315385093,0,0.145215203931869,0,0,0,0.381592325983378,0,0.121090655945569,0,0,0,0,0,0,0.118301498754091,0,0,0,0,0,0,0,0,0,0.0113081846778557
Spotx656,0,0,0.249991928174383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158521694391567,0,0,0,0,0,0,0,0.59148637743405,0.0014132667154468
Spotx657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00137385275234591
Spotx658,0,0,0,0,0,0,0.277600453053473,0,0,0,0,0,0,0,0,0.170616863139064,0,0,0,0,0,0,0,0,0,0,0,0.551782683807463,7.05060140868284e-05
Spotx659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146438267828839,0,0.853561732171161,0.000739566627408164
Spotx660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010347664016185
Spotx661,0,0,0,0,0,0,0.260621539375414,0,0,0,0,0,0,0,0,0,0.259256463786379,0,0,0,0,0,0,0,0,0,0,0.480121996838208,0.00107017931393725
Spotx662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02605087083686e-08
Spotx663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000163271580479433
Spotx664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255986654143583,0,0,0,0,0,0,0,0.349918435367568,0,0.39409491048885,0.0017004183642527
Spotx665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000830059528423166
Spotx666,0,0,0,0,0.306445891434693,0,0,0,0,0,0,0.239258149841654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454295958723653,0.00590441838733513
Spotx667,0,0,0,0,0,0,0.182835390027253,0,0,0.16581068626875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651353923703997,0.00152365132836903
Spotx668,0,0,0,0,0,0,0.278765530334374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721234469665626,0.00222345270832521
Spotx669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396773644233606,0.300217390432432,0,0,0.303008965333962,0,0,0,0,0,0,0,0.00242087431554889
Spotx670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000948136364001387
Spotx671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx672,0,0,0,0.770515873241482,0,0,0,0,0,0,0,0,0.229484126758518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200319289394464
Spotx673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00314197017749172
Spotx674,0,0,0,0,0.397580866636142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236123713085319,0,0,0,0,0,0,0,0.366295420278539,0.00189019774374676
Spotx675,0,0,0,0,0,0,0,0,0,0,0.153188924920268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846811075079732,0.0243907171394455
Spotx676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000376794949181761
Spotx677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000343150247125415
Spotx678,0,0,0,0.310604305494068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689395694505932,0,0.00240961390042232
Spotx679,0,0,0,0,0.185495966327921,0,0,0,0,0,0.318099630983319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49640440268876,0.00383511734546487
Spotx680,0,0,0,0,0,0,0,0,0,0.234658974837543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765341025162457,0.00221215624487511
Spotx681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257986781274426,0,0,0,0,0,0,0,0,0,0,0.742013218725575,2.31826941406619e-34
Spotx682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00126786753668399
Spotx683,0,0,0,0,0,0,0,0,0,0,0.321220548421987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363946086783909,0.314833364794104,0.00076578986247172
Spotx684,0,0,0,0.200243269411121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799756730588879,0.000360308647504406
Spotx685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000121537164821132
Spotx686,0,0,0,0.239477275043874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760522724956126,0.000754042653211436
Spotx687,0,0,0,0,0.247782460693906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752217539306094,0.00449331674999422
Spotx688,0,0,0,0,0,0,0,0,0,0,0,0.130249086170376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139927405514924,0,0.7298235083147,0.00384462143062067
Spotx689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000356715242964798
Spotx690,0,0,0,0,0.175734994801274,0,0,0,0,0.142964614694758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681300390503968,0.0108075805897718
Spotx691,0,0,0,0.205145926208969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200054329244107,0,0,0,0,0,0,0,0,0.594799744546924,0.00127829119879161
Spotx692,0,0,0,0,0,0,0,0,0,0.350668743181071,0,0.13985095670557,0,0,0,0,0,0.221702273770217,0,0,0,0,0,0,0,0.287778026343142,0,0,0.0228905072492571
Spotx693,0,0,0.157153827807475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168247621462967,0,0.674598550729558,0.000353325373689003
Spotx694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00381515408560329
