rn,Astro.AMY,Astro.AMY.CTX,Astro.CTX,Astro.HPC,Astro.HYPO,Astro.THAL.lat,Astro.THAL.med,Astro.WM,Ext.Amy.1,Ext.Amy.2,Ext.ClauPyr,Ext.Hpc.CA1,Ext.Hpc.CA3,Ext.Hpc.DG1,Ext.Hpc.DG2,Ext.L23,Ext.L25,Ext.L5.1,Ext.L5.2,Ext.L56,Ext.L6,Ext.L6B,Ext.Pir,Ext.Thal.1,Ext.Thal.2,Ext.Unk.3,Inh.1,Inh.2,Inh.3,Inh.4,Inh.5,Inh.6,Inh.Lamp5,Inh.Meis2.1,Inh.Meis2.2,Inh.Meis2.3,Inh.Meis2.4,Inh.Pvalb,Inh.Sst,Inh.Vip,LowQ.2,Micro,Nb.1,Nb.2,Oligo.1,Oligo.2,OPC.1,OPC.2,Unk.1,res_ss
exper0_location_757,0,0,0.0164270571398039,0,0,0,0,0.068591194186928,0,0,0.0215275840559757,0.0167616958340666,0,0,0,0,0.0127995469747773,0.0139972281990489,0.0247343607671531,0.0338735580429208,0.0330118071802512,0.0626182509929941,0,0,0,0.010950393581702,0.0203172082848267,0,0,0.0498236303003592,0,0.0136716940684874,0.0110967394915765,0.0120194305708034,0,0.0971264574753899,0.0165341451136375,0,0,0.0287805534807202,0.0219546826424391,0.0241806176667067,0,0.0439343532470653,0,0.0414556348355355,0.0115815657932104,0.0151479213510952,0.277082688722526,0.00269567242650553
exper0_location_758,0,0,0,0,0.0346193529049144,0,0,0.0782019608702097,0,0,0.0344023664744426,0.0156316881260162,0.0161686233746087,0,0.0187288879635245,0.0117137741174147,0.0116395610158461,0,0.0180413398538479,0.0254113639366104,0.0183827735163502,0.116040854228613,0,0,0.0222586859817739,0,0,0,0,0.0494592696542987,0.0133818637831976,0.0354988166366472,0,0,0.0631026347063931,0.129985565092884,0.0216840506704088,0.0226789724188461,0,0,0,0.0547103558977515,0,0.0132904733415794,0.0306266667063381,0.0429592831222972,0.0174837889220213,0,0.083897026683165,0.00266180626397478
exper0_location_759,0,0,0.0297777764191766,0,0,0.0139591257810155,0,0.0350404444580417,0,0,0.054129573779929,0,0,0,0.0397586931694642,0,0.0178401483408352,0,0.0156982845824578,0.0286722890648818,0,0.0501135695324161,0,0.0246055348864195,0.0134909325869676,0,0.0591818279168195,0,0.0412691776475563,0,0,0.0305333271551265,0.0121730947751968,0,0.041394109455956,0.116588382598531,0,0,0.0183839412369128,0,0,0.013996470335926,0,0.0365163997124184,0,0.0277271866148272,0,0,0.279149709949125,0.00570924331453351
exper0_location_760,0,0.0230206909946725,0.0273646095793322,0,0,0.0251209325893183,0,0.0518272762476491,0,0,0.027500978447565,0,0,0.0201604720546144,0.045909766022316,0,0.0150401744622754,0,0.0151945456197785,0.0226727110375323,0,0.0814494682171281,0,0.0300924576222035,0,0,0.0146747665924127,0.0288601635821621,0,0.0154197817483964,0,0.0133180183674735,0,0.0199336664440012,0.0270288327729405,0.0492983607197195,0,0.01566582007188,0.0284953306432141,0,0,0,0.0309328359133443,0.0266619400927183,0,0.0208663468156381,0.0360762407155716,0.0128271656720913,0.274586646954051,0.00491851498931301
exper0_location_761,0,0,0.0341255989833904,0,0,0,0,0.0315622013678901,0,0,0,0.0279745675070595,0.0123554067374331,0,0.0183462116630972,0,0.023240195977698,0,0.0461539559757726,0.0311947160422457,0.0129660781792705,0.0219085017032003,0,0,0.0796270127291886,0,0.0384924532605409,0.0225549868456214,0.0221132615427064,0.0260171620313868,0,0.0216693976218771,0.0228582922640488,0.0219624509485894,0.0285422911322715,0.0390805331236667,0,0.0304598505841764,0.0275343920750405,0,0,0,0.0145365276936514,0.0104371804787027,0.0106353044559998,0.0244020144523881,0.0194855475697325,0,0.279763907053354,0.0143705608962165
exper0_location_762,0,0,0,0,0,0.0155858863021233,0,0.0880193262029246,0,0,0,0.025921968916667,0.0164692497714658,0,0.0328500702506755,0,0,0.0243960505646121,0.0344851031022197,0.0219202735854254,0,0.0559231033398972,0,0.0124855401024697,0.0347726474135835,0.015107658358956,0,0,0,0.0201382668718537,0,0.061574959745491,0,0.0173882697551455,0.052298187252752,0.0259826204641777,0.0107606108101599,0.034207559425458,0.012224009612726,0,0,0.0110675723427881,0,0.0559145214251182,0.015492251075804,0,0.0117473577809715,0,0.293266935526535,0.00741713027049948
exper0_location_763,0,0,0.0533778946880408,0,0,0,0,0.0471591209207667,0,0,0.0187212929353741,0.0207916908023394,0.0175524552119446,0.0191330137085221,0.0421171699757297,0,0.0287356343500139,0.0166031763166555,0.0163400010765339,0.0284570095039291,0.0271436570780308,0.0338758127360236,0,0.0159819851092582,0.0629898816953836,0,0,0,0,0.018442378989355,0,0.0237058548148746,0,0,0.0343514292577485,0.0706618391437344,0.0106840898259406,0.022202823789941,0,0.0188989052032202,0,0,0.0265994024262224,0.0675704148280312,0,0.0439118643996869,0.0254837496170117,0,0.188507451595688,0.00331893907958615
exper0_location_764,0,0,0.0834659537627515,0,0,0,0,0,0,0,0.0182418867690498,0.0270654089660463,0,0,0.0357024582561371,0.0312168212114076,0.011642962344131,0.0118112097260296,0.0696761519960405,0,0.0668361298623306,0,0,0,0.0942400057852185,0,0,0,0,0.0327543683324467,0.0113031070282523,0.0323103144029167,0.0146047960923901,0.0422311479017955,0.0120060263948996,0,0,0,0.0234241012777421,0.0351090586150922,0.0112166827835636,0.0194859177310653,0.040530940871285,0,0,0.0246900057522374,0.014765241813357,0.010817567147788,0.224851735176026,0.00721258296618666
exper0_location_765,0,0,0.0249391053738038,0,0,0,0.0339401115793726,0.0316064297635807,0,0,0,0.0133488142063344,0,0.026973521801328,0.0657336249595769,0.051849819233609,0,0,0.0292424506637796,0,0.0823805560414688,0,0,0,0.136170633559181,0,0,0,0.0145422149250821,0.0752466022941987,0,0.0445317677326807,0,0.0271161191181193,0,0,0,0.0148053370819979,0,0,0,0.0148612250159119,0,0,0.0274648670414341,0.01087666170808,0.021005427059549,0,0.253364710840912,0.0131717533947351
exper0_location_766,0,0,0.0436935752268358,0,0,0,0,0.0760821695865629,0,0,0.01427492373807,0.0157081387396919,0.0117698964320478,0.0460122986631748,0,0,0.024879684910668,0.0121294974835493,0.0459286570993847,0,0.0224449989358666,0,0,0.0386495135118823,0.200093453572662,0.0319885935572247,0,0.011460204267858,0,0.0505211103788905,0,0.0132569534963164,0.0223943207774868,0.0236423185604386,0,0,0,0,0.0150660670663677,0.0110590309971295,0,0.0451979119935053,0.0162715185225977,0.0507647611748928,0,0.0162627570988822,0.0171728055871923,0,0.123274838620822,0.00180309861226175
exper0_location_767,0,0,0.0550942427058581,0,0,0,0,0.0822347121659577,0.0106444644659362,0.0170042957923232,0.0134026790614786,0.0192980779739459,0,0.033643778327417,0.0331956193621119,0,0,0.062119607527608,0.0168202207029514,0,0.0356864892621959,0,0,0.042093849324678,0.116226671323436,0,0,0.0266221555590947,0.0300017124098959,0,0,0.0168794905494398,0.0114078766318611,0,0.0143269033133242,0,0,0,0.0186285400319803,0,0,0.0142787079272962,0,0,0.0142006860576312,0,0,0,0.316189219523579,0.00665849972840454
exper0_location_768,0,0,0.0604075408841355,0,0,0,0,0,0,0,0.018738913458239,0.0442626456088286,0,0.0456103787425439,0.0813192294270086,0,0.045309532654235,0,0.0422569367645988,0,0.0197358613392772,0,0,0.0822870023518338,0.0734902076858604,0.0164333917404186,0,0.0182865540801107,0,0.0151748651423237,0,0.027343258819701,0,0,0,0,0.0152986640605588,0,0.044438913676593,0,0.0194319625781793,0,0,0.0385194513734944,0,0.0127224953822488,0.0293651618986908,0.0155213153506292,0.234045716980491,0.00612587555086967
exper0_location_769,0,0,0.0209551273340652,0,0,0,0.0133596527974983,0.0802659223370347,0,0,0.044153710420608,0.0258601424207908,0,0,0.0577468210690437,0,0,0.0445369058653331,0.0246620196431375,0,0.0289842448160008,0,0,0.0696109448414029,0.0675809856530002,0,0,0,0,0.0216836554575118,0,0.0276700506608299,0,0.0182018681425121,0.0215487877253418,0,0,0.029007476538613,0.0146696134306444,0.0311472802749869,0,0.0169722760696679,0,0.0245227035107303,0.0166748599783666,0.0299151259518029,0,0.0196113315773361,0.250658493483741,0.00419380545645331
exper0_location_770,0,0,0.0183142012113798,0,0,0,0,0.0574806007955481,0,0,0.0316421097073096,0.0267528038729638,0.0110186303961196,0.0885664244153262,0.0181338853960898,0,0.0352719228496285,0,0.0141056447222461,0,0,0,0,0.0530396276703994,0.23712860273791,0.0394907412234743,0.0230717480458086,0,0,0.0364059329337708,0,0.0295323882079426,0.0147624049392538,0,0,0.0221399688219183,0.0217974196727813,0.030110500659876,0.0207640968524934,0,0,0,0,0,0,0.0157972217423526,0.0353204219039012,0.0178373079706787,0.101515393250827,0.00317139274374966
exper0_location_771,0,0,0.0502803524721194,0,0.0309274239785324,0,0,0.0758658509402325,0,0,0.0362209900557444,0.0135527553295909,0,0.0150615670521387,0.0400403543826442,0,0.01247199375731,0.0313078366628021,0.0222092463168087,0,0,0,0,0.0489966011389591,0.106161138760347,0,0,0,0,0.0274032024243469,0,0.052161305896912,0,0,0,0.0436325596998038,0,0,0.026102797222277,0.0219352919202789,0,0,0,0.0383838189832163,0.0172773744579479,0.0241360801075891,0.0176004714910388,0.0133554035809318,0.234915583368428,0.00784759850799673
exper0_location_772,0,0,0.0379236281805607,0,0,0,0.0263364194930598,0.0588348629786841,0,0,0.0436932213601013,0,0.0167689413656943,0.0192024271117715,0,0.0476701848400127,0,0.0146576529945544,0.0275266831610246,0.0351397721933131,0.0148771712003419,0.021559902502985,0,0.010434280420015,0.0494448275652788,0,0.0321794834705479,0,0.0504676457567268,0.0315970438233749,0,0.0354990135048943,0,0.0156016499272195,0.0143294879465845,0.0164106415936236,0,0,0.0241646772751991,0.0135497841521978,0.0110031245994704,0.0393008442405052,0,0.0197158113509349,0,0.0195713694525458,0.0173770840317775,0.0106699379455513,0.224492425561449,0.00482427299603714
exper0_location_773,0,0,0.0648616364266262,0,0,0.0863467026789352,0,0.0373921098030612,0,0,0.0395023737503145,0.0172520262891229,0,0.0430593936843066,0.0352199696338752,0.0354857858406944,0.0244298054837225,0,0,0.0177009514014432,0,0,0.0533665931483643,0.0207840590639857,0.0320209693406897,0,0,0.044482060670877,0,0.0320474485017149,0,0.0307035602776133,0,0,0.0198416856835257,0,0,0.0312166469852141,0,0,0.0436163164164454,0.0478683754004324,0,0.0730396717737932,0,0.0901766962344209,0.0357192184315924,0,0.043865943079229,0.00927205637914072
exper0_location_774,0,0,0,0,0,0.0774808047863429,0,0.0617979714975246,0,0.0401342920389191,0.0211884942486753,0.0120053562377083,0,0.0390512205032339,0.0403878165979187,0.0251463680212376,0.0238516451599774,0,0.027251835664013,0.0254241021578942,0.042170512155521,0.0118192652446122,0.069458562112487,0,0.014833035111669,0,0,0,0.0686454535098162,0,0,0,0,0.0121505982314168,0.0196726142380835,0.0115866787235746,0.0212411996240573,0,0.0305123764393696,0,0.0258438885994471,0.0265625928417258,0.0126620860802148,0,0.0111813204565795,0.0638254845926495,0.0258341699233842,0.0148057619264509,0.123474493275496,0.0119555963263399
exper0_location_775,0,0,0.0215528475050175,0,0,0.0338064994775288,0,0.0113786810744668,0.026134360184348,0.0540998510013874,0.0226075885454495,0.018088253986701,0,0.01355668087292,0.0329402665971446,0.0172240298620856,0,0.0290693637162046,0.0201294472289539,0.0195504910950677,0.0177526080554699,0,0.0751747854140732,0,0,0.0128525703347836,0.010839692835377,0,0.103876179728665,0.0178776430858989,0,0.0199855327002752,0.0154280836351998,0.0163588767950452,0.0153975721217691,0.013108301849995,0,0.0154213664831285,0.0112449392178337,0,0.0400268133275509,0.0337959448980391,0,0.0110178937042189,0.0210133518342362,0.0360217027159692,0,0.0203583994779742,0.172309380637222,0.00367041855233376
exper0_location_776,0,0,0.0335106063543419,0,0,0.0291246948411546,0,0.0472985998275903,0.0128302872510699,0.0382370918898576,0.0183777965718147,0,0.017936867037319,0,0.0469824595800548,0.0344839355231822,0,0.0775899950723081,0.0270512916921247,0.0334014072516092,0.0266413911610649,0.0134213798151849,0,0,0.0140954138756914,0,0,0.0190924563682021,0.0282447153071642,0,0,0,0.0138172215939958,0,0.0274246682259565,0.0238757563636459,0,0.0232289950446471,0,0,0.0318154635801696,0.0437027641401762,0,0.0131983950092652,0.0301615922444458,0,0.0117952730676641,0.0398992845077544,0.222760196802545,0.00496203823546728
exper0_location_777,0,0,0.0120832147988791,0,0,0,0.0388173988260492,0.0193966242223383,0.0267319311795983,0.0845526622223061,0.0151883598146496,0.018356840373933,0,0.0150141454231653,0.0503349881682682,0.0122466842950983,0,0.0663946000516477,0,0.016069369175906,0.0199640696803182,0.0185730649195149,0,0,0,0,0,0,0.0496797313201437,0.0269699717149435,0,0.0238552984669784,0,0.0192856981140348,0.0233743252897782,0,0,0.0146754666896817,0.0143779355709707,0.0108769626417338,0.0212014788668503,0.0225377677236642,0.0207115397005576,0,0,0.0169854687769779,0.0273570491312184,0.0513401529483909,0.243047199892404,0.0100354387259812
exper0_location_778,0,0,0.0224117976888338,0,0,0,0.0431308886159567,0.0571118245968188,0.0254283197298597,0,0,0.0131105588119787,0.0165561940249979,0.0406256373321896,0,0.0183699421782277,0,0.0334015244418808,0.017539303298046,0.0209897424165893,0.026948530489813,0.0425944499426002,0,0,0.0193096102802843,0,0,0,0.0215035481724838,0.0435109251773561,0,0.0217823681858428,0,0.031151687310637,0.0343079728216909,0,0,0.0155993481404968,0.0141492765804483,0,0.0163722707058532,0.01337039439135,0,0.0206668236826036,0.0175784089943651,0.0190072452319197,0.0143196130767914,0.0177251476501836,0.301426646029902,0.00918086462262652
exper0_location_779,0,0,0.0417495734676523,0,0,0.0214228774484365,0,0,0.0251012711333296,0.0664549322738805,0.0173975062617776,0.0179256763124405,0.0156470203224988,0.0176142934594079,0.0394618465018019,0.0342474387742874,0.0126321592714193,0.0391505527835129,0.024405609754677,0,0,0.0302185020925882,0.0381430401241961,0,0.018352155951004,0,0,0,0,0.027225909131805,0,0,0.0364304081036526,0.0150249755393887,0.0405400135855495,0.0147473124398318,0,0.0205310242078337,0.012076035720766,0.0287911394718047,0.026922022206501,0.0237652186643655,0,0,0.0169429035078565,0.015561788822513,0.0450927619557794,0.0168513254145159,0.199572705294926,0.00834091645692864
exper0_location_780,0,0,0.0385135001582931,0,0,0,0,0.0253119098198642,0,0.0503706644235385,0.0230296914229606,0.0267400893457705,0.0108288460478031,0.0331542805964808,0,0.0947165912611204,0,0.0676744628254201,0.0205901197645962,0,0,0.0130392237509551,0.0139092222187522,0,0.0379273950872447,0,0,0,0,0.021244872400416,0,0.0218360723563318,0.0287311781860584,0,0.0236269698937246,0,0,0,0.0332914232683752,0.0161908923301006,0.0232516194747655,0.0327293212647085,0,0,0.0253266129954541,0,0.0170218405341221,0.0279418503870318,0.273001350186112,0.0033232802070398
exper0_location_781,0,0.0336095181425225,0.0122874991849923,0,0,0.0200733394741286,0,0.0555760987469822,0.019686433946956,0.0178130008953838,0.017061539484415,0.0148733163023936,0,0.0527703917073333,0.0185106383747348,0.0209589186609164,0.0292657919965752,0.0542874081075952,0.0170332139593431,0,0.0125934304893067,0.024481192075527,0.0792106394245326,0,0.0355528546785809,0,0.0167231618811535,0,0,0.0261264834398163,0,0.0240366351988259,0.0153264471229964,0.0188110913167301,0.0191142323591879,0.0152744453685015,0.0210816518290588,0,0.0215549783347841,0.0202229171032524,0.026712265359353,0.0474639358221073,0.0370616225585691,0.0431819216857672,0.0172468586313119,0,0,0.0104175660249213,0.0839985603114441,0.00530128594217224
exper0_location_782,0,0,0.0503314716399946,0,0,0.0672378684290031,0,0.0451129333115291,0.0138104427982662,0.0120112020330856,0.0201714514040593,0.0218501858780699,0.0125595062283507,0.021478575973749,0.0339020021560707,0.0398048207621555,0.0369204686086266,0.0404238809901936,0,0,0.0240867035353058,0,0.0628042981014525,0.0113748345763813,0.0174340295808984,0,0.018980743755063,0,0.0510584616897249,0.0199893396576131,0.0157979364214771,0.0183409304587715,0.0144909584103652,0.0203634880656495,0,0.0189578531446564,0,0,0.0215144915078923,0,0.0373313240161012,0.0419794740484053,0.0165562628997631,0,0.0147420342683708,0,0.0230821323217637,0,0.135499893327191,0.00634835471707667
exper0_location_783,0,0,0.0594957899769628,0,0,0.0547610471691543,0,0.0378014842606285,0,0.0233430669284972,0,0.0176678634203963,0,0.0314573963623646,0.0446218105730696,0.0185872765048235,0.0304338668575934,0.0321997028522346,0.0115608486768212,0,0.0244846313771636,0,0.0816660798294342,0,0.0390630748508818,0,0,0.0188435761966298,0.0646594483531428,0.0255454014441752,0,0.0129778130998619,0,0,0.0199317315198019,0,0,0,0.0151305393563968,0.0124646442539685,0.0467832815915975,0.0291746114073972,0.0343624968732586,0,0,0.0335468635167892,0.0123944885772918,0,0.167041164169663,0.00598947390944805
exper0_location_784,0,0,0.0617968035576451,0,0,0.130214987383687,0,0.023736225323798,0,0,0.0335281065282394,0,0,0.0236197937977129,0.0282703312518997,0.0355945725941194,0,0.0182250809614169,0.0177230726400302,0.0148960214127907,0.0171655912341826,0,0,0.0122195031082332,0.0387248186954635,0,0.0110618172690229,0.0212590591731424,0,0,0,0.0235954267293634,0,0.0323078885321258,0,0.02028900779459,0,0,0.0348001133751712,0,0.0334026266695007,0.0247850045062084,0,0.0352206215904543,0.0139249083332763,0,0.0181295223728112,0.0115663682261218,0.263942726938993,0.0061609715620854
exper0_location_785,0,0,0.0442792660494136,0,0,0.0723827072346717,0,0.0455773303501564,0.0114492995656161,0,0,0.016067175320811,0.0112022664277334,0.0355784378359492,0.036700268720627,0.0513644657474141,0.0294243868559947,0.0277247067499347,0.0156944333134193,0,0.0442983655338088,0.0416797344558312,0.0295666157754823,0,0.0254102718010895,0,0,0.0258918236571192,0,0.0210164258865955,0,0.0158232000337362,0,0,0.0111144462943398,0.0210546252586677,0,0.0193124755372403,0,0,0.0510873705987492,0.0357029541168756,0,0,0.0142328905480998,0,0.0195433598363307,0.0199427068006022,0.206877989693691,0.0100769504731038
exper0_location_786,0,0,0.0341835890750717,0,0,0.0249143975958724,0.0298963401938858,0.0420386728483827,0.0119203011017988,0,0.0128820974289423,0.0127515897792633,0.0185382574779658,0.0351280957753388,0.0293191987072863,0.0641323707285899,0.0245246399849366,0.0273407819484941,0.0257377921191337,0.0136909949275815,0.0141479848902614,0.0112903631881661,0.0601063985845472,0,0.0280866245354472,0.0177819689149599,0,0.0139964369994226,0,0.0463442583274632,0,0.0110279906609426,0.0105248832015912,0.0230321914277081,0.024530390993657,0,0.0132562758458239,0,0.01033615793021,0.0205696891941879,0.0255336866139047,0.0664627604854553,0,0.0226717714221304,0.0188206252167074,0,0.0196297037075291,0.0131622011214044,0.121688517045937,0.0108106361541277
exper0_location_787,0,0,0.0511318649521804,0,0,0.0928876279566116,0,0.06050614071691,0.0189580319225726,0,0.0213239362639847,0,0.0108670078905996,0.0216188505326568,0.0265175189649337,0.0250531739963841,0,0.0659781866150315,0.020582590625916,0.0136511577791078,0,0,0,0.0167720460777134,0.0115868965950955,0,0,0.023177889218698,0.031057387543215,0.0178156438566572,0.0273041351427462,0,0,0,0.0258363357472553,0.0307303726168278,0,0.0125669047194186,0.0194841592475369,0.0376463641527465,0.0268965237671027,0.0597223785305127,0,0.0358168738861324,0,0.0134665462333762,0,0,0.181043454448077,0.00486338135055369
exper0_location_788,0,0,0,0,0,0.0948130015301695,0,0.0880922263172422,0,0,0,0.0243706996661938,0.0169252039048529,0.0177566402269359,0.0310309837949004,0,0.0198065839269742,0.0359314424791271,0.0289747037224687,0.0357110078004853,0.0197463325794334,0.0407724539266864,0.0279281628187082,0,0.0161364608111667,0,0,0.0391714740253878,0.0106281232466885,0.0129320564042271,0,0.0216257170693273,0.0108531041069663,0.0216559780801465,0.0313854354913525,0,0,0,0.027096767531707,0.0194172994741835,0.0186934355959152,0.0727596662753264,0,0,0.0109864618575536,0.013117258201955,0.0376076863858213,0.0115870259090944,0.142486606839003,0.0141325347294631
exper0_location_789,0,0,0.0505224524689088,0,0,0.143921519536633,0,0.0503837043540797,0,0,0.0159856158800109,0.0207241189281638,0.0176009150494672,0,0.0384168653210654,0.0114998205986193,0.0313641863411789,0.067133174347415,0.0148190013913412,0,0,0,0,0.0159129584709308,0.0138837739966459,0.0168921690868301,0.0123308551196438,0.0255013993019796,0,0.0358665233990982,0,0.029553138048849,0.0121681183636785,0.0296043198902863,0.011292081675676,0,0.0119675034925932,0.0205494240970753,0.0481407401022817,0,0,0.0402439614212639,0.0134700675737231,0,0,0.031132898658919,0.0249356168950113,0.010513863575472,0.133669212613159,0.0064707126153502
exper0_location_790,0,0,0.0771154080416487,0,0,0.124176129382704,0,0.0291201771516871,0,0,0.0130452456586531,0.0172894665790046,0.045629658943687,0,0.023911722717202,0,0.028963080419515,0.0248885130207989,0,0,0,0,0,0,0.025309283636617,0.0223097195903154,0,0.0129235216048715,0,0.0335886406811664,0,0.0460947998772461,0,0.0432765382849998,0,0.0262560621140535,0,0,0.0524500876615152,0.0200573658648066,0,0.0129239862093887,0,0.0525374400249098,0,0.0130320001178132,0.0147238741942025,0,0.240377278223194,0.00467838225928069
exper0_location_791,0,0,0.0222806846122783,0,0,0,0.132778132891719,0.0646502909781983,0,0,0.0170894992261092,0.024920958446821,0.0385513369014585,0,0.0375337306143555,0,0.123784524006774,0,0.0224922425316978,0,0,0,0,0.0428016545713383,0,0.0270110783356195,0,0,0.0603441684850896,0.0341467975528926,0,0.017605402291166,0,0.0788543022149385,0,0.0163333553842006,0,0.0331865927120367,0.0304335836514577,0,0,0.0125724076840711,0,0.0519661887164882,0.0138401454964506,0,0.011379149019853,0.0109642202546206,0.0744795534203662,0.00729334305421568
exper0_location_792,0,0,0.0481571980376204,0,0,0.134794760722621,0,0,0,0,0,0.0148544936554998,0.032951071088872,0.0160955232647594,0,0,0.0818974917703233,0.0266072968703542,0,0,0,0,0,0,0.0260900641663176,0.0595841116247804,0,0.0779934779091723,0,0.0374038149522262,0,0.0392311206959642,0.0204146349567314,0.0789260753299945,0.0114780981553519,0,0,0,0.0609982101545976,0,0,0.0191482329647002,0,0,0,0.0122490414632057,0,0.0173324286301388,0.183792853586769,0.00225886595484931
exper0_location_793,0,0,0.0462670928570394,0,0,0.0788264253625138,0,0.0521102816133347,0,0,0.0107718499096709,0.0190449087649091,0.0202740858430348,0,0.0244491178744803,0,0.0209707179593781,0.0124345926115169,0.0292989857983759,0.0224607229475917,0,0,0,0,0.0251346223478486,0.033624008585521,0,0.0394724385997199,0,0.0560393007673115,0.0113164182143335,0.0296752790060841,0,0.019842757072407,0,0,0.0178499468208149,0.013718503982355,0.0267979534631464,0.0389396503497304,0,0.0111116370039499,0,0,0.0520511993661484,0.0162543696569543,0.0113744459748392,0,0.25988868724699,0.00852904867170297
exper0_location_794,0,0,0.0254124094123247,0,0,0.0321882352591159,0,0.0480918185963933,0.0236856760038652,0,0,0.0176182228640013,0,0.0220005985562961,0.0475526859665893,0.0251377405625748,0.0391257661349555,0.0133363086848614,0.0202952734314398,0,0,0,0.0293141752926211,0.0137501128791857,0.0153655158461509,0.0159449704112398,0.0252553380581765,0,0.015039608487708,0.0498418123397638,0,0.0114138651307441,0.0250323027769978,0.023576599968602,0,0.0430106043500345,0,0.0297512352035303,0.0336374257454163,0.0558487614038377,0,0.0143634080826331,0,0.0513689367656635,0.0473840171517998,0.0189149616782435,0.0314579877381041,0,0.13528362521713,0.00618517716563534
exper0_location_795,0,0,0.0248885675910445,0,0.054029575852413,0,0,0.0578046675495846,0,0.0393312457250783,0,0.0194534903007733,0,0,0.0328935925246067,0,0.0219725844642166,0.0648541526473897,0.0165442161224135,0,0,0,0,0,0,0,0,0.0281066874677847,0,0.0199570549051349,0.0111953150761928,0.0407945292692643,0.0230173107681481,0,0,0,0.0118199539121487,0.0269698556590986,0.0388043406161957,0.116208124124731,0,0,0,0.0265440863824668,0.0770225180658059,0.067863779294305,0,0.0165998121217199,0.163324539559483,0.00751545598975762
exper0_location_796,0,0,0.0369073263856887,0,0,0.128331486704677,0,0.0277000119284114,0,0,0.0216631954989858,0,0,0.0173626058512282,0.0130983447954298,0,0.0246491751079626,0.0123164949978326,0,0,0,0,0.0141476082271424,0,0.0239279076346759,0,0.0131173068523051,0.0161285351586889,0.122117118720455,0.0281062683952776,0.0130567945159584,0.0304306958499436,0,0,0,0.0116303957059946,0,0.0259943484187613,0.0247755072843616,0.0481171059646837,0,0.0163267912534462,0.0200224207936589,0,0.0328289240453402,0,0,0,0.27724362990909,0.00116374879498603
exper0_location_797,0,0,0.0755696245409667,0,0,0.0995659248807291,0.101036147075248,0,0,0,0,0,0,0.0180040760688743,0,0.0114338704759122,0.0237833762116432,0,0.0352306346184964,0,0,0,0,0.0145695905647525,0.0132758426337284,0,0,0.0231302979515572,0.0815262711814912,0.0395601865713681,0.0206811840530817,0.0346370677116553,0.017136755387041,0,0,0,0.0153922613657365,0.0228490885644655,0.0831418956188039,0.0320705424521029,0,0,0,0.0365944754595247,0,0.0154030017653798,0,0,0.185407884847441,0.00646965028223534
exper0_location_798,0,0,0.0176315312472166,0,0,0.0273592820185758,0.0418116814333281,0.0687035722134963,0,0,0.0224852655466054,0.0173630582054757,0,0,0,0.0114065908074402,0.0221355717814186,0,0.0392187315954699,0,0,0,0,0.0251647273013673,0,0,0,0.0253604533389641,0.125138641537682,0.0338162883811822,0.0209148391575917,0.0829300760520383,0.0207208058366981,0,0.0155233539009447,0,0.0339922738978502,0,0.0768969002126371,0,0,0,0,0,0,0,0.0166809433850343,0,0.254745412148984,0.00442366984951378
exper0_location_799,0,0,0.0168306400083217,0,0,0.0297356153280939,0.0268604287743809,0.0634862875547687,0,0,0,0.0381032249093121,0,0,0.0267293880782363,0,0,0,0.0160799355642,0,0,0,0,0.0340118910472286,0,0,0.079552729416847,0.0162883964804264,0,0.0658997656942896,0,0.0268953376472069,0.0158278880443742,0,0,0.0220970302243652,0.049760540306141,0,0.0624077766549518,0.0426772276174706,0,0,0.0238076886672434,0.0550360964801897,0,0,0.0300082563957146,0.0153415398000378,0.2425623153062,0.00485149521792371
exper0_location_800,0,0,0.0229772115879202,0,0,0,0,0.0385374903151882,0,0.0181150688381567,0.0387251027308656,0,0,0,0,0.0546487239501866,0,0.0405994815436029,0.0493071723679392,0,0.0106049150242822,0,0,0.0107221864705207,0,0.0147749232498917,0,0.0124298071793363,0,0.0323187077789336,0.0135797099031009,0.0178665436668491,0,0.0261949501020074,0.0174914852882166,0,0,0,0.0207119126362045,0.0741291778142016,0,0,0,0.0244891311439702,0.023985506512564,0.0634363090768713,0.0200181336555263,0.0108369767771071,0.343499372386557,0.00725006152998657
exper0_location_801,0,0,0,0,0,0,0,0.132245571980296,0,0.0153438138848375,0.103282999713122,0.0130173444578081,0.0126453400102205,0.0134604308311039,0,0,0.0176229099813229,0,0.0432860256106274,0,0,0,0,0,0,0.0256318112053167,0.0202535116744732,0.0327212314128408,0,0,0.0131906636895543,0.0480076160359753,0,0.0962658620687317,0.0535919688051072,0,0.0167882027866981,0,0.0217905901553168,0,0,0,0.0335922308971529,0,0.0450090426851644,0.0438358696629364,0.0141497165324853,0.0163933713052278,0.16787387461368,0.00834267887430331
exper0_location_802,0,0,0.0126526306389691,0,0.0174693016057638,0,0,0.0657094639392533,0,0,0.0714983939237566,0.0143890025878253,0.0206354481973784,0.0588035092039377,0,0,0.0365571576137479,0,0.02050410569295,0,0.016986487788304,0,0,0,0.0282416658262607,0,0,0.0319032208669835,0,0,0.022252301121156,0.0214546774554948,0,0,0,0,0.0154040968148813,0.0183278290755696,0.0123470674640847,0.0144370152825033,0.0174052268469781,0.0108352417027896,0.0148676771293913,0,0,0.0197610989426946,0.0139866962084677,0.0172705451822186,0.40630013888864,0.00988982428814187
