	Astro_0	Astro_1	Astro_2	Astro_3	Astro_4	Ext_Amy_1	Ext_Amy_2	Ext_ClauPyr	Ext_Hpc_1	Ext_Hpc_2	Ext_Hpc_3	Ext_Hpc_4	Ext_L23	Ext_L25	Ext_L56	Ext_L5_1	Ext_L5_2	Ext_L6	Ext_L6B	Ext_Pir	Ext_Thal_1	Ext_Thal_2	Ext_Unk_3	Inh_1	Inh_2	Inh_3	Inh_4	Inh_5	Inh_6	Inh_Lamp5	Inh_Meis2_1	Inh_Meis2_2	Inh_Meis2_3	Inh_Meis2_4	Inh_Pvalb	Inh_Sst	Inh_Vip	LowQ_2	Micro	Nb_1	Nb_2	OPC_1	OPC_2	Oligo_1	Oligo_2	Unk_1
Spotx159	1.1605084e-10	1.16007905e-10	0.033951405	0.0067578526	1.1592496e-10	0.029641256	1.1617064e-10	1.1599308e-10	0.06737502	0.3179763	1.1599374e-10	0.018513741	1.1650461e-10	1.15988656e-10	1.1601011e-10	0.024107322	0.032213006	1.1599972e-10	0.016677521	0.10118742	0.049718067	1.15951714e-10	0.029643076	0.04777968	1.15982016e-10	1.1603136e-10	1.16024496e-10	1.15952595e-10	1.1630346e-10	0.007109356	0.0033361404	1.16283934e-10	0.086338684	0.062454436	1.1604862e-10	1.1597008e-10	1.16037555e-10	1.16074525e-10	0.022208251	1.1662978e-10	0.013855583	0.009163691	0.0030325926	1.1602339e-10	0.016959535	1.1604398e-10
Spotx160	3.2811573e-10	3.2734e-10	0.0022893993	3.2702238e-10	0.029133057	3.2729194e-10	3.2726757e-10	3.271615e-10	3.2726818e-10	3.2744055e-10	3.2753425e-10	0.22406621	3.2733438e-10	3.2714087e-10	3.270099e-10	3.2721953e-10	3.2716838e-10	3.2724262e-10	3.2741557e-10	3.274443e-10	3.2714215e-10	3.2696998e-10	3.2711223e-10	3.2710157e-10	3.272058e-10	3.2734063e-10	3.271253e-10	0.098861486	3.2735314e-10	0.060071185	3.2723327e-10	0.12428621	0.28005788	3.271091e-10	0.11180894	0.05568193	3.2738745e-10	3.2738434e-10	3.2711095e-10	3.2737685e-10	0.013743659	3.2732875e-10	3.273475e-10	3.2703484e-10	3.2690575e-10	3.269812e-10
Spotx161	3.5635495e-10	3.5675143e-10	0.041747	3.5635764e-10	3.5630668e-10	3.5627878e-10	0.08298545	3.5653985e-10	0.003068926	3.5655753e-10	3.5605735e-10	3.5626388e-10	3.5700123e-10	3.56393e-10	3.562965e-10	3.560743e-10	3.5614975e-10	3.5635153e-10	3.5628697e-10	0.099208415	3.5654799e-10	3.5615177e-10	0.10006934	3.5661196e-10	0.0358025	3.5642903e-10	0.02049484	0.021887472	0.011224991	3.562591e-10	0.057648513	3.567861e-10	0.056870084	3.5648545e-10	0.033248916	0.1362629	0.063525155	3.5642292e-10	0.16395545	3.5613953e-10	3.562992e-10	3.5617623e-10	0.0050500054	3.5632572e-10	0.022195881	0.044754226
Spotx162	3.1718447e-10	3.170405e-10	0.12275834	0.006302581	3.1693045e-10	3.1708827e-10	3.167975e-10	3.1676428e-10	3.1675523e-10	3.1677938e-10	3.169432e-10	3.1659575e-10	3.1678662e-10	3.1693348e-10	3.16896e-10	3.168205e-10	3.1696612e-10	3.1681804e-10	0.013337512	3.1681624e-10	3.17026e-10	3.1667607e-10	0.21062389	3.183937e-10	0.044979002	0.20776027	0.0777825	0.089338	0.035879727	3.17787e-10	0.1056741	0.02182005	3.1716088e-10	3.169619e-10	3.166785e-10	0.022367753	3.169293e-10	3.1718142e-10	3.166163e-10	3.1694194e-10	3.168205e-10	0.020669894	0.012100995	0.008605375	3.1689118e-10	3.1677092e-10
Spotx163	0.032851342	2.5146382e-10	0.07115874	2.5158517e-10	2.5140146e-10	2.5179786e-10	2.5171912e-10	2.5134106e-10	0.025552183	2.5155353e-10	2.5136646e-10	2.5155786e-10	2.5156743e-10	2.5144126e-10	2.513751e-10	2.51519e-10	0.025868421	2.5138036e-10	2.5148827e-10	0.02842097	2.5171767e-10	0.028342256	0.29241246	2.5211022e-10	2.5186844e-10	0.056204744	0.056411497	0.042532884	0.031976297	2.51483e-10	0.022157017	2.516898e-10	0.11897464	2.5141295e-10	0.04452007	0.0121546285	2.5248845e-10	3.628691e-10	0.0692865	0.008721979	0.019521406	2.5150843e-10	0.003464013	2.5150076e-10	0.009467979	2.513684e-10
Spotx164	1.2282006e-10	0.0029621534	1.2269176e-10	1.2236738e-10	0.04885846	0.057161327	1.2271281e-10	1.2260895e-10	1.2238417e-10	1.2255143e-10	1.2252573e-10	1.2244068e-10	0.015806014	1.2244605e-10	1.2258253e-10	1.2251965e-10	0.03173616	1.2254091e-10	1.225082e-10	0.17325644	0.057934433	0.0034579157	0.1912593	1.2265221e-10	1.2253132e-10	1.2245586e-10	1.2252921e-10	0.011222889	0.015822167	0.027463011	1.227505e-10	0.039116602	0.16366076	1.2246823e-10	0.022983104	0.067469195	0.026960386	0.011100825	0.0052884184	0.011378985	0.006471819	1.2236061e-10	1.2236387e-10	0.008629768	1.2247198e-10	1.2243578e-10
Spotx165	0.049723405	0.0101969065	1.5521331e-10	1.5448585e-10	1.5465242e-10	1.5445462e-10	1.54495e-10	1.5490542e-10	1.5443223e-10	1.5448025e-10	1.5454066e-10	0.0021565764	0.014758006	1.5458135e-10	1.5464623e-10	0.32873043	1.5438628e-10	0.03905417	1.5453831e-10	1.544997e-10	0.026038077	0.045667864	0.15645257	1.5442721e-10	1.54602e-10	1.5524884e-10	1.547864e-10	1.5441219e-10	0.06292381	0.009991434	1.5451385e-10	0.024721028	0.016185543	0.0069133216	0.081924476	0.021073448	1.545958e-10	0.039261546	0.005564973	0.018852277	0.0092363795	0.030573852	1.5447996e-10	1.5433418e-10	1.5429473e-10	1.5461496e-10
Spotx166	0.002413811	1.8682739e-10	0.010855511	1.8687016e-10	0.005487509	0.23878916	0.019647604	1.8744345e-10	1.8680422e-10	0.00617163	1.8689011e-10	0.029722879	0.04494162	1.8672228e-10	0.016780803	1.8701454e-10	1.8673191e-10	0.0027905859	0.015059785	0.18129355	1.8682453e-10	1.8684448e-10	0.038482122	0.023065802	1.8694002e-10	1.8780381e-10	0.005456218	1.8684697e-10	0.008127801	1.867401e-10	0.049722157	0.00059673423	0.15134561	1.8677145e-10	0.0069298605	0.0028605121	0.00861076	1.8684342e-10	0.022627657	1.8693254e-10	0.003020507	0.051855993	0.0085002165	1.8670983e-10	0.011104696	0.033738803
Spotx167	2.0348825e-10	2.034087e-10	0.045767374	0.013348684	0.0075491983	0.01111797	2.0341724e-10	0.016462596	0.014738496	2.0385302e-10	2.0360355e-10	2.032966e-10	0.104243	2.0369291e-10	0.05868368	2.0346615e-10	2.0338738e-10	0.02081126	2.0346187e-10	2.0331871e-10	2.03785e-10	2.0346536e-10	0.11370286	2.0356357e-10	0.1846449	0.14483064	2.0345022e-10	0.007411757	2.0336022e-10	2.0365909e-10	2.0366997e-10	0.0057736053	2.0356435e-10	0.016720094	2.034091e-10	2.033253e-10	2.0374846e-10	0.05530586	0.005081007	0.03341084	0.02088686	2.0340366e-10	2.0335322e-10	0.0028368924	2.0386082e-10	0.116672345
Spotx168	0.029587388	9.864647e-11	0.037197046	9.8641956e-11	9.858402e-11	0.004937452	0.012253274	9.875717e-11	9.861205e-11	0.087532654	0.0027901712	9.9058824e-11	0.2706213	0.03724547	9.857969e-11	9.868976e-11	0.014770903	9.8653995e-11	9.857273e-11	0.048505384	0.027548853	9.87291e-11	9.8568036e-11	0.06634584	9.866849e-11	9.868016e-11	9.862785e-11	9.855526e-11	9.857124e-11	0.026771136	9.862483e-11	9.913821e-11	0.23789246	0.008583002	0.016510515	9.876922e-11	0.018050514	9.869239e-11	0.00882716	9.8657575e-11	0.019312127	0.016802179	0.0027260145	9.860019e-11	0.0051891916	9.8663785e-11
Spotx169	1.5601288e-10	0.025379334	0.0126729105	1.563835e-10	1.5608849e-10	1.5609711e-10	1.5612005e-10	0.0061158496	1.560977e-10	1.5637991e-10	0.001593667	0.024500273	1.5607302e-10	1.5643332e-10	0.002872202	1.560986e-10	1.5602807e-10	1.5616651e-10	1.5615667e-10	1.5610337e-10	0.061270434	1.5600544e-10	0.2679782	1.5628242e-10	0.03411178	0.09422094	0.12506232	1.5668804e-10	1.5613523e-10	1.5599562e-10	0.064021565	1.5596587e-10	0.017071385	0.024666658	0.06744519	0.10492331	0.012779908	1.5597153e-10	0.0008666385	1.5631461e-10	0.0029737458	0.03608695	0.005982611	1.559739e-10	0.007404163	1.5612124e-10
Spotx170	5.655181e-10	5.6544147e-10	5.65407e-10	5.6570254e-10	5.6577587e-10	0.054487552	5.6596045e-10	5.657403e-10	0.0037097645	5.6652966e-10	5.659454e-10	5.666583e-10	5.6618826e-10	5.662088e-10	5.662499e-10	5.661678e-10	5.662153e-10	5.6587846e-10	5.661645e-10	5.6643246e-10	5.659097e-10	5.6560867e-10	5.6565613e-10	0.06788856	5.6608035e-10	5.659508e-10	5.6623145e-10	5.6598637e-10	5.656464e-10	5.6545224e-10	5.660684e-10	5.66427e-10	0.86136025	5.6610294e-10	5.655871e-10	5.664162e-10	5.660533e-10	5.662412e-10	0.002967826	5.658967e-10	5.656594e-10	5.654857e-10	0.009586054	5.6577804e-10	5.659691e-10	5.659734e-10
Spotx171	0.024445556	1.6427402e-10	1.6494592e-10	0.016448468	1.6415438e-10	0.0155733405	1.6438592e-10	1.6435081e-10	1.6426777e-10	0.022617234	1.6438435e-10	0.002497994	1.6429597e-10	0.06795432	0.0024300101	0.12947828	0.015990274	1.6416908e-10	0.008233938	1.641882e-10	0.017728638	1.6435989e-10	0.1854158	0.0017353891	0.04064936	1.6436429e-10	0.011347805	0.024915244	0.013534039	0.053130936	1.6420228e-10	0.10277941	0.09647824	0.010874688	0.072213076	1.6429971e-10	1.6421763e-10	0.023779511	0.014750828	0.0155735165	0.004344613	1.6413403e-10	1.6411712e-10	0.0050793313	1.6423925e-10	1.6428656e-10
Spotx172	0.046805643	1.0629982e-10	1.0660987e-10	1.06391305e-10	0.028152797	0.0362634	1.0640896e-10	1.0619525e-10	1.06305714e-10	1.0627935e-10	0.015381847	1.0624996e-10	1.06272456e-10	1.0618595e-10	1.06463574e-10	1.06243875e-10	0.008768243	1.06234355e-10	1.0636533e-10	1.0631321e-10	0.046308603	1.06536696e-10	0.18302009	0.05342825	0.028277518	1.0641119e-10	1.063554e-10	0.037319276	0.01945337	0.030346764	0.008717628	1.0651699e-10	0.10325429	0.02239788	0.06780947	0.09521592	1.06304486e-10	0.08211126	0.024650691	0.017712932	1.0617095e-10	1.0624936e-10	1.0627529e-10	1.0631321e-10	0.0055102454	0.03909375
Spotx173	3.2035039e-10	0.033417746	3.2016836e-10	3.2210945e-10	3.2027464e-10	3.2019828e-10	3.20249e-10	9.368131e-10	3.199785e-10	3.2000047e-10	3.2021782e-10	3.1995834e-10	3.1991992e-10	3.2005848e-10	3.2018976e-10	3.200029e-10	3.1997668e-10	3.2027583e-10	3.2032166e-10	3.202282e-10	0.09664338	3.200493e-10	0.1320136	3.2004566e-10	3.2004135e-10	3.2025083e-10	3.2019642e-10	3.1997363e-10	0.0006390632	0.02721027	3.2016528e-10	3.201946e-10	3.200945e-10	0.026468875	0.110943936	3.2055944e-10	3.2033085e-10	3.200652e-10	0.006023078	0.0040981006	3.2022573e-10	0.25166565	0.31087634	3.2032352e-10	3.2007494e-10	3.1993336e-10
Spotx174	0.013492359	0.027999708	1.8273219e-10	0.01603607	1.8254406e-10	1.8296864e-10	1.8279736e-10	1.8289503e-10	1.826806e-10	0.0023248333	1.8274612e-10	1.829819e-10	1.825667e-10	1.827618e-10	0.013373168	1.8267503e-10	1.8277123e-10	1.8320612e-10	1.829149e-10	0.00882164	0.45302168	1.8274578e-10	1.8268688e-10	0.02119604	1.8313834e-10	1.8317921e-10	0.008166429	0.15930791	1.8254094e-10	1.8302414e-10	0.047414225	0.05844846	1.8294839e-10	0.04587901	0.03355559	0.03127026	0.017865319	1.8293445e-10	1.8256079e-10	1.8251449e-10	0.019197756	0.00037942466	1.8264402e-10	1.8249534e-10	0.003571182	0.018678896
Spotx175	2.0382473e-10	2.039737e-10	2.0384225e-10	2.0381853e-10	0.0014857043	0.1434085	0.03125589	2.038854e-10	0.04324567	2.0390094e-10	2.0394414e-10	2.0400404e-10	2.0404452e-10	2.0387801e-10	2.0405229e-10	2.0388968e-10	0.032135736	2.0398885e-10	2.0399081e-10	2.047396e-10	2.040305e-10	0.0069800657	0.35027948	0.052216146	2.0435882e-10	0.20073088	2.0429179e-10	0.04121086	2.040344e-10	2.0400832e-10	2.0407215e-10	2.0407176e-10	2.0408383e-10	0.020085461	0.010623317	2.0489081e-10	0.0002100256	2.0437911e-10	2.0389511e-10	2.0383369e-10	2.0401106e-10	0.058233846	0.007898519	2.0397097e-10	2.0378547e-10	2.040492e-10
Spotx176	0.007702067	2.1686405e-10	2.175377e-10	2.1688681e-10	0.004363478	0.0064291186	2.1721884e-10	2.1697454e-10	2.1703497e-10	2.179721e-10	2.170424e-10	2.1711694e-10	2.170151e-10	2.1695466e-10	2.1711279e-10	2.175223e-10	0.0035286397	2.1723788e-10	2.1721716e-10	2.1702005e-10	2.1689714e-10	0.034170005	0.21029675	0.0067712986	0.09179693	0.19016802	0.00790793	0.011138335	0.120979436	2.1714387e-10	2.1699852e-10	2.1751692e-10	2.1710907e-10	0.03565297	2.1701552e-10	2.1727187e-10	2.1704531e-10	0.05946325	0.0076996023	0.034477573	2.1690212e-10	0.09419236	0.0018126243	2.1695012e-10	2.1701468e-10	0.07144963
Spotx177	1.1429436e-10	1.1438073e-10	1.14254696e-10	0.00031941402	1.1437287e-10	0.0053312127	1.1454949e-10	1.1439535e-10	0.123602085	1.14487454e-10	0.062040806	1.1449138e-10	0.29847714	1.1480584e-10	0.012120277	1.14545776e-10	1.1440189e-10	0.027500138	1.1444422e-10	0.07257316	1.1444706e-10	1.144104e-10	0.17500035	1.144141e-10	1.145661e-10	0.021744499	0.031638186	0.029866531	0.041774485	0.028900983	1.14387055e-10	0.00081605604	1.14385744e-10	0.007242301	0.012329507	1.1488755e-10	0.019916158	1.1466316e-10	0.0080906	0.0020782042	0.010185042	1.1443812e-10	1.143888e-10	1.14367855e-10	0.008452971	1.1436283e-10
Spotx178	1.8413009e-10	0.047738705	0.019067392	0.053080793	0.027923573	1.8393351e-10	1.8379219e-10	0.02303575	0.0055721393	0.04453616	1.8456221e-10	0.004465138	1.8410798e-10	1.840037e-10	0.01404592	1.8380797e-10	0.0155078545	1.8402124e-10	1.8406689e-10	1.8387179e-10	0.125712	1.8384898e-10	0.15619881	1.8386828e-10	1.839079e-10	1.8374312e-10	1.8393212e-10	1.8389494e-10	1.8395108e-10	1.8383567e-10	0.0041353176	1.8378274e-10	0.13774066	1.8393281e-10	0.19439803	0.035229903	0.00084716984	0.0092993155	0.023682293	1.8391913e-10	0.04200442	1.8389389e-10	1.8406301e-10	0.0066775344	0.009101158	1.838462e-10
Spotx179	0.13616954	0.029252594	3.4786868e-10	3.4805117e-10	3.4874695e-10	0.01824482	3.4784214e-10	3.4809433e-10	0.021501265	3.4818928e-10	0.021541936	3.4818332e-10	3.4789255e-10	3.4827233e-10	3.4781825e-10	3.478043e-10	3.481123e-10	3.4807907e-10	3.478083e-10	3.4792044e-10	3.4800077e-10	3.4808706e-10	3.478262e-10	3.4788328e-10	0.0061706053	0.24834721	3.4833011e-10	3.479881e-10	3.4846898e-10	3.480326e-10	0.1548966	0.012905916	3.4827696e-10	0.006581204	0.20229651	3.4838793e-10	0.01958296	3.4828362e-10	0.06698416	3.4809036e-10	0.018947905	0.0071600983	3.4799608e-10	0.0029991744	3.4838127e-10	0.026417587
Spotx180	2.7710773e-10	2.7692862e-10	2.7702793e-10	2.7694078e-10	2.769244e-10	2.771659e-10	2.7708397e-10	2.770369e-10	2.7709665e-10	2.768705e-10	2.7738958e-10	0.023858452	2.7727903e-10	0.015884506	2.771072e-10	2.771886e-10	2.7716535e-10	2.7695396e-10	2.7699146e-10	2.770385e-10	2.7684358e-10	2.7684252e-10	2.7693653e-10	0.03579927	0.08135145	2.7776653e-10	2.773425e-10	2.7721292e-10	2.7716007e-10	0.0082856035	0.069111764	2.772325e-10	0.24298352	0.43576428	0.06101049	0.001288737	2.7735733e-10	2.7712305e-10	2.7708077e-10	0.016070914	2.7701205e-10	2.7711514e-10	2.7692018e-10	2.7851244e-10	0.0085912	2.7728275e-10
Spotx181	7.9042724e-11	0.029207874	0.012795314	7.908675e-11	7.902402e-11	0.020578425	7.90281e-11	7.8977616e-11	0.014037062	0.04808144	0.028973037	7.923865e-11	7.920858e-11	0.032841787	0.002194248	0.17001775	0.0053255185	0.08430444	0.017169604	7.904754e-11	0.06431582	7.9014975e-11	0.18974796	7.900579e-11	7.924348e-11	7.909851e-11	0.043672122	0.001718972	0.027716769	0.011340357	7.899389e-11	0.02150942	0.01288636	7.9140625e-11	0.046192527	7.909188e-11	0.025687626	0.0310906	0.019724766	0.01035014	0.011806034	0.0031161231	0.0026966478	0.010901304	7.9048594e-11	7.92042e-11
Spotx182	1.4389454e-10	1.4375272e-10	0.026409619	1.4387425e-10	0.0062680864	1.4377739e-10	1.4381826e-10	0.02825892	1.4366994e-10	1.4383116e-10	1.4379192e-10	1.4376753e-10	1.4388164e-10	0.039937854	0.071112946	1.4391786e-10	1.439412e-10	0.043029107	0.030420898	1.4381688e-10	1.437146e-10	1.4381195e-10	0.1639457	1.4382129e-10	1.443115e-10	0.21217407	1.4406618e-10	1.4393736e-10	0.03499075	0.025982564	0.13570923	1.4386188e-10	1.4391786e-10	1.4385831e-10	1.4385529e-10	1.441239e-10	1.4391484e-10	0.13799824	1.4403238e-10	0.011393623	1.4392089e-10	0.024762131	1.4380316e-10	0.00760617	1.4369213e-10	1.439423e-10
Spotx183	0.05761428	0.06570498	2.0703018e-10	0.06615764	2.068869e-10	2.0710601e-10	0.05946172	2.0731905e-10	2.0688846e-10	2.070934e-10	2.069761e-10	2.0700217e-10	2.0698913e-10	0.016486527	2.0686401e-10	2.070448e-10	2.0686165e-10	2.0739895e-10	2.0708665e-10	2.0699663e-10	2.0726645e-10	0.0056954375	2.0722099e-10	2.0740923e-10	2.0716054e-10	2.0785317e-10	0.056875754	2.0759168e-10	0.010181502	2.0692519e-10	0.05455038	0.04645961	0.13509418	0.019990776	0.087349385	2.0723287e-10	0.001657839	0.17152989	0.073928	0.017104013	2.0707126e-10	2.0704401e-10	2.0682694e-10	0.00769332	2.0714276e-10	0.046464805
Spotx184	3.0101444e-10	3.012827e-10	3.011448e-10	3.01235e-10	3.0117353e-10	3.0145342e-10	3.013488e-10	3.0104946e-10	3.0134706e-10	3.0127004e-10	3.011959e-10	0.051141374	3.014063e-10	3.0142122e-10	3.012902e-10	3.0142408e-10	3.012873e-10	3.012327e-10	3.0118558e-10	3.0142122e-10	3.0105118e-10	3.014977e-10	0.38731992	3.011896e-10	0.017458487	3.0258768e-10	3.0145628e-10	0.10885419	0.010365872	3.0155176e-10	3.014126e-10	3.0118902e-10	3.0118502e-10	0.056099363	0.098859966	0.08421934	3.0189012e-10	3.0117697e-10	3.0114194e-10	0.048164032	3.011362e-10	0.051212013	0.08630547	3.0101502e-10	3.0125225e-10	3.0132122e-10
Spotx185	0.008885586	1.6389586e-10	1.6388711e-10	0.032975174	0.0048018824	1.6368405e-10	1.6372839e-10	0.013802023	1.6362943e-10	0.015234864	0.011563493	1.6386742e-10	1.636363e-10	1.6380898e-10	0.0044709495	1.63844e-10	0.054310177	0.0053718174	1.6373619e-10	0.006239717	0.05088535	1.6375275e-10	0.24585508	1.6380773e-10	1.6389087e-10	1.6379555e-10	1.6376024e-10	1.6379054e-10	0.0029829498	0.02832879	0.037438314	0.022420995	0.16726026	0.08911233	0.008165335	0.052493222	1.6376774e-10	1.6398184e-10	0.030652797	0.014270496	0.0038538137	0.028048158	1.6362724e-10	1.6369278e-10	0.011626541	0.048949797
Spotx186	2.250429e-10	0.03201974	0.0017361401	2.2432249e-10	0.037275035	2.2408046e-10	2.2421812e-10	2.2507465e-10	2.2404585e-10	2.2422754e-10	2.2413861e-10	0.015559868	2.2416168e-10	0.021872757	0.066608004	2.2435802e-10	2.244188e-10	2.2453911e-10	2.241664e-10	2.241356e-10	0.02696152	2.2412106e-10	0.04615727	2.241959e-10	2.2441281e-10	2.241275e-10	2.241356e-10	0.14133866	2.2419887e-10	0.035445675	0.044499293	0.029247329	0.18228136	2.2501542e-10	0.10662674	0.15754385	0.015913652	2.241416e-10	0.0058509726	2.2424806e-10	0.025798507	2.2398175e-10	0.0028263358	2.250356e-10	0.0044373395	2.2474476e-10
Spotx187	0.032923132	0.023990557	0.045134623	0.07417599	0.027049825	1.7316534e-10	1.7333683e-10	0.01906366	0.008362269	1.7327437e-10	1.7300622e-10	1.7325255e-10	1.7306429e-10	1.730514e-10	1.7316863e-10	1.7312436e-10	1.7314188e-10	1.7305506e-10	0.031089963	1.7300257e-10	1.730336e-10	0.0136115085	0.18904443	0.026452525	0.040172637	1.7313923e-10	1.7323536e-10	0.053043608	0.041615706	0.013943474	0.026613174	0.13687621	0.15130448	1.7295176e-10	1.7309962e-10	0.0023491927	1.7308344e-10	1.7301016e-10	0.0081473375	0.0025292966	0.027099866	1.7319342e-10	0.0054064654	1.729643e-10	1.7297287e-10	1.7297748e-10
Spotx188	2.5175614e-10	0.01591785	2.518565e-10	2.5171004e-10	0.018349878	2.5167932e-10	2.5186467e-10	2.5182e-10	2.517667e-10	2.5187719e-10	2.522137e-10	0.032192554	2.532665e-10	2.5194685e-10	0.0039633303	2.5179744e-10	2.5214825e-10	0.022982692	2.5194924e-10	2.517254e-10	0.00063380407	2.5184838e-10	0.024484742	2.5198194e-10	0.03220099	2.5180802e-10	2.5198432e-10	2.517667e-10	2.521824e-10	0.032729995	0.0468863	0.075015746	0.14535338	0.01907586	0.452854	0.029072655	0.021294232	2.5174796e-10	0.015966395	0.011025494	2.5168553e-10	2.5167163e-10	2.517667e-10	2.5168845e-10	2.5179647e-10	2.518868e-10
Spotx189	1.8246771e-10	1.8263412e-10	0.008871501	0.0084745595	1.8258538e-10	0.0018713984	1.8296291e-10	1.8253872e-10	0.1008342	1.8272926e-10	1.8284743e-10	1.8282512e-10	1.8278015e-10	1.8249588e-10	1.83357e-10	1.8298245e-10	0.027717944	0.14281458	0.021986218	0.008913432	1.8257004e-10	1.8262611e-10	1.8243951e-10	0.084323056	1.8297061e-10	0.15469933	0.006116085	0.016695281	1.8264215e-10	1.8259547e-10	0.020959059	1.8261113e-10	1.8255959e-10	1.8257491e-10	0.20558695	1.8319793e-10	0.06920809	1.8282861e-10	0.049908627	1.8246805e-10	0.008691335	0.007880173	0.0383723	1.8261741e-10	1.8255472e-10	0.016075907
Spotx190	0.2566965	0.017884837	6.1679584e-10	0.1995615	0.028923724	6.1628547e-10	6.1656885e-10	6.1602806e-10	6.1648414e-10	6.16034e-10	6.163031e-10	6.162761e-10	6.1612565e-10	6.161585e-10	6.165806e-10	6.164371e-10	6.165194e-10	6.162361e-10	6.1629485e-10	6.163207e-10	6.158918e-10	6.1619143e-10	0.14335185	6.167476e-10	6.167335e-10	0.013215661	6.167735e-10	0.030498011	6.164548e-10	6.1616795e-10	6.15893e-10	6.1632427e-10	6.1591887e-10	0.046580974	0.10718606	6.168441e-10	6.168512e-10	0.024912562	6.166759e-10	0.05156135	0.073893055	6.1605754e-10	6.1590477e-10	6.164818e-10	0.0057339193	6.164653e-10
Spotx191	0.015411601	0.024328213	0.020292742	0.021679739	2.0023957e-10	2.0015671e-10	2.0033315e-10	2.0024492e-10	0.0379802	2.0030641e-10	2.0049637e-10	2.0026628e-10	2.0089067e-10	0.029277032	2.0042029e-10	2.0043253e-10	2.0024146e-10	2.0040157e-10	2.0021129e-10	2.0035722e-10	0.07642226	2.0024375e-10	0.12698008	2.0040386e-10	2.0041378e-10	2.002961e-10	2.0020059e-10	2.0038474e-10	2.0023305e-10	2.004329e-10	2.0016167e-10	0.011783295	0.29502538	0.05788861	0.22953813	2.0023957e-10	2.0029761e-10	2.0037212e-10	2.0016319e-10	2.0034002e-10	0.028112918	2.0039584e-10	0.009940366	0.01533945	2.0043672e-10	2.0020059e-10
Spotx192	2.473204e-10	0.023304949	0.03942734	2.4732133e-10	2.471525e-10	0.025629776	2.4750207e-10	2.4725766e-10	2.4696356e-10	0.06768306	0.0828483	2.4703659e-10	2.4703564e-10	2.4710303e-10	2.471483e-10	2.469108e-10	2.4712235e-10	2.4704222e-10	2.470234e-10	2.4746905e-10	2.4693436e-10	2.4700925e-10	0.04964587	2.476329e-10	2.4716196e-10	0.053123582	0.05268604	0.015504414	0.00059211126	2.4710917e-10	2.4705543e-10	2.4745817e-10	0.34862223	2.4720062e-10	0.012546828	0.07586098	2.4711955e-10	2.4722324e-10	2.4711622e-10	2.4709076e-10	0.0058065346	0.146718	2.4691646e-10	2.468317e-10	2.469593e-10	2.4733218e-10
Spotx193	1.544736e-10	0.028351903	1.5440497e-10	1.544848e-10	0.0049096975	0.026242286	1.5438524e-10	1.5458532e-10	0.0045999596	1.5446211e-10	1.5446387e-10	1.5439466e-10	3.5775344e-10	1.5438935e-10	0.0786246	1.5445917e-10	1.5451133e-10	1.5468028e-10	0.17894211	0.043894038	1.5443766e-10	0.041408975	0.10300318	1.5447008e-10	1.5478152e-10	1.5521343e-10	0.10121875	0.035958488	0.013710317	1.5440467e-10	0.07812496	0.045283742	0.13680886	0.0030713037	1.5444561e-10	1.5450395e-10	1.5431281e-10	1.543352e-10	0.00449555	0.0018032033	0.02176358	0.019634994	0.0029276076	1.5444503e-10	1.5448127e-10	0.025221782
Spotx194	1.7222232e-10	1.7221477e-10	0.042734478	1.7224139e-10	0.02357176	1.7218027e-10	1.7233996e-10	1.7216222e-10	1.7208737e-10	1.721238e-10	1.722486e-10	1.7209327e-10	1.7224532e-10	1.7218586e-10	1.7220163e-10	1.7213726e-10	1.7209262e-10	1.7215764e-10	1.7225223e-10	0.11149584	1.7206209e-10	0.005883913	0.08353721	0.011339448	1.7263244e-10	1.7231037e-10	0.0006200283	0.09795791	0.23419002	1.7309205e-10	1.7228508e-10	0.12261351	0.08910842	1.72337e-10	0.05581599	0.08155145	1.7228738e-10	1.722841e-10	0.016129402	0.002399138	0.02105155	1.7219375e-10	1.7203847e-10	1.7200107e-10	1.7214351e-10	1.7285023e-10
Spotx195	0.032935835	0.040288128	0.06416583	3.1293282e-10	0.020118833	3.124855e-10	3.1269e-10	3.1261904e-10	0.08785148	0.117212914	3.1244735e-10	3.1239253e-10	0.03562029	3.1271447e-10	0.022671089	3.1281647e-10	3.1403122e-10	0.044483293	3.1248848e-10	3.126524e-10	3.1250338e-10	3.129066e-10	3.127365e-10	3.127407e-10	3.125284e-10	3.1253258e-10	3.1260475e-10	0.025454158	0.0023392923	0.04557578	3.1261846e-10	3.127401e-10	0.22660486	3.1300149e-10	0.11999937	0.055989806	3.1318004e-10	3.1251293e-10	3.127031e-10	3.123854e-10	3.127765e-10	0.011357197	3.1246525e-10	3.1273356e-10	0.047331892	3.127192e-10
